monotonic_time_ns,ros_time_sec,ros_time_nsec,node_name,pid,cache_references,cache_misses,cache_reference_delta,cache_miss_delta,cache_miss_rate_percent,cache_hit_rate_percent,counters_valid
4040334392755,1779707256,792142238,mpc_hardware_node,21207,0,0,0,0,0.000000,-1.000000,true
4040334392755,1779707256,792142238,odom_fused,20904,19338942,861606,1513901,78757,5.202256,94.797744,true
4040334392755,1779707256,792142238,performance_monitor,20912,5004551,103369,0,0,0.000000,-1.000000,true
4040334392755,1779707256,792142238,pipeline_latency_monitor,20910,26214299,913023,2031034,83458,4.109138,95.890862,true
4040334392755,1779707256,792142238,scan_splitter_node,21065,17196676,404347,1647049,34966,2.122948,97.877052,true
4040334392755,1779707256,792142238,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4040334392755,1779707256,792142238,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4040334392755,1779707256,792142238,system_monitor,21058,262226456,5811027,30362253,677157,2.230259,97.769741,true
4040334392755,1779707256,792142238,vesc_driver_node,21052,20014716,625950,1779966,54947,3.086969,96.913031,true
4040334392755,1779707256,792142238,vesc_to_odom_node,21054,31333249,1759164,3599706,198204,5.506116,94.493884,true
4040534394131,1779707256,992141310,ackermann_mux,21060,1435131,26567,0,0,0.000000,-1.000000,true
4040534394131,1779707256,992141310,ackermann_to_vesc_node,21056,28511547,1040804,3034684,111927,3.688259,96.311741,true
4040534394131,1779707256,992141310,ekf_localization,20908,25591802,1178253,2178952,117938,5.412602,94.587398,true
4040534394131,1779707256,992141310,gpu_amcl_cpp,20906,84615950,1901568,2370768,103772,4.377147,95.622853,true
4040534394131,1779707256,992141310,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4040534394131,1779707256,992141310,lateral_planner_node,21194,1089850,37309,564956,19163,3.391946,96.608054,true
4040534394131,1779707256,992141310,lifecycle_manager_map,21050,518474,9592,0,0,0.000000,-1.000000,true
4040534394131,1779707256,992141310,map_server,21048,5027648,145830,151351,6015,3.974206,96.025794,true
4040534394131,1779707256,992141310,mpc_hardware_node,21207,0,0,0,0,0.000000,-1.000000,true
4040534394131,1779707256,992141310,odom_fused,20904,20819192,941095,1480250,79489,5.369971,94.630029,true
4040534394131,1779707256,992141310,performance_monitor,20912,5004551,103369,0,0,0.000000,-1.000000,true
4040534394131,1779707256,992141310,pipeline_latency_monitor,20910,28289488,998574,2075189,85551,4.122564,95.877436,true
4040534394131,1779707256,992141310,scan_splitter_node,21065,18837563,440356,1640887,36009,2.194484,97.805516,true
4040534394131,1779707256,992141310,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4040534394131,1779707256,992141310,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4040534394131,1779707256,992141310,system_monitor,21058,293062511,6498891,30836055,687864,2.230713,97.769287,true
4040534394131,1779707256,992141310,vesc_driver_node,21052,21839075,682897,1824359,56947,3.121480,96.878520,true
4040534394131,1779707256,992141310,vesc_to_odom_node,21054,34681776,1969915,3348527,210751,6.293842,93.706158,true
4040734389685,1779707257,192137888,ackermann_mux,21060,1518146,28867,83015,2300,2.770584,97.229416,true
4040734389685,1779707257,192137888,ackermann_to_vesc_node,21056,31571905,1156744,3060358,115940,3.788446,96.211554,true
4040734389685,1779707257,192137888,ekf_localization,20908,27800300,1290354,2208498,112101,5.075893,94.924107,true
4040734389685,1779707257,192137888,gpu_amcl_cpp,20906,87045427,2001677,2429477,100109,4.120599,95.879401,true
4040734389685,1779707257,192137888,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4040734389685,1779707257,192137888,lateral_planner_node,21194,25678097,257004,24588247,219695,0.893496,99.106504,true
4040734389685,1779707257,192137888,lifecycle_manager_map,21050,518474,9592,0,0,0.000000,-1.000000,true
4040734389685,1779707257,192137888,map_server,21048,5178641,151922,150993,6092,4.034624,95.965376,true
4040734389685,1779707257,192137888,mpc_hardware_node,21207,1260983,14798,1260983,14798,1.173529,98.826471,true
4040734389685,1779707257,192137888,odom_fused,20904,22419157,1027883,1599965,86788,5.424369,94.575631,true
4040734389685,1779707257,192137888,performance_monitor,20912,5004551,103369,0,0,0.000000,-1.000000,true
4040734389685,1779707257,192137888,pipeline_latency_monitor,20910,30343403,1084060,2053915,85486,4.162100,95.837900,true
4040734389685,1779707257,192137888,scan_splitter_node,21065,20491416,476650,1653853,36294,2.194512,97.805488,true
4040734389685,1779707257,192137888,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4040734389685,1779707257,192137888,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4040734389685,1779707257,192137888,system_monitor,21058,324189180,7212199,31126669,713308,2.291630,97.708370,true
4040734389685,1779707257,192137888,vesc_driver_node,21052,23671402,740705,1832327,57808,3.154895,96.845105,true
4040734389685,1779707257,192137888,vesc_to_odom_node,21054,38033314,2161896,3351538,191981,5.728146,94.271854,true
4040934393462,1779707257,392141697,ackermann_mux,21060,1518146,28867,0,0,0.000000,-1.000000,true
4040934393462,1779707257,392141697,ackermann_to_vesc_node,21056,34603892,1267790,3031987,111046,3.662483,96.337517,true
4040934393462,1779707257,392141697,ekf_localization,20908,29877045,1395546,2076745,105192,5.065234,94.934766,true
4040934393462,1779707257,392141697,gpu_amcl_cpp,20906,89450003,2109350,2404576,107673,4.477837,95.522163,true
4040934393462,1779707257,392141697,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4040934393462,1779707257,392141697,lateral_planner_node,21194,76414099,671068,50736002,414064,0.816115,99.183885,true
4040934393462,1779707257,392141697,lifecycle_manager_map,21050,548753,10852,30279,1260,4.161300,95.838700,true
4040934393462,1779707257,392141697,map_server,21048,5328717,158198,150076,6276,4.181881,95.818119,true
4040934393462,1779707257,392141697,mpc_hardware_node,21207,8437450,77493,7176467,62695,0.873619,99.126381,true
4040934393462,1779707257,392141697,odom_fused,20904,23990759,1113450,1571602,85567,5.444572,94.555428,true
4040934393462,1779707257,392141697,performance_monitor,20912,5004551,103369,0,0,0.000000,-1.000000,true
4040934393462,1779707257,392141697,pipeline_latency_monitor,20910,32466832,1172054,2123429,87994,4.143958,95.856042,true
4040934393462,1779707257,392141697,scan_splitter_node,21065,22142022,512976,1650606,36326,2.200767,97.799233,true
4040934393462,1779707257,392141697,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4040934393462,1779707257,392141697,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4040934393462,1779707257,392141697,system_monitor,21058,354821607,7907123,30632427,694924,2.268589,97.731411,true
4040934393462,1779707257,392141697,vesc_driver_node,21052,25475522,798291,1804120,57586,3.191916,96.808084,true
4040934393462,1779707257,392141697,vesc_to_odom_node,21054,41264633,2359988,3231319,198092,6.130376,93.869624,true
4041134390263,1779707257,597453608,ackermann_mux,21060,1518146,28867,0,0,0.000000,-1.000000,true
4041134390263,1779707257,597453608,ackermann_to_vesc_node,21056,37768668,1385293,3164776,117503,3.712838,96.287162,true
4041134390263,1779707257,597453608,ekf_localization,20908,32017529,1507259,2140484,111713,5.219053,94.780947,true
4041134390263,1779707257,597453608,gpu_amcl_cpp,20906,91823757,2207262,2373754,97912,4.124775,95.875225,true
4041134390263,1779707257,597453608,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4041134390263,1779707257,597453608,lateral_planner_node,21194,128307128,1094056,51893029,422988,0.815115,99.184885,true
4041134390263,1779707257,597453608,lifecycle_manager_map,21050,548753,10852,0,0,0.000000,-1.000000,true
4041134390263,1779707257,597453608,map_server,21048,5480154,164444,151437,6246,4.124487,95.875513,true
4041134390263,1779707257,597453608,mpc_hardware_node,21207,15256151,137939,6818701,60446,0.886474,99.113526,true
4041134390263,1779707257,597453608,odom_fused,20904,25630395,1203434,1639636,89984,5.488047,94.511953,true
4041134390263,1779707257,597453608,performance_monitor,20912,5045440,105049,40889,1680,4.108684,95.891316,true
4041134390263,1779707257,597453608,pipeline_latency_monitor,20910,34617135,1261015,2150303,88961,4.137138,95.862862,true
4041134390263,1779707257,597453608,scan_splitter_node,21065,23804565,550616,1662543,37640,2.264002,97.735998,true
4041134390263,1779707257,597453608,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4041134390263,1779707257,597453608,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4041134390263,1779707257,597453608,system_monitor,21058,385688877,8600444,30867270,693321,2.246136,97.753864,true
4041134390263,1779707257,597453608,vesc_driver_node,21052,27359633,857446,1884111,59155,3.139677,96.860323,true
4041134390263,1779707257,597453608,vesc_to_odom_node,21054,44649484,2572667,3384851,212679,6.283260,93.716740,true
4041334391929,1779707257,792141572,ackermann_mux,21060,1518146,28867,0,0,0.000000,-1.000000,true
4041334391929,1779707257,792141572,ackermann_to_vesc_node,21056,40763291,1496771,2994623,111478,3.722605,96.277395,true
4041334391929,1779707257,792141572,ekf_localization,20908,34035657,1611139,2018128,103880,5.147344,94.852656,true
4041334391929,1779707257,792141572,gpu_amcl_cpp,20906,94054131,2298309,2230374,91047,4.082140,95.917860,true
4041334391929,1779707257,792141572,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4041334391929,1779707257,792141572,lateral_planner_node,21194,177803452,1499308,49496324,405252,0.818752,99.181248,true
4041334391929,1779707257,792141572,lifecycle_manager_map,21050,548753,10852,0,0,0.000000,-1.000000,true
4041334391929,1779707257,792141572,map_server,21048,5629271,170643,149117,6199,4.157138,95.842862,true
4041334391929,1779707257,792141572,mpc_hardware_node,21207,15256151,137939,0,0,0.000000,-1.000000,true
4041334391929,1779707257,792141572,odom_fused,20904,27170688,1287707,1540293,84273,5.471232,94.528768,true
4041334391929,1779707257,792141572,performance_monitor,20912,5045440,105049,0,0,0.000000,-1.000000,true
4041334391929,1779707257,792141572,pipeline_latency_monitor,20910,36692387,1349673,2075252,88658,4.272156,95.727844,true
4041334391929,1779707257,792141572,scan_splitter_node,21065,25447232,586477,1642667,35861,2.183096,97.816904,true
4041334391929,1779707257,792141572,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4041334391929,1779707257,792141572,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4041334391929,1779707257,792141572,system_monitor,21058,415568902,9274617,29880025,674173,2.256267,97.743733,true
4041334391929,1779707257,792141572,vesc_driver_node,21052,29146960,913487,1787327,56041,3.135464,96.864536,true
4041334391929,1779707257,792141572,vesc_to_odom_node,21054,48124103,2767164,3474619,194497,5.597650,94.402350,true
4041534392058,1779707257,992140485,ackermann_mux,21060,1518146,28867,0,0,0.000000,-1.000000,true
4041534392058,1779707257,992140485,ackermann_to_vesc_node,21056,43816154,1609848,3052863,113077,3.703966,96.296034,true
4041534392058,1779707257,992140485,ekf_localization,20908,36107009,1717717,2071352,106578,5.145335,94.854665,true
4041534392058,1779707257,992140485,gpu_amcl_cpp,20906,96348529,2391168,2294398,92859,4.047205,95.952795,true
4041534392058,1779707257,992140485,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4041534392058,1779707257,992140485,lateral_planner_node,21194,228546498,1914624,50743046,415316,0.818469,99.181531,true
4041534392058,1779707257,992140485,lifecycle_manager_map,21050,548753,10852,0,0,0.000000,-1.000000,true
4041534392058,1779707257,992140485,map_server,21048,5779320,176735,150049,6092,4.060007,95.939993,true
4041534392058,1779707257,992140485,mpc_hardware_node,21207,20094455,188268,4838304,50329,1.040220,98.959780,true
4041534392058,1779707257,992140485,odom_fused,20904,28727424,1372422,1556736,84715,5.441835,94.558165,true
4041534392058,1779707257,992140485,performance_monitor,20912,5045440,105049,0,0,0.000000,-1.000000,true
4041534392058,1779707257,992140485,pipeline_latency_monitor,20910,38792203,1439070,2099816,89397,4.257373,95.742627,true
4041534392058,1779707257,992140485,scan_splitter_node,21065,27095894,622654,1648662,36177,2.194325,97.805675,true
4041534392058,1779707257,992140485,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4041534392058,1779707257,992140485,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4041534392058,1779707257,992140485,system_monitor,21058,446219336,9967135,30650434,692518,2.259407,97.740593,true
4041534392058,1779707257,992140485,vesc_driver_node,21052,30976090,970878,1829130,57391,3.137612,96.862388,true
4041534392058,1779707257,992140485,vesc_to_odom_node,21054,51734076,2983857,3609973,216693,6.002621,93.997379,true
4041734397661,1779707258,192146888,ackermann_mux,21060,2309277,64546,791131,35679,4.509873,95.490127,true
4041734397661,1779707258,192146888,ackermann_to_vesc_node,21056,47523334,1753153,3707180,143305,3.865607,96.134393,true
4041734397661,1779707258,192146888,ekf_localization,20908,38246717,1826748,2139708,109031,5.095602,94.904398,true
4041734397661,1779707258,192146888,gpu_amcl_cpp,20906,98778129,2492999,2429600,101831,4.191266,95.808734,true
4041734397661,1779707258,192146888,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4041734397661,1779707258,192146888,lateral_planner_node,21194,279254122,2331870,50707624,417246,0.822847,99.177153,true
4041734397661,1779707258,192146888,lifecycle_manager_map,21050,548753,10852,0,0,0.000000,-1.000000,true
4041734397661,1779707258,192146888,map_server,21048,5929147,182702,149827,5967,3.982593,96.017407,true
4041734397661,1779707258,192146888,mpc_hardware_node,21207,28108442,289005,8013987,100737,1.257015,98.742985,true
4041734397661,1779707258,192146888,odom_fused,20904,30327735,1458963,1600311,86541,5.407761,94.592239,true
4041734397661,1779707258,192146888,performance_monitor,20912,5045440,105049,0,0,0.000000,-1.000000,true
4041734397661,1779707258,192146888,pipeline_latency_monitor,20910,42045966,1566466,3253763,127396,3.915344,96.084656,true
4041734397661,1779707258,192146888,scan_splitter_node,21065,28742685,657980,1646791,35326,2.145142,97.854858,true
4041734397661,1779707258,192146888,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4041734397661,1779707258,192146888,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4041734397661,1779707258,192146888,system_monitor,21058,480497784,10743594,34278448,776459,2.265152,97.734848,true
4041734397661,1779707258,192146888,vesc_driver_node,21052,33586848,1063713,2610758,92835,3.555864,96.444136,true
4041734397661,1779707258,192146888,vesc_to_odom_node,21054,55846479,3200907,4112403,217050,5.277936,94.722064,true
4041934393056,1779707258,392142027,ackermann_mux,21060,5959668,235945,3650391,171399,4.695360,95.304640,true
4041934393056,1779707258,392142027,ackermann_to_vesc_node,21056,54160451,2084902,6637117,331749,4.998390,95.001610,true
4041934393056,1779707258,392142027,ekf_localization,20908,40368356,1939273,2121639,112525,5.303683,94.696317,true
4041934393056,1779707258,392142027,gpu_amcl_cpp,20906,101182328,2596684,2404199,103685,4.312663,95.687337,true
4041934393056,1779707258,392142027,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4041934393056,1779707258,392142027,lateral_planner_node,21194,330079046,2760125,50824924,428255,0.842608,99.157392,true
4041934393056,1779707258,392142027,lifecycle_manager_map,21050,579209,12078,30456,1226,4.025479,95.974521,true
4041934393056,1779707258,392142027,map_server,21048,6078898,188579,149751,5877,3.924515,96.075485,true
4041934393056,1779707258,392142027,mpc_hardware_node,21207,36636380,422056,8527938,133051,1.560178,98.439822,true
4041934393056,1779707258,392142027,odom_fused,20904,31909498,1546433,1581763,87470,5.529906,94.470094,true
4041934393056,1779707258,392142027,performance_monitor,20912,5045440,105049,0,0,0.000000,-1.000000,true
4041934393056,1779707258,392142027,pipeline_latency_monitor,20910,49505041,1837629,7459075,271163,3.635344,96.364656,true
4041934393056,1779707258,392142027,scan_splitter_node,21065,30389151,693925,1646466,35945,2.183161,97.816839,true
4041934393056,1779707258,392142027,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4041934393056,1779707258,392142027,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4041934393056,1779707258,392142027,system_monitor,21058,550945783,12317070,70447999,1573476,2.233528,97.766472,true
4041934393056,1779707258,392142027,vesc_driver_node,21052,39319564,1333336,5732716,269623,4.703233,95.296767,true
4041934393056,1779707258,392142027,vesc_to_odom_node,21054,62307078,3522633,6460599,321726,4.979817,95.020183,true
4042134402851,1779707258,597492469,ackermann_mux,21060,9593922,408887,3634254,172942,4.758666,95.241334,true
4042134402851,1779707258,597492469,ackermann_to_vesc_node,21056,60703005,2416892,6542554,331990,5.074318,94.925682,true
4042134402851,1779707258,597492469,ekf_localization,20908,42647093,2056376,2278737,117103,5.138943,94.861057,true
4042134402851,1779707258,597492469,gpu_amcl_cpp,20906,106659807,2767701,5477479,171017,3.122184,96.877816,true
4042134402851,1779707258,597492469,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4042134402851,1779707258,597492469,lateral_planner_node,21194,382146476,3200129,52067430,440004,0.845066,99.154934,true
4042134402851,1779707258,597492469,lifecycle_manager_map,21050,579209,12078,0,0,0.000000,-1.000000,true
4042134402851,1779707258,597492469,map_server,21048,6228348,194462,149450,5883,3.936434,96.063566,true
4042134402851,1779707258,597492469,mpc_hardware_node,21207,45431213,557351,8794833,135295,1.538346,98.461654,true
4042134402851,1779707258,597492469,odom_fused,20904,33536238,1635396,1626740,88963,5.468790,94.531210,true
4042134402851,1779707258,597492469,performance_monitor,20912,5087092,106767,41652,1718,4.124652,95.875348,true
4042134402851,1779707258,597492469,pipeline_latency_monitor,20910,57612656,2129141,8107615,291512,3.595533,96.404467,true
4042134402851,1779707258,597492469,scan_splitter_node,21065,31826278,728449,1437127,34524,2.402293,97.597707,true
4042134402851,1779707258,597492469,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4042134402851,1779707258,597492469,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4042134402851,1779707258,597492469,system_monitor,21058,625292827,13985862,74347044,1668792,2.244598,97.755402,true
4042134402851,1779707258,597492469,vesc_driver_node,21052,45384998,1620697,6065434,287361,4.737682,95.262318,true
4042134402851,1779707258,597492469,vesc_to_odom_node,21054,69048242,3858490,6741164,335857,4.982181,95.017819,true
4042334398661,1779707258,792148977,ackermann_mux,21060,13078443,573774,3484521,164887,4.731985,95.268015,true
4042334398661,1779707258,792148977,ackermann_to_vesc_node,21056,66750340,2731187,6047335,314295,5.197248,94.802752,true
4042334398661,1779707258,792148977,ekf_localization,20908,44876160,2171385,2229067,115009,5.159513,94.840487,true
4042334398661,1779707258,792148977,gpu_amcl_cpp,20906,110015247,2904695,3355440,136994,4.082743,95.917257,true
4042334398661,1779707258,792148977,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4042334398661,1779707258,792148977,lateral_planner_node,21194,431620864,3618481,49474388,418352,0.845593,99.154407,true
4042334398661,1779707258,792148977,lifecycle_manager_map,21050,579209,12078,0,0,0.000000,-1.000000,true
4042334398661,1779707258,792148977,map_server,21048,6376609,200316,148261,5854,3.948442,96.051558,true
4042334398661,1779707258,792148977,mpc_hardware_node,21207,53851955,687125,8420742,129774,1.541123,98.458877,true
4042334398661,1779707258,792148977,odom_fused,20904,35121382,1720736,1585144,85340,5.383738,94.616262,true
4042334398661,1779707258,792148977,performance_monitor,20912,5087092,106767,0,0,0.000000,-1.000000,true
4042334398661,1779707258,792148977,pipeline_latency_monitor,20910,65415583,2406295,7802927,277154,3.551924,96.448076,true
4042334398661,1779707258,792148977,scan_splitter_node,21065,32630131,755990,803853,27541,3.426124,96.573876,true
4042334398661,1779707258,792148977,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4042334398661,1779707258,792148977,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4042334398661,1779707258,792148977,system_monitor,21058,695590666,15570725,70297839,1584863,2.254497,97.745503,true
4042334398661,1779707258,792148977,vesc_driver_node,21052,51183953,1893059,5798955,272362,4.696743,95.303257,true
4042334398661,1779707258,792148977,vesc_to_odom_node,21054,75430527,4175393,6382285,316903,4.965353,95.034647,true
4042534395176,1779707258,992144275,ackermann_mux,21060,16846015,754229,3767572,180455,4.789689,95.210311,true
4042534395176,1779707258,992144275,ackermann_to_vesc_node,21056,72689794,3046154,5939454,314967,5.302962,94.697038,true
4042534395176,1779707258,992144275,ekf_localization,20908,47322569,2297522,2446409,126137,5.156006,94.843994,true
4042534395176,1779707258,992144275,gpu_amcl_cpp,20906,113888624,3056455,3873377,151760,3.918028,96.081972,true
4042534395176,1779707258,992144275,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4042534395176,1779707258,992144275,lateral_planner_node,21194,482327416,4053441,50706552,434960,0.857798,99.142202,true
4042534395176,1779707258,992144275,lifecycle_manager_map,21050,579209,12078,0,0,0.000000,-1.000000,true
4042534395176,1779707258,992144275,map_server,21048,6524789,206194,148180,5878,3.966797,96.033203,true
4042534395176,1779707258,992144275,mpc_hardware_node,21207,62561077,828766,8709122,141641,1.626352,98.373648,true
4042534395176,1779707258,992144275,odom_fused,20904,36714361,1807560,1592979,86824,5.450417,94.549583,true
4042534395176,1779707258,992144275,performance_monitor,20912,5087092,106767,0,0,0.000000,-1.000000,true
4042534395176,1779707258,992144275,pipeline_latency_monitor,20910,73623445,2698892,8207862,292597,3.564838,96.435162,true
4042534395176,1779707258,992144275,scan_splitter_node,21065,33236480,782136,606349,26146,4.312038,95.687962,true
4042534395176,1779707258,992144275,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4042534395176,1779707258,992144275,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4042534395176,1779707258,992144275,system_monitor,21058,767449656,17191893,71858990,1621168,2.256041,97.743959,true
4042534395176,1779707258,992144275,vesc_driver_node,21052,57292506,2184716,6108553,291657,4.774568,95.225432,true
4042534395176,1779707258,992144275,vesc_to_odom_node,21054,82171600,4502656,6741073,327263,4.854761,95.145239,true
4042734403820,1779707259,192153176,ackermann_mux,21060,20608303,930087,3762288,175858,4.674230,95.325770,true
4042734403820,1779707259,192153176,ackermann_to_vesc_node,21056,78904352,3329369,6214558,283215,4.557283,95.442717,true
4042734403820,1779707259,192153176,ekf_localization,20908,49755587,2421542,2433018,124020,5.097373,94.902627,true
4042734403820,1779707259,192153176,gpu_amcl_cpp,20906,118060389,3213076,4171765,156621,3.754310,96.245690,true
4042734403820,1779707259,192153176,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4042734403820,1779707259,192153176,lateral_planner_node,21194,533012272,4484036,50684856,430595,0.849554,99.150446,true
4042734403820,1779707259,192153176,lifecycle_manager_map,21050,579209,12078,0,0,0.000000,-1.000000,true
4042734403820,1779707259,192153176,map_server,21048,6673236,211909,148447,5715,3.849859,96.150141,true
4042734403820,1779707259,192153176,mpc_hardware_node,21207,71238166,973217,8677089,144451,1.664740,98.335260,true
4042734403820,1779707259,192153176,odom_fused,20904,38321974,1894937,1607613,87377,5.435201,94.564799,true
4042734403820,1779707259,192153176,performance_monitor,20912,5087092,106767,0,0,0.000000,-1.000000,true
4042734403820,1779707259,192153176,pipeline_latency_monitor,20910,82284614,3004732,8661169,305840,3.531163,96.468837,true
4042734403820,1779707259,192153176,scan_splitter_node,21065,33879065,808565,642585,26429,4.112919,95.887081,true
4042734403820,1779707259,192153176,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4042734403820,1779707259,192153176,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4042734403820,1779707259,192153176,system_monitor,21058,834881279,18737684,67431623,1545791,2.292383,97.707617,true
4042734403820,1779707259,192153176,vesc_driver_node,21052,63391326,2471940,6098820,287224,4.709501,95.290499,true
4042734403820,1779707259,192153176,vesc_to_odom_node,21054,89184486,4817091,7012886,314435,4.483675,95.516325,true
4042934405425,1779707259,392154300,ackermann_mux,21060,24315395,1102335,3707092,172248,4.646445,95.353555,true
4042934405425,1779707259,392154300,ackermann_to_vesc_node,21056,85194160,3591035,6289808,261666,4.160159,95.839841,true
4042934405425,1779707259,392154300,ekf_localization,20908,52221146,2547112,2465559,125570,5.092963,94.907037,true
4042934405425,1779707259,392154300,gpu_amcl_cpp,20906,122436548,3373918,4376159,160842,3.675415,96.324585,true
4042934405425,1779707259,392154300,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4042934405425,1779707259,392154300,lateral_planner_node,21194,583593893,4903592,50581621,419556,0.829463,99.170537,true
4042934405425,1779707259,392154300,lifecycle_manager_map,21050,609379,13364,30170,1286,4.262512,95.737488,true
4042934405425,1779707259,392154300,map_server,21048,6821807,217728,148571,5819,3.916646,96.083354,true
4042934405425,1779707259,392154300,mpc_hardware_node,21207,79891028,1114731,8652862,141514,1.635459,98.364541,true
4042934405425,1779707259,392154300,odom_fused,20904,39921702,1982051,1599728,87114,5.445551,94.554449,true
4042934405425,1779707259,392154300,performance_monitor,20912,5087092,106767,0,0,0.000000,-1.000000,true
4042934405425,1779707259,392154300,pipeline_latency_monitor,20910,91013723,3306655,8729109,301923,3.458807,96.541193,true
4042934405425,1779707259,392154300,scan_splitter_node,21065,34434516,833891,555451,25326,4.559538,95.440462,true
4042934405425,1779707259,392154300,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4042934405425,1779707259,392154300,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4042934405425,1779707259,392154300,system_monitor,21058,897990504,20221267,63109225,1483583,2.350818,97.649182,true
4042934405425,1779707259,392154300,vesc_driver_node,21052,69285870,2750896,5894544,278956,4.732444,95.267556,true
4042934405425,1779707259,392154300,vesc_to_odom_node,21054,96022215,5113278,6837729,296187,4.331657,95.668343,true
4043134430773,1779707259,598021271,ackermann_mux,21060,28138911,1282443,3823516,180108,4.710533,95.289467,true
4043134430773,1779707259,598021271,ackermann_to_vesc_node,21056,92054176,3873670,6860016,282635,4.120034,95.879966,true
4043134430773,1779707259,598021271,ekf_localization,20908,54752491,2677030,2531345,129918,5.132370,94.867630,true
4043134430773,1779707259,598021271,gpu_amcl_cpp,20906,126871315,3540464,4434767,166546,3.755462,96.244538,true
4043134430773,1779707259,598021271,hokuyo_scip_driver,21062,0,0,0,0,0.000000,-1.000000,true
4043134430773,1779707259,598021271,lateral_planner_node,21194,636344212,5340009,52750319,436417,0.827326,99.172674,true
4043134430773,1779707259,598021271,lifecycle_manager_map,21050,609379,13364,0,0,0.000000,-1.000000,true
4043134430773,1779707259,598021271,map_server,21048,6970897,223559,149090,5831,3.911060,96.088940,true
4043134430773,1779707259,598021271,mpc_hardware_node,21207,89002375,1264904,9111347,150173,1.648198,98.351802,true
4043134430773,1779707259,598021271,odom_fused,20904,41554904,2071908,1633202,89857,5.501891,94.498109,true
4043134430773,1779707259,598021271,performance_monitor,20912,5129021,108525,41929,1758,4.192802,95.807198,true
4043134430773,1779707259,598021271,pipeline_latency_monitor,20910,99774326,3602434,8760603,295779,3.376240,96.623760,true
4043134430773,1779707259,598021271,scan_splitter_node,21065,35005893,860208,571377,26317,4.605891,95.394109,true
4043134430773,1779707259,598021271,static_baselink_to_imu,21086,1384927,23102,0,0,0.000000,-1.000000,true
4043134430773,1779707259,598021271,static_baselink_to_laser,21080,0,0,0,0,0.000000,-1.000000,true
4043134430773,1779707259,598021271,system_monitor,21058,965310622,21787453,67320118,1566186,2.326475,97.673525,true
4043134430773,1779707259,598021271,vesc_driver_node,21052,75650047,3044995,6364177,294099,4.621163,95.378837,true
4043134430773,1779707259,598021271,vesc_to_odom_node,21054,102973437,5414341,6951222,301063,4.331080,95.668920,true
4043334559901,1779707259,792309673,ackermann_mux,21060,31590338,1444245,3451427,161802,4.687974,95.312026,true
