label,phase,raceline,score,tracker_score,fastest_score,promotable,promotable_deficit,promotable_reason,passed,failed,failed_non_speed,scenario_count,scenario_failures,recovery_failures,main_failed,lap_time_est,completed_laps,progress_m,avg_progress_mps,max_steer_change,steer_reversals,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,solver_optimal_rate,solver_max_iter_rate,avg_lap_time,status,return_code,scenario_race_status,scenario_race_lap_time_est,scenario_race_avg_progress_mps,scenario_race_avg_lat_err,scenario_race_avg_vx,scenario_race_wall_collisions,scenario_race_failed_non_speed,scenario_race_speed_check_pass,scenario_avoid_single_status,scenario_avoid_single_lap_time_est,scenario_avoid_single_avg_progress_mps,scenario_avoid_single_avg_lat_err,scenario_avoid_single_avg_vx,scenario_avoid_single_wall_collisions,scenario_avoid_single_failed_non_speed,scenario_avoid_single_speed_check_pass,scenario_avoid_double_status,scenario_avoid_double_lap_time_est,scenario_avoid_double_avg_progress_mps,scenario_avoid_double_avg_lat_err,scenario_avoid_double_avg_vx,scenario_avoid_double_wall_collisions,scenario_avoid_double_failed_non_speed,scenario_avoid_double_speed_check_pass,Q_LAT,Q_HDG,Q_VEL,Q_LAT_VEL,Q_YAW,R_STEER,R_ACCEL,W_JERK,W_ACCEL_RATE,RHO,RHO_U,TOL,MAX_ITER,HORIZON,PRED_DT
LV=3.8+Y=1.8+RS=2.2+WJ=0.1+RA=0.0095+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.98875,18,122.8775,1.88985,0.1966,10.25,1.0961,0.3251,0.5657,0.075625,4.61,1.8573,1.82725,4.4994,2010.9,37176.0,0,0.0,3.55,0.9826375,0.0173625,12.98875,EXIT_FAIL,1,EXIT_FAIL,17.6175,1.2649,0.5728,1.2777,0,1,0,OK,8.3343,2.521,0.0697,2.472,0,0,0,OK,8.3857,2.5086,0.0851,2.4018,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0095,0.1,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.1+RA=0.0095+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,11.838948,106.432,11.838948,1,0.0,,15,3,0,3,0,0,0,11.2556,19,133.288925,2.0290749999999997,0.1966,9.5,1.0961,0.2702,0.5622,0.075325,4.61,1.9976,1.6336,4.4994,2025.4250000000002,32120.6,0,0.0,3.6,0.9817875,0.0182125,11.2556,OK,1,OK,14.168,1.5393,0.4632,1.5542,0,0,0,OK,8.315,2.5251,0.0695,2.4762,0,0,0,OK,8.3714,2.5126,0.0849,2.4058,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0095,0.1,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.1+RA=0.0095+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,11.772461,105.923,11.772461,1,0.0,,15,3,0,3,0,0,0,11.207575,19,133.6411,2.0340249999999997,0.1966,8.5,1.0961,0.26745,0.5649,0.07595,4.63,2.00245,1.621575,4.4994,2013.75,54871.2,0,0.0,3.575,0.9814875000000001,0.0185125,11.207575,OK,1,OK,14.083,1.5465,0.4576,1.5611,0,0,0,OK,8.3079,2.5265,0.0702,2.4782,0,0,0,OK,8.3564,2.5166,0.0844,2.4094,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0095,0.1,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0055+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,10.902707,100.149,10.902707,1,0.0,,15,3,0,3,0,0,0,10.4029,20,138.98127499999998,2.1037999999999997,0.1966,6.75,1.0961,0.235825,0.5661,0.07655,4.56,2.0728,1.5285250000000001,4.4994,2098.775,39534.2,0,0.0,3.75,0.9814625,0.0185375,10.4029,OK,1,OK,12.4158,1.7006,0.3943,1.7168,0,0,0,OK,8.3614,2.5149,0.0694,2.4659,0,0,0,OK,8.4186,2.4991,0.0853,2.3917,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0055,0.12,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0055+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,11.511944,103.57,11.511944,1,0.0,,15,3,0,3,0,0,0,11.01915,19,135.75695,2.061025,0.1966,5.0,1.0961,0.2515,0.5666,0.076375,4.57,2.0294,1.573925,4.4994,2076.425,55125.7,0,0.0,3.675,0.98134575,0.018654249999999997,11.01915,OK,1,OK,13.659,1.6124,0.4253,1.6272,0,0,0,OK,8.3507,2.5169,0.07,2.468,0,0,0,OK,8.4079,2.5024,0.0854,2.3952,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0055,0.12,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0055+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.682675,14,75.443825,1.25735,0.1966,7.25,1.0961,0.58415,0.5712,0.077875,4.59,1.21835,2.742125,4.4994,1881.625,54467.3,0,0.0,3.35,0.98855825,0.011441749999999999,8.36535,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0912,0.0007,0,1,0,OK,8.3393,2.5202,0.0695,2.4716,0,0,0,OK,8.3914,2.5078,0.0847,2.4004,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0055,0.12,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0055+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0984,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.671775,14,75.5928,1.259825,0.1966,8.0,1.0961,0.583125,0.5666,0.08045000000000001,4.61,1.22105,2.7393,4.4994,1810.1999999999998,32263.7,0,0.0,3.2,0.9887207499999999,0.011279250000000001,8.34355,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0008,1.0894,0.001,0,1,0,OK,8.3171,2.5251,0.069,2.4764,0,0,0,OK,8.37,2.5126,0.0847,2.4058,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0055,0.12,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0055+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.667325,14,75.66629999999999,1.26105,0.1966,7.0,1.0961,0.581875,0.5692,0.08662500000000001,4.61,1.222275,2.7376750000000003,4.4994,1878.05,56806.2,0,0.0,3.325,0.989304,0.010695999999999999,8.33465,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0865,0.0008,0,1,0,OK,8.3129,2.5261,0.0699,2.4779,0,0,0,OK,8.3564,2.5167,0.0846,2.4096,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0055,0.12,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0065+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,10.880276,99.838,10.880276,1,0.0,,15,3,0,3,0,0,0,10.375925,20,139.459225,2.11015,0.1966,7.25,1.0961,0.233625,0.5716,0.07615,4.58,2.0788,1.521075,4.4994,2120.75,48100.3,0,0.0,3.775,0.98107925,0.01892075,10.375925,OK,1,OK,12.3583,1.7137,0.3896,1.7296,0,0,0,OK,8.3657,2.5141,0.0699,2.4647,0,0,0,OK,8.4214,2.4991,0.0854,2.3913,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0065,0.12,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0065+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.856,18,124.1015,1.905825,0.1966,7.5,1.0961,0.31685,0.572,0.0756,4.57,1.873325,1.8001,4.4994,2034.1,48346.1,0,0.0,3.65,0.9819705,0.0180295,12.856,EXIT_FAIL,1,EXIT_FAIL,17.3388,1.3002,0.5565,1.3136,0,1,0,OK,8.3443,2.5186,0.0693,2.4694,0,0,0,OK,8.4021,2.5043,0.0851,2.3967,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0065,0.12,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0065+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,11.466798,102.789,11.466798,1,0.0,,15,3,0,3,0,0,0,10.9531,19,136.829175,2.07585,0.1966,6.75,1.0961,0.24735,0.5658,0.0766,4.59,2.0446999999999997,1.55785,4.4994,2035.8,47099.6,0,0.0,3.65,0.98180425,0.01819575,10.9531,OK,1,OK,13.543,1.6371,0.4175,1.6525,0,0,0,OK,8.3357,2.521,0.0695,2.4726,0,0,0,OK,8.3907,2.5082,0.0849,2.4012,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0065,0.12,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0065+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,11.940484,108.077,11.940484,1,0.0,,15,3,0,3,0,0,0,11.390175,19,131.566425,2.00585,0.1966,6.5,1.0961,0.279175,0.569,0.07565,4.61,1.974875,1.6693,4.4994,2009.075,35126.3,0,0.0,3.6,0.9819045,0.0180955,11.390175,OK,1,OK,14.425,1.4954,0.4808,1.5109,0,0,0,OK,8.325,2.5232,0.0701,2.4748,0,0,0,OK,8.3857,2.5094,0.085,2.4029,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0065,0.12,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0075+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.682325,14,75.44675,1.2573750000000001,0.1966,8.75,1.0961,0.58395,0.5695,0.079075,4.59,1.218425,2.74205,4.4994,1876.8,44171.7,0,0.0,3.35,0.988354,0.011646,8.36465,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0906,0.0006,0,1,0,OK,8.3364,2.5207,0.0695,2.4722,0,0,0,OK,8.3929,2.5074,0.0851,2.4003,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0075,0.12,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0075+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.6884,14,75.351725,1.2558,0.1966,6.5,1.0961,0.583475,0.569,0.080775,4.57,1.216925,2.74365,4.4994,1878.925,38034.6,0,0.0,3.3499999999999996,0.9881832500000001,0.011816749999999999,8.3768,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0894,0.0009,0,1,0,OK,8.3529,2.5169,0.0697,2.4681,0,0,0,OK,8.4007,2.5049,0.0854,2.3978,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0075,0.12,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0065+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,10.846898,99.741,10.846898,1,0.0,,15,3,0,3,0,0,0,10.34765,20,139.86045,2.1171,0.1966,6.75,1.0961,0.2364,0.5697,0.07615,4.6,2.0866249999999997,1.5163499999999999,4.4994,2014.7,40136.3,0,0.0,3.575,0.9818875,0.0181125,10.34765,OK,1,OK,12.3692,1.7113,0.3957,1.7282,0,0,0,OK,8.3036,2.5274,0.0698,2.4787,0,0,0,OK,8.3486,2.5184,0.0844,2.4114,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0065,0.12,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0075+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.746,18,125.059325,1.9182000000000001,0.1966,4.0,1.0961,0.3099,0.5725,0.0757,4.57,1.88595,1.778025,4.4994,2045.225,39913.3,0,0.0,3.625,0.982271,0.017729,12.746,EXIT_FAIL,1,EXIT_FAIL,17.1038,1.3288,0.5422,1.3428,0,1,0,OK,8.3657,2.5135,0.0702,2.4644,0,0,0,OK,8.4107,2.5017,0.085,2.3938,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0075,0.12,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0075+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,11.736568,105.969,11.736568,1,0.0,,15,3,0,3,0,0,0,11.22055,19,133.479425,2.031425,0.1966,5.25,1.0961,0.2672,0.5679,0.075925,4.61,2.000425,1.62335,4.4994,1997.25,55436.6,0,0.0,3.55,0.982246,0.017754,11.22055,OK,1,OK,14.09,1.5459,0.4568,1.5614,0,0,0,OK,8.3243,2.5232,0.0701,2.4748,0,0,0,OK,8.3779,2.5107,0.0851,2.4041,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0075,0.12,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0075+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,11.535251,103.855,11.535251,1,0.0,,15,3,0,3,0,0,0,11.03465,19,135.7664,2.0623,0.1966,5.25,1.0961,0.25532499999999997,0.5663,0.076075,4.63,2.03115,1.578325,4.4994,1988.45,31904.7,0,0.0,3.575,0.981617,0.018383,11.03465,OK,1,OK,13.735,1.6038,0.4331,1.6189,0,0,0,OK,8.31,2.5259,0.0702,2.4778,0,0,0,OK,8.3586,2.5157,0.0849,2.409,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0075,0.12,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0085+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.754175,18,125.002725,1.9175,0.1966,5.75,1.0961,0.310225,0.5681,0.07592499999999999,4.56,1.8848500000000001,1.78025,4.4994,2040.725,47347.1,0,0.0,3.625,0.9824585,0.0175415,12.754175,EXIT_FAIL,1,EXIT_FAIL,17.1212,1.3271,0.5428,1.3405,0,1,0,OK,8.3664,2.5134,0.0704,2.4642,0,0,0,OK,8.4079,2.5024,0.0849,2.3942,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0085,0.12,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0085+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0994,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.6875,14,75.3375,1.2556,0.1966,6.5,1.0961,0.5849,0.5683,0.077325,4.56,1.2164750000000002,2.74425,4.4994,1866.95,40641.5,0,0.0,3.325,0.9889375,0.0110625,8.375,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0003,1.0924,0.0003,0,1,0,OK,8.3421,2.5191,0.0696,2.4698,0,0,0,OK,8.4079,2.5027,0.0852,2.3955,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0085,0.12,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0085+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.679825,14,75.48089999999999,1.2579500000000001,0.1966,7.5,1.0961,0.58495,0.5696,0.076225,4.6,1.21895,2.742025,4.4994,1883.7250000000001,54983.0,0,0.0,3.35,0.9884415,0.0115585,8.35965,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0926,0.0005,0,1,0,OK,8.3336,2.5211,0.0696,2.4727,0,0,0,OK,8.3857,2.5093,0.085,2.4021,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0085,0.12,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0085+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,11.567475,19,129.524125,1.9786000000000001,0.1966,8.5,1.0961,0.291775,0.5684,0.075925,4.63,1.9475500000000001,1.7128,4.4994,1997.4,58108.2,0,0.0,3.55,0.98277925,0.01722075,11.567475,EXIT_FAIL,1,EXIT_FAIL,14.781,1.441,0.506,1.4563,0,1,0,OK,8.3236,2.5232,0.0699,2.4748,0,0,0,OK,8.3843,2.5092,0.0852,2.4028,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0085,0.12,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0085+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,10.866207,99.795,10.866207,1,0.0,,15,3,0,3,0,0,0,10.35155,20,139.8146,2.1163749999999997,0.1966,7.75,1.0961,0.236725,0.5689,0.076125,4.61,2.0858,1.517525,4.4994,2022.925,46871.9,0,0.0,3.575,0.98166675,0.01833325,10.35155,OK,1,OK,12.3717,1.7106,0.3964,1.7271,0,0,0,OK,8.3114,2.5265,0.0698,2.4782,0,0,0,OK,8.3514,2.5178,0.0843,2.4108,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0085,0.12,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0095+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,10.842547,99.483,10.842547,1,0.0,,15,3,0,3,0,0,0,10.3479,20,139.8616,2.11555,0.1966,6.75,1.0961,0.23167500000000002,0.5662,0.076775,4.54,2.084075,1.514775,4.4994,2095.725,32100.6,0,0.0,3.775,0.98127925,0.01872075,10.3479,OK,1,OK,12.3058,1.7239,0.3854,1.7392,0,0,0,OK,8.3721,2.512,0.0706,2.4632,0,0,0,OK,8.4079,2.5024,0.0853,2.3947,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0095,0.12,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0095+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.9494,18,123.027175,1.89155,0.1966,6.25,1.0961,0.322275,0.5709,0.076025,4.57,1.8591,1.8190000000000002,4.4994,2026.9499999999998,42170.0,0,0.0,3.65,0.98214175,0.01785825,12.9494,EXIT_FAIL,1,EXIT_FAIL,17.5263,1.2712,0.567,1.2843,0,1,0,OK,8.3457,2.5186,0.0695,2.4695,0,0,0,OK,8.3993,2.5052,0.0856,2.3983,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0095,0.12,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0095+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.6825,14,75.434275,1.2571750000000002,0.1966,7.75,1.0961,0.583275,0.5684,0.082325,4.58,1.21815,2.74205,4.4994,1810.4250000000002,43608.9,0,0.0,3.225,0.98792525,0.01207475,8.364999999999998,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0888,0.0007,0,1,0,OK,8.3364,2.5207,0.0701,2.4718,0,0,0,OK,8.3936,2.5066,0.0854,2.3994,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0095,0.12,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0055+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,1.0986,status_not_ok|scenario_failure|race_not_ok|race_progress_low,14,4,1,3,1,0,1,503.69965,14,75.160375,1.2526,0.1966,8.25,1.0961,0.581875,0.5689,0.08879999999999999,4.58,1.213675,2.746575,4.4994,1855.5,44730.2,0,0.0,3.3,0.98940425,0.01059575,8.3993,EXIT_FAIL,1,EXIT_FAIL,999.0,0.0007,1.0857,0.0009,0,1,0,OK,8.3736,2.5116,0.0702,2.4625,0,0,0,OK,8.425,2.4974,0.0859,2.3904,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.05,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0095+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,10.902608,100.108,10.902608,1,0.0,,15,3,0,3,0,0,0,10.382175,20,139.32985000000002,2.10955,0.1966,8.0,1.0961,0.23807499999999998,0.5668,0.07635,4.61,2.07885,1.52485,4.4994,2024.05,48008.4,0,0.0,3.65,0.98192075,0.01807925,10.382175,OK,1,OK,12.4158,1.7012,0.3988,1.7177,0,0,0,OK,8.3207,2.5242,0.0697,2.4756,0,0,0,OK,8.3764,2.5116,0.085,2.4044,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0095,0.12,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.2+WJ=0.12+RA=0.0095+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,10.844462,99.614,10.844462,1,0.0,,15,3,0,3,0,0,0,10.334850000000001,20,140.075975,2.1197999999999997,0.1966,7.5,1.0961,0.23545000000000002,0.5664,0.07685,4.62,2.089,1.51365,4.4994,2028.375,47790.5,0,0.0,3.625,0.981779,0.018221,10.334850000000001,OK,1,OK,12.3358,1.7183,0.3934,1.7342,0,0,0,OK,8.3114,2.526,0.0703,2.4781,0,0,0,OK,8.3564,2.5166,0.0847,2.4095,0,0,0,12000,3400,56,3.8,1.8,2.2,0.0095,0.12,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0055+WAR=0.23,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,12.6241,18,126.688975,1.94065,0.1966,9.0,1.0961,0.304925,0.5714,0.07569999999999999,4.62,1.909125,1.753425,4.4994,1966.9,37366.9,0,0.0,3.525,0.98281675,0.017183249999999997,12.6241,EXIT_FAIL,1,EXIT_FAIL,16.885,1.3668,0.5319,1.3815,0,1,0,OK,8.3343,2.5216,0.0705,2.4731,0,0,0,OK,8.3921,2.5074,0.0854,2.4004,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.05,0.23,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0055+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,11.757917,106.177,11.757917,1,0.0,,15,3,0,3,0,0,0,11.23405,19,133.28405,2.028325,0.1966,5.75,1.0961,0.267125,0.5725,0.076175,4.6,1.9970750000000002,1.6274,4.4994,2062.125,39870.6,0,0.0,3.65,0.98156675,0.018433249999999998,11.23405,OK,1,OK,14.096,1.5446,0.4564,1.5595,0,0,0,OK,8.3421,2.5192,0.07,2.4711,0,0,0,OK,8.4021,2.5049,0.0857,2.3982,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.05,0.2,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0055+WAR=0.17,Phase 4: Secondary grid [seed 1/4],my_track,10.699096,98.226,10.699096,1,0.0,,15,3,0,3,0,0,0,10.251825,20,140.9499,2.1303,0.1966,4.25,1.0961,0.22417499999999999,0.5725,0.076325,4.55,2.0995,1.487325,4.4994,2078.575,51043.8,0,0.0,3.725,0.9814415000000001,0.0185585,10.251825,OK,1,OK,12.1208,1.751,0.3706,1.7673,0,0,0,OK,8.3571,2.516,0.0699,2.4674,0,0,0,OK,8.4086,2.5032,0.0856,2.396,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.05,0.17,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0055+WAR=0.26,Phase 4: Secondary grid [seed 1/4],my_track,10.899924,99.547,10.899924,1,0.0,,15,3,0,3,0,0,0,10.3346,20,140.0597,2.11935,0.1966,11.25,1.0961,0.23515,0.5673,0.07642499999999999,4.62,2.08915,1.5128000000000001,4.4994,2011.15,46533.7,0,0.0,3.575,0.98196275,0.018037249999999998,10.3346,OK,1,OK,12.3267,1.7198,0.3925,1.7368,0,0,0,OK,8.315,2.5253,0.07,2.4769,0,0,0,OK,8.37,2.5125,0.0856,2.4061,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0055,0.05,0.26,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0065+WAR=0.14,Phase 4: Secondary grid [seed 1/4],my_track,5000.0,5000.0,5000.0,0,0.0,status_not_ok|scenario_failure|race_not_ok,14,4,1,3,1,0,1,15.46165,17,115.71632500000001,1.7932,0.1966,5.25,1.0961,0.3622,0.5677,0.075725,4.61,1.760325,1.9598,4.4994,1963.15,58452.7,0,0.0,3.525,0.9832915,0.0167085,15.46165,EXIT_FAIL,1,EXIT_FAIL,22.5183,1.0832,0.6462,1.0956,0,1,0,OK,8.3771,2.5107,0.071,2.4619,0,0,0,OK,8.4329,2.4957,0.0854,2.3882,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.05,0.14,18.0,24.0,0.1,50,12,0.032
LV=3.8+Y=1.8+RS=2.4+WJ=0.05+RA=0.0065+WAR=0.2,Phase 4: Secondary grid [seed 1/4],my_track,12.074314,109.243,12.074314,1,0.0,,15,3,0,3,0,0,0,11.492975000000001,19,130.23497500000002,1.987775,0.1966,8.0,1.0961,0.285525,0.5723,0.07602500000000001,4.58,1.95645,1.694675,4.4994,2000.5749999999998,49987.6,0,0.0,3.525,0.9825125,0.0174875,11.492975000000001,OK,1,OK,14.617,1.4627,0.493,1.4777,0,0,0,OK,8.3429,2.5191,0.0704,2.4704,0,0,0,OK,8.395,2.5066,0.0857,2.4,0,0,0,12000,3400,56,3.8,1.8,2.4,0.0065,0.05,0.2,18.0,24.0,0.1,50,12,0.032
