idx,stamp_sec,stamp_nsec,stamp_ns,x_fp,y_fp,theta_fp,velocity_fp,vy_fp,omega_fp,steering_angle_fp,horizon_length_msg,ref_ey_fp_0,ref_ey_fp_1,ref_ey_fp_2,ref_ey_fp_3,ref_ey_fp_4,ref_ey_fp_5,ref_ey_fp_6,ref_ey_fp_7,ref_ey_fp_8,ref_ey_fp_9,ref_ey_fp_10,ref_ey_fp_11,ref_ey_fp_12,ref_ey_fp_13,ref_ey_fp_14,ref_ey_fp_15,ref_ey_fp_16,ref_ey_fp_17,ref_ey_fp_18,ref_ey_fp_19,ref_epsi_fp_0,ref_epsi_fp_1,ref_epsi_fp_2,ref_epsi_fp_3,ref_epsi_fp_4,ref_epsi_fp_5,ref_epsi_fp_6,ref_epsi_fp_7,ref_epsi_fp_8,ref_epsi_fp_9,ref_epsi_fp_10,ref_epsi_fp_11,ref_epsi_fp_12,ref_epsi_fp_13,ref_epsi_fp_14,ref_epsi_fp_15,ref_epsi_fp_16,ref_epsi_fp_17,ref_epsi_fp_18,ref_epsi_fp_19,ref_x_fp_0,ref_x_fp_1,ref_x_fp_2,ref_x_fp_3,ref_x_fp_4,ref_x_fp_5,ref_x_fp_6,ref_x_fp_7,ref_x_fp_8,ref_x_fp_9,ref_x_fp_10,ref_x_fp_11,ref_x_fp_12,ref_x_fp_13,ref_x_fp_14,ref_x_fp_15,ref_x_fp_16,ref_x_fp_17,ref_x_fp_18,ref_x_fp_19,ref_y_fp_0,ref_y_fp_1,ref_y_fp_2,ref_y_fp_3,ref_y_fp_4,ref_y_fp_5,ref_y_fp_6,ref_y_fp_7,ref_y_fp_8,ref_y_fp_9,ref_y_fp_10,ref_y_fp_11,ref_y_fp_12,ref_y_fp_13,ref_y_fp_14,ref_y_fp_15,ref_y_fp_16,ref_y_fp_17,ref_y_fp_18,ref_y_fp_19,ref_psi_fp_0,ref_psi_fp_1,ref_psi_fp_2,ref_psi_fp_3,ref_psi_fp_4,ref_psi_fp_5,ref_psi_fp_6,ref_psi_fp_7,ref_psi_fp_8,ref_psi_fp_9,ref_psi_fp_10,ref_psi_fp_11,ref_psi_fp_12,ref_psi_fp_13,ref_psi_fp_14,ref_psi_fp_15,ref_psi_fp_16,ref_psi_fp_17,ref_psi_fp_18,ref_psi_fp_19,ref_vx_fp_0,ref_vx_fp_1,ref_vx_fp_2,ref_vx_fp_3,ref_vx_fp_4,ref_vx_fp_5,ref_vx_fp_6,ref_vx_fp_7,ref_vx_fp_8,ref_vx_fp_9,ref_vx_fp_10,ref_vx_fp_11,ref_vx_fp_12,ref_vx_fp_13,ref_vx_fp_14,ref_vx_fp_15,ref_vx_fp_16,ref_vx_fp_17,ref_vx_fp_18,ref_vx_fp_19,ref_vy_fp_0,ref_vy_fp_1,ref_vy_fp_2,ref_vy_fp_3,ref_vy_fp_4,ref_vy_fp_5,ref_vy_fp_6,ref_vy_fp_7,ref_vy_fp_8,ref_vy_fp_9,ref_vy_fp_10,ref_vy_fp_11,ref_vy_fp_12,ref_vy_fp_13,ref_vy_fp_14,ref_vy_fp_15,ref_vy_fp_16,ref_vy_fp_17,ref_vy_fp_18,ref_vy_fp_19,ref_omega_ref_fp_0,ref_omega_ref_fp_1,ref_omega_ref_fp_2,ref_omega_ref_fp_3,ref_omega_ref_fp_4,ref_omega_ref_fp_5,ref_omega_ref_fp_6,ref_omega_ref_fp_7,ref_omega_ref_fp_8,ref_omega_ref_fp_9,ref_omega_ref_fp_10,ref_omega_ref_fp_11,ref_omega_ref_fp_12,ref_omega_ref_fp_13,ref_omega_ref_fp_14,ref_omega_ref_fp_15,ref_omega_ref_fp_16,ref_omega_ref_fp_17,ref_omega_ref_fp_18,ref_omega_ref_fp_19,ref_kappa_fp_0,ref_kappa_fp_1,ref_kappa_fp_2,ref_kappa_fp_3,ref_kappa_fp_4,ref_kappa_fp_5,ref_kappa_fp_6,ref_kappa_fp_7,ref_kappa_fp_8,ref_kappa_fp_9,ref_kappa_fp_10,ref_kappa_fp_11,ref_kappa_fp_12,ref_kappa_fp_13,ref_kappa_fp_14,ref_kappa_fp_15,ref_kappa_fp_16,ref_kappa_fp_17,ref_kappa_fp_18,ref_kappa_fp_19,ref_left_bound_fp_0,ref_left_bound_fp_1,ref_left_bound_fp_2,ref_left_bound_fp_3,ref_left_bound_fp_4,ref_left_bound_fp_5,ref_left_bound_fp_6,ref_left_bound_fp_7,ref_left_bound_fp_8,ref_left_bound_fp_9,ref_left_bound_fp_10,ref_left_bound_fp_11,ref_left_bound_fp_12,ref_left_bound_fp_13,ref_left_bound_fp_14,ref_left_bound_fp_15,ref_left_bound_fp_16,ref_left_bound_fp_17,ref_left_bound_fp_18,ref_left_bound_fp_19,ref_right_bound_fp_0,ref_right_bound_fp_1,ref_right_bound_fp_2,ref_right_bound_fp_3,ref_right_bound_fp_4,ref_right_bound_fp_5,ref_right_bound_fp_6,ref_right_bound_fp_7,ref_right_bound_fp_8,ref_right_bound_fp_9,ref_right_bound_fp_10,ref_right_bound_fp_11,ref_right_bound_fp_12,ref_right_bound_fp_13,ref_right_bound_fp_14,ref_right_bound_fp_15,ref_right_bound_fp_16,ref_right_bound_fp_17,ref_right_bound_fp_18,ref_right_bound_fp_19,e_y_fp,e_psi_fp
11,1778515493,906029128,1778515493906029128,16479,-14673,8049,0,0,-52,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107928,129198,150479,171765,193051,214333,235607,256870,278119,299350,320558,341743,362899,384027,405124,426191,447225,468225,489185,12665,13871,14692,15163,15313,15163,14728,14014,13025,11761,10222,8408,6325,3980,1384,-1447,-4496,-7761,-11244,-14953,16762,12419,7901,3775,-31,-3618,-7086,-10488,-13878,-17274,-20666,-24039,-27337,-30530,-33543,-36354,-39024,-41709,-44482,-47334,709548,726800,744042,761222,778270,795102,811643,827869,843792,859397,874493,889099,903338,917367,931356,945430,959296,972104,984558,996664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126815,-162243,-150494,-141280,-134349,-131806,-131090,-132236,-135126,-137223,-139046,-139431,-137652,-134148,-127432,-120524,-120394,-125696,-130368,-133955,-46852,-58518,-53023,-48653,-45252,-43456,-42339,-41872,-41980,-41857,-41681,-41110,-39946,-38334,-35868,-33418,-32900,-33896,-34711,-35233,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243109,245892,243433,246415,249037,254280,257187,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,281179,280494,283116,280494,277873,280494,278158,280047,-22797,-8713
12,1778515493,911025100,1778515493911025100,16479,-14673,8048,0,0,-94,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107939,129221,150513,171810,193107,214400,235685,256960,278220,299461,320681,341876,363044,384182,405290,426368,447413,468423,489395,12665,13872,14693,15163,15313,15162,14726,14011,13021,11754,10213,8397,6311,3963,1364,-1470,-4523,-7791,-11279,-14992,16762,12417,7896,3769,-39,-3628,-7097,-10501,-13893,-17290,-20684,-24058,-27357,-30552,-33564,-36376,-39046,-41734,-44509,-47362,709922,727192,744452,761650,778716,795565,812122,828364,844303,859923,875032,889651,903903,917946,931950,946040,959911,972728,985192,997308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126882,-162323,-150564,-141337,-134409,-131866,-131151,-132314,-135209,-137321,-139156,-139507,-137720,-134181,-127447,-120521,-120461,-125798,-130501,-134081,-46852,-58515,-53018,-48645,-45247,-43451,-42334,-41872,-41981,-41862,-41689,-41107,-39941,-38319,-35849,-33396,-32897,-33902,-34724,-35244,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243176,245965,243511,246415,249089,254280,257288,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,281112,280494,283116,280494,277976,280494,278259,279940,-22797,-8713
13,1778515493,919291005,1778515493919291005,16479,-14673,8047,0,0,-107,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107945,129232,150530,171833,193136,214435,235726,257006,278272,299519,320745,341946,363119,384263,405377,426460,447511,468526,489503,12665,13872,14693,15164,15313,15162,14725,14009,13018,11751,10208,8391,6304,3954,1354,-1482,-4537,-7807,-11296,-15012,16762,12415,7894,3766,-43,-3633,-7102,-10507,-13900,-17299,-20693,-24068,-27368,-30563,-33576,-36387,-39058,-41747,-44523,-47377,710115,727395,744664,761872,778946,795804,812370,828621,844568,860195,875311,889936,904196,918246,932257,946355,960229,973051,985521,997642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-126916,-162364,-150600,-141367,-134440,-131897,-131182,-132354,-135252,-137373,-139213,-139546,-137755,-134198,-127455,-120519,-120487,-125851,-130570,-134147,-46852,-58514,-53016,-48641,-45244,-43448,-42331,-41872,-41981,-41864,-41692,-41105,-39938,-38311,-35839,-33384,-32893,-33905,-34731,-35249,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243211,246003,243552,246415,249135,254280,257340,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,281077,280494,283116,280494,278069,280494,278311,279885,-22797,-8714
14,1778515493,924326529,1778515493924326529,16479,-14673,8047,0,0,-21,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107962,129267,150583,171903,193223,214539,235848,257145,278428,299693,320936,342154,363344,384505,405636,426736,447803,468836,489829,12665,13873,14694,15164,15313,15161,14722,14004,13011,11741,10195,8374,6283,3928,1323,-1518,-4579,-7854,-11350,-15071,16762,12411,7887,3756,-55,-3647,-7119,-10527,-13923,-17324,-20721,-24098,-27400,-30596,-33609,-36421,-39093,-41786,-44565,-47422,710696,728004,745302,762537,779640,796524,813116,829391,845363,861013,876149,890795,905075,919147,933182,947304,961185,974024,986508,998644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127020,-162488,-150709,-141457,-134533,-131990,-131276,-132475,-135382,-137526,-139383,-139663,-137860,-134249,-127477,-120532,-120567,-126011,-130778,-134343,-46852,-58510,-53008,-48630,-45235,-43439,-42323,-41871,-41981,-41871,-41703,-41100,-39930,-38288,-35810,-33354,-32882,-33914,-34751,-35265,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243316,246116,243674,246415,249275,254280,257497,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280972,280494,283116,280494,278348,280494,278468,279719,-22797,-8715
15,1778515493,934296296,1778515493934296296,16479,-14673,8047,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107962,129267,150583,171903,193223,214539,235848,257145,278428,299693,320936,342154,363344,384505,405636,426736,447803,468836,489829,12665,13873,14694,15164,15313,15161,14722,14004,13011,11741,10195,8374,6283,3928,1323,-1518,-4579,-7854,-11350,-15071,16762,12411,7887,3756,-55,-3647,-7119,-10527,-13923,-17324,-20721,-24098,-27400,-30596,-33609,-36421,-39093,-41786,-44565,-47422,710696,728004,745302,762537,779640,796524,813116,829391,845363,861013,876149,890795,905075,919147,933182,947304,961185,974024,986508,998644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127020,-162488,-150709,-141457,-134533,-131990,-131276,-132475,-135382,-137526,-139383,-139663,-137860,-134249,-127477,-120532,-120567,-126011,-130778,-134343,-46852,-58510,-53008,-48630,-45235,-43439,-42323,-41871,-41981,-41871,-41703,-41100,-39930,-38288,-35810,-33354,-32882,-33914,-34751,-35265,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243316,246116,243674,246415,249275,254280,257497,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280972,280494,283116,280494,278348,280494,278468,279719,-22797,-8715
16,1778515493,939105769,1778515493939105769,16479,-14673,8047,0,0,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107967,129276,150597,171921,193246,214567,235880,257182,278470,299739,320986,342209,363403,384569,405704,426808,447881,468917,489915,12665,13873,14694,15164,15312,15160,14721,14003,13009,11738,10191,8369,6277,3921,1315,-1528,-4590,-7867,-11364,-15087,16762,12410,7885,3753,-58,-3651,-7124,-10532,-13929,-17330,-20728,-24106,-27408,-30605,-33618,-36429,-39102,-41796,-44576,-47433,710850,728165,745470,762713,779822,796714,813313,829595,845572,861228,876370,891022,905307,919384,933425,947554,961437,974280,986769,998908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127047,-162521,-150737,-141480,-134558,-132014,-131301,-132507,-135416,-137567,-139428,-139694,-137888,-134262,-127483,-120541,-120588,-126053,-130832,-134395,-46852,-58508,-53007,-48627,-45233,-43437,-42320,-41871,-41982,-41873,-41706,-41099,-39927,-38282,-35802,-33348,-32879,-33916,-34757,-35269,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243343,246146,243706,246415,249312,254280,257538,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280945,280494,283116,280494,278422,280494,278510,279676,-22797,-8715
17,1778515493,942108402,1778515493942108402,16479,-14673,8047,0,0,31,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107967,129276,150597,171921,193246,214567,235880,257182,278470,299739,320986,342209,363403,384569,405704,426808,447881,468917,489915,12665,13873,14694,15164,15312,15160,14721,14003,13009,11738,10191,8369,6277,3921,1315,-1528,-4590,-7867,-11364,-15087,16762,12410,7885,3753,-58,-3651,-7124,-10532,-13929,-17330,-20728,-24106,-27408,-30605,-33618,-36429,-39102,-41796,-44576,-47433,710850,728165,745470,762713,779822,796714,813313,829595,845572,861228,876370,891022,905307,919384,933425,947554,961437,974280,986769,998908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127047,-162521,-150737,-141480,-134558,-132014,-131301,-132507,-135416,-137567,-139428,-139694,-137888,-134262,-127483,-120541,-120588,-126053,-130832,-134395,-46852,-58508,-53007,-48627,-45233,-43437,-42320,-41871,-41982,-41873,-41706,-41099,-39927,-38282,-35802,-33348,-32879,-33916,-34757,-35269,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243343,246146,243706,246415,249312,254280,257538,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280945,280494,283116,280494,278422,280494,278510,279676,-22797,-8714
18,1778515493,945897702,1778515493945897702,16479,-14673,8047,0,0,47,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107972,129286,150610,171940,193269,214595,235913,257219,278511,299785,321037,342264,363463,384633,405773,426882,447958,469000,490002,12665,13873,14694,15165,15312,15160,14721,14002,13007,11735,10187,8365,6271,3914,1306,-1537,-4601,-7879,-11378,-15103,16762,12409,7883,3751,-61,-3655,-7128,-10537,-13935,-17337,-20735,-24114,-27417,-30614,-33627,-36438,-39111,-41806,-44587,-47445,711004,728327,745640,762890,780007,796906,813511,829800,845784,861446,876593,891250,905541,919624,933671,947806,961691,974539,987032,999175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127075,-162554,-150766,-141504,-134583,-132039,-131326,-132539,-135450,-137608,-139474,-139725,-137916,-134276,-127489,-120550,-120609,-126095,-130888,-134447,-46852,-58507,-53005,-48624,-45230,-43435,-42318,-41871,-41982,-41875,-41709,-41097,-39925,-38276,-35795,-33342,-32876,-33919,-34762,-35274,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243371,246176,243739,246415,249349,254280,257580,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280917,280494,283116,280494,278496,280494,278552,279632,-22797,-8714
19,1778515493,950886889,1778515493950886889,16479,-14673,8047,0,0,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107977,129297,150627,171962,193297,214628,235951,257263,278561,299840,321097,342329,363534,384710,405854,426969,448051,469097,490104,12665,13874,14695,15165,15312,15160,14720,14000,13004,11732,10183,8359,6264,3906,1297,-1549,-4614,-7894,-11395,-15122,16762,12408,7881,3748,-65,-3659,-7134,-10543,-13942,-17345,-20744,-24123,-27427,-30624,-33638,-36448,-39122,-41818,-44600,-47459,711187,728519,745841,763100,780225,797132,813746,830042,846034,861703,876857,891520,905818,919908,933962,948105,961992,974845,987343,999491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127108,-162593,-150800,-141532,-134612,-132068,-131355,-132577,-135491,-137656,-139527,-139762,-137949,-134292,-127496,-120561,-120634,-126146,-130953,-134509,-46852,-58506,-53002,-48620,-45228,-43432,-42315,-41871,-41982,-41877,-41713,-41096,-39923,-38269,-35785,-33334,-32873,-33922,-34769,-35279,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243404,246212,243777,246415,249393,254280,257630,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280884,280494,283116,280494,278584,280494,278601,279580,-22797,-8714
20,1778515493,955954062,1778515493955954062,16479,-14673,8047,0,0,-105,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107983,129308,150643,171984,193324,214660,235989,257307,278610,299894,321157,342395,363605,384786,405936,427055,448142,469194,490207,12665,13874,14695,15165,15312,15159,14719,13999,13002,11729,10179,8354,6257,3898,1287,-1560,-4627,-7909,-11412,-15141,16762,12407,7879,3745,-68,-3664,-7139,-10549,-13949,-17352,-20753,-24133,-27437,-30635,-33648,-36459,-39133,-41830,-44613,-47473,711370,728711,746041,763309,780443,797358,813980,830284,846284,861960,877121,891790,906094,920191,934253,948403,962293,975150,987653,999805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127140,-162632,-150834,-141560,-134642,-132097,-131385,-132615,-135531,-137705,-139581,-139799,-137982,-134308,-127500,-120572,-120659,-126196,-131018,-134570,-46852,-58505,-53000,-48616,-45225,-43429,-42313,-41870,-41982,-41879,-41716,-41094,-39920,-38262,-35775,-33327,-32869,-33924,-34775,-35284,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243437,246248,243794,246415,249436,254280,257679,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280851,280494,283116,280494,278672,280494,278650,279527,-22797,-8715
21,1778515493,960900177,1778515493960900177,16479,-14673,8046,0,0,-212,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107988,129319,150660,172006,193352,214693,236028,257351,278659,299949,321217,342460,363676,384862,406018,427142,448235,469292,490309,12665,13874,14695,15165,15312,15159,14718,13997,13000,11725,10175,8348,6251,3890,1277,-1572,-4640,-7924,-11428,-15159,16762,12406,7876,3742,-72,-3669,-7144,-10556,-13956,-17360,-20761,-24142,-27447,-30645,-33659,-36469,-39144,-41842,-44626,-47487,711553,728903,746242,763519,780662,797585,814215,830527,846535,862218,877385,892061,906371,920475,934544,948702,962594,975457,987965,1000122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127173,-162671,-150869,-141589,-134671,-132127,-131415,-132653,-135572,-137753,-139635,-139836,-138015,-134324,-127501,-120583,-120684,-126246,-131084,-134632,-46852,-58503,-52998,-48613,-45222,-43426,-42310,-41870,-41982,-41882,-41720,-41093,-39917,-38254,-35765,-33319,-32866,-33927,-34781,-35289,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243470,246283,243794,246415,249480,254280,257728,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280818,280494,283116,280494,278760,280494,278700,279475,-22797,-8716
22,1778515493,965909333,1778515493965909333,16479,-14673,8045,0,0,-275,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107994,129330,150676,172028,193379,214726,236066,257395,278708,300004,321277,342526,363747,384938,406099,427229,448327,469389,490412,12665,13874,14696,15165,15312,15158,14717,13996,12997,11722,10170,8343,6244,3881,1267,-1583,-4653,-7939,-11445,-15178,16762,12405,7874,3739,-76,-3673,-7150,-10562,-13963,-17368,-20770,-24152,-27457,-30656,-33669,-36480,-39155,-41854,-44639,-47501,711736,729095,746443,763728,780880,797812,814450,830770,846785,862476,877649,892332,906648,920759,934835,949001,962896,975763,988276,1000437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127206,-162710,-150903,-141617,-134701,-132156,-131444,-132692,-135613,-137802,-139689,-139873,-138048,-134340,-127502,-120594,-120709,-126296,-131149,-134694,-46852,-58502,-52996,-48609,-45219,-43424,-42307,-41870,-41982,-41884,-41723,-41091,-39915,-38247,-35754,-33312,-32863,-33930,-34788,-35294,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243503,246319,243794,246415,249524,254280,257778,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280785,280494,283116,280494,278848,280494,278749,279423,-22797,-8717
23,1778515493,970943258,1778515493970943258,16479,-14673,8043,0,0,-287,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,107999,129341,150693,172050,193407,214759,236105,257439,278758,300059,321338,342592,363818,385015,406181,427316,448419,469487,490515,12665,13875,14696,15166,15312,15158,14716,13994,12995,11719,10166,8337,6237,3873,1257,-1595,-4667,-7954,-11462,-15197,16762,12403,7872,3736,-80,-3678,-7155,-10568,-13970,-17376,-20779,-24161,-27467,-30667,-33679,-36490,-39166,-41867,-44653,-47516,711919,729287,746644,763938,781099,798039,814685,831013,847036,862734,877914,892603,906926,921043,935127,949301,963197,976070,988587,1000754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127239,-162749,-150937,-141645,-134730,-132185,-131474,-132730,-135654,-137850,-139742,-139910,-138081,-134356,-127504,-120605,-120734,-126347,-131215,-134756,-46852,-58500,-52993,-48605,-45217,-43421,-42305,-41870,-41983,-41886,-41727,-41089,-39912,-38240,-35743,-33304,-32859,-33933,-34794,-35299,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243536,246355,243794,246415,249568,254280,257827,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280752,280494,283116,280494,278936,280494,278799,279371,-22797,-8718
24,1778515493,975877725,1778515493975877725,16479,-14673,8042,0,0,-308,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,108005,129352,150709,172072,193434,214792,236143,257483,278807,300114,321398,342657,363889,385091,406262,427403,448511,469584,490618,12665,13875,14696,15166,15312,15158,14715,13993,12993,11716,10162,8332,6230,3865,1247,-1606,-4680,-7969,-11479,-15216,16762,12402,7870,3733,-83,-3682,-7160,-10574,-13977,-17384,-20788,-24171,-27477,-30677,-33690,-36500,-39177,-41879,-44666,-47530,712103,729479,746845,764148,781317,798266,814920,831256,847287,862992,878178,892873,907203,921327,935419,949600,963499,976377,988899,1001070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127271,-162788,-150971,-141673,-134759,-132215,-131503,-132768,-135694,-137899,-139796,-139947,-138115,-134372,-127505,-120616,-120759,-126397,-131280,-134818,-46852,-58499,-52991,-48601,-45214,-43418,-42302,-41870,-41983,-41888,-41730,-41088,-39909,-38233,-35732,-33297,-32856,-33936,-34801,-35304,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243569,246391,243794,246415,249612,254280,257877,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280719,280494,283116,280494,279024,280494,278848,279319,-22797,-8720
25,1778515493,980910689,1778515493980910689,16479,-14673,8040,0,0,-328,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,108010,129363,150726,172094,193461,214825,236181,257526,278857,300168,321458,342723,363960,385167,406344,427490,448604,469681,490720,12665,13875,14697,15166,15312,15157,14714,13991,12990,11712,10157,8326,6223,3857,1237,-1618,-4693,-7984,-11496,-15235,16762,12401,7868,3730,-87,-3687,-7165,-10580,-13984,-17392,-20796,-24180,-27487,-30688,-33700,-36511,-39188,-41891,-44679,-47544,712286,729671,747046,764358,781536,798493,815155,831499,847537,863249,878442,893144,907480,921611,935710,949899,963800,976683,989210,1001386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127304,-162827,-151006,-141701,-134789,-132244,-131533,-132806,-135735,-137947,-139850,-139983,-138148,-134386,-127506,-120627,-120784,-126447,-131346,-134880,-46852,-58498,-52989,-48598,-45211,-43415,-42299,-41869,-41983,-41891,-41734,-41086,-39907,-38225,-35722,-33289,-32852,-33939,-34807,-35309,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243602,246415,243794,246415,249656,254280,257926,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280686,280505,283116,280494,279112,280494,278898,279266,-22797,-8722
26,1778515493,985895781,1778515493985895781,16479,-14673,8040,0,0,-279,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86676,108016,129374,150742,172116,193489,214858,236220,257570,278906,300223,321518,342788,364030,385243,406425,427577,448695,469779,490823,12665,13875,14697,15166,15312,15157,14713,13990,12988,11709,10153,8321,6217,3848,1227,-1629,-4706,-7998,-11512,-15254,16762,12400,7865,3727,-91,-3691,-7171,-10586,-13992,-17400,-20805,-24190,-27497,-30698,-33711,-36521,-39199,-41903,-44692,-47558,712468,729863,747247,764567,781753,798719,815390,831741,847787,863506,878706,893414,907757,921894,936001,950197,964101,976989,989521,1001701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-127337,-162866,-151040,-141729,-134818,-132273,-131563,-132844,-135776,-137996,-139904,-140020,-138181,-134395,-127508,-120637,-120809,-126498,-131411,-134942,-46852,-58496,-52987,-48594,-45208,-43413,-42297,-41869,-41983,-41893,-41737,-41085,-39904,-38216,-35711,-33282,-32849,-33942,-34814,-35314,241172,243794,249037,243794,243794,243794,243794,238551,241172,241172,238551,241172,243635,246415,243794,246415,249700,254280,257976,262144,272630,272630,272630,272630,277873,277873,277873,283116,283116,280494,280494,277873,280653,280541,283116,280494,279199,280494,278947,279214,-22797,-8722
