idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
147,2,0,219.692,252.483,137.211,4.860,15.161,84.551,7.290,121.651,0.250,10.120,115.272,10.090,0.790,23.781,25.900,0.720,0.840,22.220,71.741,20.440,7.010,92.521
148,26,0,541.847,573.598,133.772,4.850,14.271,80.101,7.250,448.186,0.270,10.270,439.826,12.110,0.850,22.300,24.390,0.700,0.820,21.800,398.235,20.080,25.670,92.531
149,14,0,373.485,405.045,131.292,4.850,14.510,77.801,7.260,282.354,0.260,9.580,273.753,9.660,0.780,22.970,22.611,0.721,0.810,23.710,232.473,21.960,6.850,92.512
150,13,0,418.856,450.336,131.952,4.850,14.120,80.761,7.150,324.944,0.250,10.390,318.384,9.941,0.800,21.711,24.450,0.700,0.810,21.240,276.303,19.560,7.000,92.481
151,10,0,434.666,466.006,196.492,4.890,14.490,83.031,7.220,337.814,0.250,9.780,269.514,11.830,0.790,20.961,28.410,0.720,0.790,82.811,226.683,81.001,6.990,92.501
152,5,0,298.414,330.544,132.831,4.860,14.440,84.001,7.140,200.332,0.320,10.710,197.713,9.500,0.800,22.471,25.600,0.720,0.810,21.520,153.832,19.770,10.190,92.511
153,11,0,493.366,529.487,195.932,4.830,18.111,86.241,7.090,392.825,0.250,10.180,333.555,11.990,0.880,22.181,30.570,0.700,0.810,75.551,289.274,73.541,7.510,92.521
154,8,0,386.925,426.095,176.351,4.870,20.320,56.781,6.520,316.384,0.240,14.960,249.744,11.650,1.400,73.451,5.310,22.750,0.870,23.550,265.734,21.580,6.690,92.541
155,4,0,357.394,390.825,199.232,4.870,15.711,87.521,7.250,256.233,0.280,10.280,191.593,12.170,0.770,22.651,28.180,0.710,0.930,81.731,146.412,79.691,7.020,92.531
156,2,0,293.104,325.454,164.962,4.860,14.540,47.351,6.580,233.313,0.270,12.230,160.492,10.200,0.770,71.201,4.940,30.360,0.750,23.681,184.122,21.861,6.590,92.491
157,2,0,413.805,445.916,189.212,4.850,14.791,83.521,7.230,316.774,0.240,9.320,256.704,11.970,0.751,22.480,26.220,0.670,0.840,74.251,212.993,72.241,6.860,92.511
158,2,0,449.156,481.886,213.663,4.860,15.070,88.021,7.260,347.475,0.250,11.680,268.223,12.460,0.880,23.940,26.611,0.690,0.850,95.251,223.653,93.341,6.930,92.502
159,2,0,360.634,393.175,225.393,4.860,15.021,46.920,6.490,301.374,0.240,12.371,167.782,11.820,0.800,71.750,5.310,31.441,0.760,81.151,192.513,79.231,7.170,92.501
160,2,0,363.145,394.875,135.582,4.850,14.470,85.061,7.220,264.804,0.250,10.410,259.293,10.610,0.740,22.330,25.851,0.690,0.790,23.120,215.033,21.060,6.910,92.522
161,2,0,359.005,391.165,223.853,4.850,14.770,47.601,6.330,298.884,0.250,12.150,167.312,11.610,0.800,72.281,4.950,30.710,0.730,78.191,191.282,76.251,6.690,92.512
162,2,0,364.745,398.325,138.872,4.840,16.220,86.201,7.011,265.153,0.250,12.161,259.453,10.470,0.800,23.900,25.530,0.690,0.850,23.581,215.002,21.621,6.990,92.521
163,2,0,363.335,395.765,223.883,4.840,14.900,48.031,6.390,303.064,0.240,12.200,171.882,11.721,0.780,71.681,5.010,29.870,0.730,80.401,194.982,78.501,7.220,92.511
164,2,0,223.623,255.733,134.432,4.850,14.600,86.451,7.290,123.372,0.250,10.410,121.301,10.030,0.870,24.290,23.351,0.730,0.820,23.031,74.591,21.001,6.691,92.521
165,2,0,249.573,282.033,164.751,4.880,14.610,47.671,6.330,189.682,0.260,11.960,117.282,9.480,0.770,72.581,4.850,31.040,0.700,23.110,141.612,21.200,6.770,92.522
166,2,0,217.752,249.723,131.741,4.860,14.531,82.611,7.160,121.901,0.290,9.700,117.982,10.380,0.770,22.931,23.690,0.720,0.840,21.610,73.991,19.590,8.190,92.501
167,9,0,347.625,379.635,165.042,4.870,14.370,46.761,6.550,288.494,0.240,12.290,214.593,9.370,0.820,71.761,4.970,31.700,0.760,24.060,239.593,22.160,11.761,92.481
168,3,0,414.085,446.796,207.592,4.861,15.040,87.901,7.140,313.044,0.240,11.250,239.204,12.090,0.920,24.050,23.670,0.720,0.820,92.351,192.493,90.431,6.320,92.521
169,2,0,329.154,362.214,139.781,4.850,15.190,87.221,7.190,228.333,0.230,12.330,222.433,9.430,0.760,24.080,25.571,0.700,0.860,24.740,178.473,22.920,7.230,92.522
170,2,0,299.184,343.344,226.343,4.860,14.050,45.720,6.440,241.443,0.440,12.060,117.001,12.320,0.790,71.621,4.870,32.791,0.720,70.301,143.111,68.441,7.160,92.522
171,2,0,358.614,391.225,167.842,4.840,14.930,47.201,6.420,298.963,0.250,11.920,223.383,9.340,0.760,73.021,5.010,31.530,0.750,24.140,248.223,22.200,6.680,92.512
172,2,0,298.784,330.934,166.962,4.870,14.660,48.081,6.360,238.523,0.290,12.420,163.972,10.510,0.780,73.731,4.930,32.751,0.770,22.640,189.942,20.760,6.860,92.522
173,5,0,385.545,418.486,168.413,4.860,15.240,48.651,6.480,324.344,0.250,13.990,250.073,11.200,0.770,72.021,4.851,31.320,0.751,23.060,274.674,21.120,6.770,92.501
174,2,0,298.014,329.904,213.892,4.890,14.260,47.341,6.350,238.273,0.260,12.500,116.012,12.050,0.760,71.301,4.860,30.830,0.760,70.251,140.162,68.401,6.620,92.521
175,2,0,221.803,253.853,133.041,4.850,14.870,83.981,7.140,124.761,0.230,10.020,120.812,9.210,0.800,21.891,25.170,0.730,0.840,24.140,75.741,22.150,7.100,92.521
176,2,0,246.583,278.134,164.103,4.891,14.160,48.080,6.351,186.382,0.250,12.140,114.031,11.020,0.780,71.381,5.050,30.071,0.740,22.461,137.651,20.451,6.560,92.521
177,2,0,218.733,250.873,133.412,4.960,14.730,82.741,7.191,122.591,0.260,9.671,117.461,9.620,0.780,22.900,23.460,0.700,0.830,24.641,72.750,22.581,6.950,92.521
178,2,0,299.654,330.784,216.192,4.850,13.860,45.811,6.410,241.763,0.260,11.820,114.592,12.630,0.780,70.791,5.030,31.710,0.740,72.091,139.632,70.201,6.400,92.541
179,2,0,297.783,330.804,165.972,4.830,15.091,48.340,6.370,237.153,0.270,12.411,164.832,8.890,0.760,72.101,5.080,30.391,0.760,24.170,188.583,22.310,7.390,92.501
180,2,0,220.623,253.443,134.792,4.840,15.220,85.281,7.220,122.222,0.290,12.070,118.651,11.141,0.790,24.790,20.251,0.710,0.810,22.150,72.651,20.140,7.120,92.512
181,2,0,244.273,276.154,162.392,4.860,14.170,47.371,6.460,184.812,0.260,13.380,113.762,9.160,0.770,70.791,4.880,31.400,0.700,21.870,138.472,19.940,6.990,92.481
182,2,0,219.902,251.913,132.741,4.830,14.571,83.921,7.170,122.511,0.290,10.480,119.172,9.960,0.800,22.281,25.240,0.720,0.820,21.300,75.361,19.230,6.420,92.501
183,2,0,252.883,284.924,167.603,4.860,14.661,46.740,6.390,193.773,0.280,12.461,117.321,10.741,0.760,71.751,4.870,31.601,0.730,23.940,142.422,21.970,9.750,92.501
184,2,0,216.612,248.773,131.391,4.850,14.981,82.301,7.340,120.631,0.280,11.650,117.382,9.720,0.810,23.521,22.040,0.700,0.790,21.480,73.821,19.470,6.990,92.551
185,2,0,251.413,284.383,167.671,4.860,15.320,46.861,6.350,192.492,0.290,12.100,116.712,9.230,0.740,72.971,5.170,32.300,0.790,23.450,142.592,21.570,7.201,92.491
186,2,0,221.303,253.904,133.962,4.871,15.100,83.661,7.240,124.252,0.250,9.870,119.942,9.920,0.780,22.580,25.210,0.730,0.830,21.320,75.631,19.340,6.740,92.501
187,2,0,257.443,290.573,167.971,4.860,15.320,49.891,6.220,194.962,0.260,12.880,122.602,9.030,0.870,71.621,5.040,28.000,0.760,24.230,144.052,22.380,6.860,92.501
188,2,0,212.802,244.453,130.061,4.840,14.481,84.561,7.310,114.731,0.250,10.010,114.392,9.630,0.760,23.241,23.190,0.700,0.830,21.040,68.201,19.200,6.530,92.511
189,2,0,321.355,354.095,134.092,4.820,15.160,82.892,7.070,225.333,0.260,10.320,220.003,9.540,0.820,22.061,25.750,0.740,0.800,23.280,176.542,21.590,6.810,92.541
190,2,0,249.844,283.484,166.862,4.870,15.910,45.891,6.370,191.813,0.270,12.580,116.622,9.950,0.740,70.831,4.960,30.640,0.750,25.610,140.612,23.750,6.670,92.501
191,2,0,211.443,243.403,130.402,4.850,14.690,80.591,7.220,117.642,0.250,10.220,113.001,8.911,0.780,24.950,20.471,0.720,0.840,23.470,69.811,21.700,6.621,92.491
192,2,0,307.714,363.025,219.263,5.430,30.631,141.652,7.750,148.712,0.310,20.480,143.762,14.130,1.401,33.060,58.021,0.720,1.340,31.290,84.221,29.460,10.340,92.521
193,2,0,236.223,269.673,149.082,4.860,14.950,96.251,7.180,126.772,0.310,12.090,120.591,9.770,0.790,24.410,32.741,0.700,0.980,26.501,74.991,24.711,8.160,92.522
194,2,0,212.673,244.703,132.352,4.880,14.080,81.041,7.191,118.351,0.310,9.760,112.351,10.490,0.810,24.571,22.860,0.730,0.830,21.681,70.290,19.891,8.830,92.571
195,2,0,214.883,247.503,136.552,4.860,14.590,81.841,7.260,119.652,0.370,9.610,110.951,10.051,0.740,22.060,26.651,0.720,0.830,24.980,68.661,23.130,6.571,92.511
196,2,0,209.133,240.413,129.832,4.840,14.180,80.342,7.170,115.501,0.240,10.540,110.581,9.630,0.780,21.151,25.020,0.730,0.840,21.421,68.621,19.670,7.220,92.501
197,2,0,291.154,323.255,207.323,4.871,14.730,78.861,7.100,198.883,0.380,9.310,115.932,12.000,0.890,22.170,24.870,0.690,0.840,95.671,74.901,93.801,6.570,92.531
198,2,0,270.334,302.094,139.522,4.870,14.550,91.211,7.541,165.202,0.250,10.021,162.572,9.580,0.780,23.690,32.940,0.750,0.850,21.070,118.991,19.310,6.460,92.521
199,2,0,360.064,392.285,224.613,4.850,14.900,47.911,6.290,299.643,0.260,12.360,167.672,11.760,0.800,72.401,5.040,30.421,0.730,80.421,191.482,78.531,6.670,92.512
200,2,0,364.575,396.855,136.212,4.840,14.690,86.182,7.190,265.263,0.250,10.950,260.643,10.530,0.780,21.971,26.360,0.710,0.880,23.071,216.082,20.991,10.530,92.511
201,2,0,354.004,386.745,224.373,4.860,15.081,47.440,6.420,294.154,0.240,12.610,162.372,11.440,0.760,71.151,5.031,30.751,0.790,80.841,186.093,78.941,6.980,92.501
202,2,0,362.885,395.105,135.212,4.860,14.560,84.772,7.210,264.533,0.240,11.600,259.893,10.440,0.770,21.481,25.540,0.730,0.820,22.011,215.532,20.021,7.020,92.521
203,2,0,308.554,341.625,176.403,4.871,15.130,46.850,6.371,249.493,0.330,11.990,165.222,11.950,0.800,72.501,4.940,31.521,0.780,29.510,190.232,27.610,6.880,92.501
204,2,0,224.433,257.534,137.182,4.861,14.720,85.701,7.150,125.372,0.360,10.060,120.352,10.460,0.800,23.760,25.610,0.740,0.850,23.080,76.071,21.040,7.410,92.481
205,2,0,248.544,281.144,164.372,4.830,15.100,47.211,6.330,189.153,0.270,12.260,116.772,9.440,0.780,72.171,5.080,31.120,0.750,22.890,141.282,21.040,7.260,92.511
206,2,0,237.123,271.994,146.672,4.980,16.381,93.171,7.250,129.282,0.270,12.330,125.322,12.410,0.881,26.410,26.720,0.710,0.860,21.690,77.691,19.680,6.420,92.511
207,2,0,246.913,281.773,166.241,4.850,16.860,47.661,6.430,186.922,0.260,14.010,115.532,9.550,0.770,72.811,4.850,30.740,0.720,22.220,139.682,20.310,7.060,92.512
208,2,0,217.203,249.433,131.331,4.850,14.580,83.012,7.160,121.131,0.270,9.700,118.102,9.540,0.780,21.461,26.700,0.730,0.820,20.920,75.191,18.930,6.970,92.531
209,2,0,246.974,279.194,166.012,4.830,14.530,46.721,6.330,187.893,0.270,12.070,113.182,9.150,0.780,71.801,4.850,31.330,0.750,24.080,137.712,22.230,6.590,92.521
210,2,0,270.943,305.004,138.521,4.861,16.880,87.501,7.420,169.672,0.270,9.760,166.483,9.670,0.900,22.000,30.040,0.690,0.810,23.640,120.402,21.550,7.170,92.511
211,2,0,357.084,389.115,226.043,4.831,14.560,47.100,6.451,297.743,0.280,12.590,163.072,13.220,0.770,71.281,5.130,31.181,0.760,81.101,187.632,79.121,6.280,92.481
212,2,0,269.844,301.924,138.252,4.830,14.570,85.451,7.470,170.703,0.250,9.750,163.672,9.740,0.800,22.080,26.821,0.690,0.800,24.870,118.432,22.880,6.920,92.521
213,2,0,354.705,387.095,223.403,4.830,15.070,45.931,6.430,296.554,0.260,12.060,163.692,11.480,0.770,71.901,4.940,32.460,0.780,77.701,189.522,75.721,6.900,92.522
214,2,0,259.303,291.443,131.641,4.860,14.520,83.981,7.290,161.592,0.240,10.170,159.802,9.490,0.780,23.140,24.661,0.730,0.830,21.180,115.502,19.110,6.971,92.511
215,2,0,352.464,385.035,226.593,4.861,14.970,47.280,6.530,292.293,0.250,12.400,158.442,11.520,0.820,71.971,4.920,30.721,0.760,82.281,182.202,80.441,9.260,92.531
216,2,0,256.733,289.034,131.952,4.850,14.901,81.911,7.320,161.232,0.270,10.140,157.082,10.111,0.790,21.871,24.890,0.730,0.850,21.160,113.801,19.350,8.810,92.521
217,2,0,320.454,352.494,195.132,4.850,14.740,81.101,7.330,226.053,0.240,9.991,157.362,11.870,0.820,23.650,23.610,0.730,0.820,82.421,115.202,80.641,6.970,92.521
218,2,0,259.514,291.134,130.872,4.840,14.390,81.191,7.251,165.132,0.240,9.810,160.262,9.710,0.780,24.431,22.690,0.750,0.860,21.800,118.101,19.940,8.380,92.501
219,2,0,319.704,351.294,193.132,4.890,14.390,79.301,7.210,226.753,0.260,9.830,158.162,11.800,0.790,23.980,22.371,0.710,0.830,82.411,116.102,80.701,6.820,92.511
220,2,0,257.534,289.354,131.432,4.850,14.460,81.151,7.220,162.203,0.350,10.811,157.922,9.740,0.830,23.380,23.210,0.690,0.850,21.550,115.482,19.480,6.740,92.501
221,2,0,359.444,391.776,228.004,4.841,14.900,45.770,6.511,301.513,0.250,11.730,163.772,13.550,0.810,73.481,5.000,33.511,0.740,81.191,190.852,79.221,8.210,92.491
222,2,0,360.045,392.005,134.582,4.850,14.610,84.151,7.181,262.653,0.260,10.181,257.423,11.520,0.900,21.290,26.600,0.700,0.860,21.851,213.462,19.761,7.150,92.521
223,2,0,355.034,386.875,224.083,4.840,14.561,47.950,6.400,294.824,0.270,12.111,162.792,11.670,0.780,71.291,4.940,29.931,0.780,81.121,186.073,79.241,8.500,92.501
224,2,0,219.383,251.353,131.862,4.870,14.380,85.211,7.220,120.942,0.270,10.000,119.491,9.311,0.780,21.530,26.191,0.720,0.820,21.250,74.191,19.240,6.690,92.532
225,2,0,247.713,279.713,163.381,4.870,14.610,46.791,6.500,188.452,0.280,11.840,116.332,9.700,0.830,71.721,4.890,30.970,0.720,22.930,140.372,21.080,6.800,92.531
226,2,0,265.933,297.724,181.102,4.830,14.311,83.141,7.380,169.142,0.280,9.930,116.622,10.010,0.790,22.470,25.410,0.700,0.820,70.271,73.151,68.221,8.560,92.521
227,2,0,322.604,354.545,133.102,4.830,14.650,81.151,7.091,228.182,0.260,11.770,221.443,9.180,0.730,25.441,19.980,0.740,0.820,22.610,179.213,20.740,7.020,92.501
228,2,0,305.073,337.125,218.334,4.830,14.441,45.340,6.420,247.303,0.260,14.141,118.791,12.410,0.910,71.951,4.940,35.151,0.760,70.261,147.132,68.361,6.590,92.501
229,2,0,216.972,249.053,132.881,4.860,14.481,80.501,7.050,123.261,0.250,10.000,116.172,9.580,0.770,23.891,21.830,0.710,0.850,24.410,73.481,22.380,6.950,92.501
230,2,0,301.294,333.654,215.853,4.860,14.520,47.790,6.380,241.163,0.250,11.940,117.801,12.090,0.820,71.101,5.000,30.111,0.750,70.661,141.011,68.751,7.130,92.502
231,2,0,417.266,450.236,188.613,4.840,14.940,83.771,7.201,320.064,0.350,10.551,261.623,11.520,0.750,22.630,24.620,0.700,0.850,73.641,217.352,71.621,6.750,92.481
232,2,0,294.984,326.775,163.303,4.861,14.440,46.650,6.481,236.153,0.310,12.080,163.472,10.290,0.790,70.981,4.960,31.011,0.760,22.480,187.842,20.610,7.250,92.531
233,2,0,414.295,446.465,188.032,4.860,14.980,83.601,7.280,317.384,0.260,11.290,258.433,11.560,0.770,22.640,23.821,0.700,0.820,72.921,214.683,70.831,9.430,92.532
234,2,0,358.454,390.495,224.743,4.881,14.320,48.630,6.351,297.703,0.290,12.040,165.752,12.400,0.780,70.881,5.050,29.131,0.770,79.231,188.162,77.321,7.100,92.501
235,2,0,412.306,444.276,185.803,4.850,14.640,83.001,7.000,316.335,0.250,9.591,258.473,11.640,0.800,21.850,24.970,0.760,0.820,74.731,214.293,72.691,6.940,92.501
236,2,0,291.074,322.684,163.401,4.870,14.100,47.170,6.530,231.613,0.280,12.090,159.283,10.540,0.780,70.931,5.200,30.640,0.780,22.480,183.493,20.560,7.110,92.511
237,2,0,321.394,352.774,195.242,4.870,14.220,82.971,7.080,225.173,0.260,10.220,157.532,11.410,0.770,20.780,27.081,0.710,0.810,81.201,114.562,79.181,7.280,92.511
238,2,0,356.124,387.885,225.273,4.860,14.231,46.730,6.360,296.974,0.250,11.741,162.612,12.290,0.760,72.681,4.880,32.101,0.740,80.821,187.943,78.921,7.150,92.531
239,2,0,410.285,442.125,185.322,4.860,14.520,83.821,7.130,313.194,0.230,9.630,256.803,11.560,0.790,23.190,24.361,0.710,0.800,73.221,212.193,71.171,7.291,92.491
240,2,0,296.814,329.934,168.501,4.870,15.580,53.361,6.650,230.523,0.260,12.720,161.433,12.460,0.770,72.301,5.180,26.120,0.750,22.480,180.213,20.690,8.080,92.511
241,2,0,326.864,358.724,195.052,4.850,14.480,85.361,7.180,228.183,0.250,10.560,163.672,11.820,0.760,23.930,23.901,0.690,0.820,81.571,118.442,79.741,7.501,92.521
242,2,0,290.054,326.805,156.743,4.950,17.240,95.521,7.370,179.933,0.310,12.740,170.062,12.570,0.910,25.550,32.001,0.690,0.920,26.440,124.342,24.700,8.320,92.511
243,2,0,388.265,426.625,253.873,4.850,18.950,135.462,7.880,237.513,0.240,13.180,172.752,13.580,0.900,25.491,69.511,0.790,0.990,84.841,122.862,82.861,6.210,92.501
244,2,0,270.833,304.434,145.642,4.851,14.860,90.881,7.110,166.172,0.230,11.240,158.792,11.700,0.850,23.210,30.791,0.710,0.830,22.030,113.982,20.270,7.150,92.501
245,2,0,365.215,398.085,227.462,4.890,14.720,47.671,6.330,305.534,0.250,12.600,170.623,12.500,0.770,73.661,5.010,32.850,0.780,77.991,197.043,76.051,7.330,92.511
246,2,0,223.503,256.023,136.962,4.850,14.870,84.661,7.080,125.562,0.240,10.960,119.061,10.460,0.750,24.250,23.081,0.680,0.790,24.501,74.541,22.421,6.961,92.491
247,2,0,248.373,280.504,165.963,4.850,14.580,48.580,6.520,187.553,0.250,12.420,114.541,9.990,0.760,72.571,4.960,30.941,0.770,23.331,138.672,21.461,7.000,92.511
248,2,0,222.373,254.754,133.312,4.810,14.901,85.441,7.230,123.582,0.220,12.670,121.442,10.100,0.760,22.450,23.600,0.710,0.860,21.380,76.521,19.340,7.590,92.521
249,2,0,210.612,242.354,132.172,4.860,14.390,79.431,7.150,117.861,0.250,11.220,110.182,9.340,0.780,22.620,22.410,0.690,0.830,24.180,68.551,22.430,6.500,92.531
250,2,0,207.263,238.673,127.681,4.860,14.120,78.711,7.240,115.262,0.240,9.820,110.992,9.910,0.770,21.610,23.150,0.730,0.800,20.610,68.701,18.820,6.390,92.522
251,2,0,322.404,354.094,190.921,4.890,14.290,80.391,7.350,228.463,0.250,10.580,163.173,11.680,0.810,23.590,21.890,0.700,0.820,79.351,120.702,77.421,6.860,92.512
252,2,0,254.623,286.023,129.191,4.850,14.020,80.551,7.020,160.892,0.240,9.770,156.832,9.380,0.770,22.560,24.391,0.690,0.851,20.860,114.882,19.140,6.370,92.512
253,2,0,373.884,405.735,195.982,4.850,14.461,81.041,7.190,279.463,0.300,10.230,209.753,11.720,0.740,23.351,23.530,0.680,0.830,82.641,167.452,80.701,7.380,92.511
254,2,0,361.124,392.785,223.713,4.840,14.370,47.180,6.361,301.663,0.260,12.040,169.072,11.290,0.810,73.121,5.040,32.181,0.750,77.611,194.863,75.611,9.360,92.521
255,1,0,413.685,445.925,186.412,4.810,14.960,85.101,7.050,315.524,0.270,10.330,259.513,11.700,0.870,23.650,23.511,0.740,0.860,73.741,214.193,71.741,7.211,92.541
256,2,0,367.995,404.045,231.212,4.840,18.360,50.571,6.450,304.704,0.240,12.240,172.833,14.290,0.790,76.711,4.890,28.840,0.760,79.361,194.853,77.481,8.200,92.511
257,2,0,410.755,442.985,186.132,4.840,14.840,82.641,7.220,314.614,0.260,10.260,256.853,11.640,0.790,21.060,25.371,0.750,0.800,73.921,212.983,71.761,6.551,92.491
258,2,0,356.525,388.085,224.922,4.870,14.010,48.261,6.380,296.104,0.260,12.330,163.163,12.220,0.780,70.851,5.050,29.800,0.750,80.221,186.163,78.381,7.340,92.501
259,2,0,321.604,352.974,194.072,4.860,14.300,82.921,7.110,225.423,0.260,9.800,158.902,13.710,0.750,20.550,26.851,0.700,0.810,80.611,115.122,78.551,6.931,92.531
260,2,0,295.514,327.094,165.032,4.860,14.130,47.461,6.570,235.483,0.260,13.900,162.062,10.350,0.780,71.031,5.190,31.950,0.770,22.531,187.102,20.661,9.250,92.501
261,2,0,317.864,349.855,192.063,4.890,14.500,82.151,7.180,222.462,0.250,11.310,157.792,11.520,0.750,22.471,22.430,0.700,0.830,81.181,114.041,79.131,7.380,92.511
262,2,0,448.025,480.626,211.962,4.860,14.801,85.511,7.150,348.774,0.250,11.470,268.664,12.650,0.780,24.940,24.040,0.730,0.840,94.921,224.623,93.221,7.520,92.581
263,2,0,357.545,390.295,225.342,4.860,14.710,46.241,6.430,299.094,0.260,11.890,164.953,11.660,0.790,71.371,5.040,31.280,0.750,81.361,189.743,79.421,7.130,92.521
264,2,0,362.664,395.175,138.471,4.850,14.841,86.841,7.110,262.443,0.320,10.430,256.704,10.710,0.790,22.300,27.060,0.720,0.840,24.430,211.543,22.340,6.540,92.531
265,2,0,351.995,384.505,222.073,4.880,14.970,46.741,6.370,293.054,0.260,11.970,162.432,11.720,0.790,70.431,5.020,29.800,0.760,79.852,185.613,77.951,6.920,92.521
266,2,0,220.633,252.983,133.972,4.910,14.940,82.471,7.050,124.602,0.260,9.811,119.011,9.980,0.780,21.210,26.550,0.720,0.800,23.181,75.851,21.101,6.970,92.541
267,2,0,351.154,383.245,220.573,4.900,14.480,47.601,6.340,291.303,0.280,11.950,162.672,11.680,0.760,70.881,5.070,29.480,0.810,78.221,185.532,76.321,6.890,92.502
268,1,0,222.793,255.114,135.862,4.850,14.731,84.991,7.000,124.562,0.270,10.360,119.252,10.550,0.880,23.860,24.510,0.700,0.880,23.330,74.891,21.300,6.720,92.511
269,2,0,248.873,280.883,165.111,4.860,14.320,46.801,6.430,189.732,0.260,11.760,115.772,11.710,0.850,70.471,4.950,30.120,0.720,23.330,139.102,21.400,6.561,92.511
270,2,0,215.673,247.753,132.432,4.820,14.430,82.911,7.221,119.461,0.300,9.830,115.321,10.290,0.790,24.661,23.600,0.710,0.830,21.121,72.260,19.101,6.570,92.521
271,1,0,234.573,266.384,165.463,4.860,14.181,46.960,6.330,175.573,0.250,12.581,100.921,9.260,0.841,71.960,4.970,32.241,0.760,24.410,126.402,22.660,7.510,92.511
272,2,0,217.613,249.563,131.602,4.850,14.380,84.031,7.110,120.202,0.250,9.720,117.961,9.960,0.780,22.840,24.891,0.730,0.830,21.040,73.461,19.030,6.870,92.502
273,2,0,351.325,384.065,225.273,4.860,14.830,46.781,6.530,292.054,0.270,12.830,158.792,12.020,0.780,70.441,5.000,30.440,0.730,79.821,182.652,77.791,6.981,92.491
274,2,0,357.215,389.985,134.912,4.870,14.660,83.711,7.150,260.054,0.250,10.270,255.073,11.370,0.790,23.330,24.791,0.710,0.810,21.510,211.793,19.510,7.230,92.542
275,2,0,352.395,387.335,222.023,4.850,16.810,45.651,6.390,294.644,0.270,11.970,165.312,11.820,0.760,69.911,4.890,28.930,0.750,77.001,187.742,75.011,6.870,92.521
276,2,0,257.514,289.884,131.892,4.900,14.750,83.992,7.150,160.182,0.240,9.610,157.992,9.530,0.770,23.991,24.270,0.700,0.830,21.390,113.791,19.310,7.350,92.521
277,2,0,327.204,360.525,199.633,4.850,15.540,88.161,7.161,225.252,0.260,12.561,160.892,12.040,0.810,23.050,26.910,0.710,0.840,81.241,115.932,79.471,6.700,92.521
278,2,0,263.203,295.044,133.162,4.840,14.070,82.721,7.170,166.912,0.250,10.400,161.882,10.350,0.790,22.170,25.000,0.740,0.830,20.971,118.191,19.221,6.770,92.511
279,2,0,318.434,352.094,194.852,4.890,16.220,81.661,7.240,223.463,0.250,10.060,157.242,12.180,0.870,22.000,26.991,0.710,0.820,80.211,114.422,78.411,6.480,92.511
280,2,0,250.143,281.643,128.471,4.850,14.450,80.841,7.250,155.992,0.260,11.760,153.172,9.600,0.790,21.310,23.461,0.710,0.840,20.200,110.512,18.470,6.741,92.521
