unix_time_ns,solve_us,status,iterations,primal_residual,dual_residual,closest_wp,e_y,e_psi,vx,vy,omega,v_ref0,kappa0,left_wall0,right_wall0,cmd_steer,cmd_accel,actual_steer,use_steering_feedback
1777392019036682639,414.923,0,40,0.061667740,0.017794132,0,0.019472,-0.194249,1.468033,0.099369,1.483471,1.354698,1.161564,0.220000,1.080000,0.375298,-0.839061,0.363,1
1777392019041375759,214.246,0,20,0.062500745,0.020999908,0,0.018615,-0.190944,1.439736,0.101287,1.486623,1.354698,1.161564,0.220000,1.080000,0.381968,-0.697852,0.375,1
1777392019042950874,35.809,0,2,0.061439812,0.026697636,0,0.018360,-0.196313,1.439736,0.101287,1.486623,1.354698,1.161564,0.220000,1.080000,0.392371,-0.683936,0.382,1
1777392019046386999,161.924,0,13,0.063588232,0.025568962,0,0.017567,-0.193500,1.418004,0.104138,1.495367,1.354698,1.161564,0.220000,1.080000,0.399445,-0.558463,0.392,1
1777392019051597477,450.924,0,44,0.069738716,0.037011623,0,0.016661,-0.208091,1.393330,0.106992,1.499292,1.346561,1.254575,0.230000,1.060000,0.416334,-1.049768,0.399,1
1777392019056272037,36.097,0,2,0.066981286,0.051415443,0,0.015835,-0.206055,1.392651,0.110672,1.511341,1.346561,1.254575,0.230000,1.060000,0.418900,-1.021487,0.416,1
1777392019061207531,35.521,0,2,0.055450827,0.150956154,0,0.015023,-0.202264,1.407818,0.114102,1.519505,1.346561,1.254575,0.230000,1.060000,0.418900,-0.920160,0.419,1
1777392019066341655,44.289,0,3,0.059769988,0.266491413,0,0.014027,-0.219685,1.426380,0.117157,1.521452,1.338424,1.308715,0.210000,1.010000,0.418900,-1.128813,0.419,1
1777392019071286430,25.601,0,1,0.054534256,0.329767227,0,0.013146,-0.218621,1.437473,0.119860,1.514123,1.338424,1.308715,0.210000,1.010000,0.418900,-1.183774,0.419,1
1777392019073124432,24.449,0,1,0.054647923,0.248784542,0,0.014193,-0.220884,1.437473,0.119860,1.514123,1.338424,1.308715,0.210000,1.010000,0.418900,-1.225239,0.419,1
1777392019076351432,64.930,0,5,0.057877153,0.337317467,0,0.013195,-0.237388,1.446075,0.122445,1.500734,1.330287,1.294422,0.210000,1.000000,0.418900,-1.686064,0.419,1
1777392019081246317,44.897,0,3,0.053881645,0.314651012,0,0.012149,-0.236218,1.451508,0.124873,1.488420,1.330287,1.294422,0.210000,1.000000,0.418900,-1.868874,0.419,1
1777392019086256982,83.938,0,7,0.068022639,0.356148720,0,0.011255,-0.255558,1.453092,0.127170,1.488637,1.322633,1.296134,0.240000,0.980000,0.418900,-2.537148,0.419,1
1777392019091219773,24.257,0,1,0.066215783,0.360197067,0,0.010065,-0.252352,1.452413,0.129266,1.500740,1.322633,1.296134,0.240000,0.980000,0.418900,-2.597181,0.419,1
1777392019092991373,63.809,0,5,0.066898853,0.346501350,0,0.008821,-0.256261,1.452413,0.129266,1.500740,1.322633,1.296134,0.240000,0.980000,0.418900,-2.990703,0.419,1
1777392019096303656,24.801,0,1,0.064246356,0.310070515,0,0.007674,-0.252391,1.452866,0.131069,1.525054,1.322633,1.296134,0.240000,0.980000,0.418900,-3.042381,0.419,1
1777392019101264143,95.619,0,8,0.082490146,0.396499157,0,0.006376,-0.271629,1.447659,0.132405,1.552851,1.315211,1.365809,0.220000,0.960000,0.418900,-3.924858,0.419,1
1777392019106345977,45.537,0,3,0.081574976,0.376052856,0,0.005163,-0.269878,1.444716,0.133387,1.579239,1.315211,1.365809,0.220000,0.960000,0.418900,-4.135061,0.419,1
1777392019111222142,25.953,0,1,0.083893895,0.245427132,0,0.003966,-0.264421,1.428418,0.133981,1.596025,1.315211,1.365809,0.220000,0.960000,0.418900,-4.175966,0.419,1
1777392019116361290,115.619,0,10,0.110498548,0.326972008,0,0.002596,-0.285479,1.407591,0.134296,1.600913,1.307790,1.365809,0.230000,0.950000,0.418900,-5.075173,0.419,1
1777392019121318769,134.947,0,12,0.130893350,0.279201508,0,0.001429,-0.303971,1.392877,0.134480,1.597324,1.300369,1.365809,0.230000,0.940000,0.418900,-6.058071,0.419,1
1777392019123010303,35.969,0,2,0.132190287,0.243741989,0,0.002751,-0.308559,1.392877,0.134480,1.597324,1.300369,1.365809,0.230000,0.940000,0.418900,-6.147627,0.419,1
1777392019126322298,86.243,0,7,0.138445795,0.215194702,0,0.001338,-0.308799,1.373862,0.134600,1.586040,1.300369,1.365809,0.230000,0.940000,0.418900,-6.475194,0.419,1
1777392019131263616,46.561,0,3,0.142288983,0.268856049,0,-0.000001,-0.309057,1.363675,0.134761,1.573178,1.300369,1.365809,0.230000,0.940000,0.418900,-6.641827,0.419,1
1777392019136669108,393.899,0,38,0.151201785,0.095143318,0,-0.001373,-0.329851,1.344433,0.134930,1.557940,1.294730,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019141258993,105.667,0,9,0.151123345,0.091943264,0,-0.002823,-0.329282,1.335378,0.135157,1.542075,1.294730,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019142896637,25.056,0,1,0.152198195,0.376596451,0,-0.005092,-0.329270,1.335378,0.135157,1.542075,1.294730,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019146319451,144.996,0,13,0.150758147,0.114892960,0,-0.006483,-0.328736,1.322475,0.135434,1.522545,1.294730,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019151839025,543.855,0,53,0.150971949,0.090079308,0,-0.007979,-0.353504,1.310024,0.135775,1.499878,1.289464,1.365809,0.230000,0.900000,0.418900,-7.063200,0.419,1
1777392019156309003,133.540,0,12,0.150948405,0.091056347,0,-0.009534,-0.353431,1.299611,0.136206,1.477701,1.289464,1.365809,0.230000,0.900000,0.418900,-7.063200,0.419,1
1777392019161347092,165.060,0,15,0.151267290,0.090073586,0,-0.011023,-0.353375,1.283312,0.136674,1.459041,1.289464,1.365809,0.230000,0.900000,0.418900,-7.063200,0.419,1
1777392019167182547,621.137,0,61,0.150840342,0.078583717,0,-0.012631,-0.377657,1.265655,0.137151,1.448596,1.284198,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019171362629,193.509,0,18,0.151119351,0.093350172,0,-0.014155,-0.378463,1.251393,0.137505,1.450074,1.284198,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019173023890,25.408,0,1,0.149805248,0.109771729,0,-0.013563,-0.378146,1.251393,0.137505,1.450074,1.284198,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019176440335,164.452,0,15,0.151155233,0.095660448,0,-0.015182,-0.377965,1.236226,0.137714,1.457793,1.284198,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019181833218,607.472,0,60,0.151271701,0.078462124,0,-0.016378,-0.411127,1.225134,0.137746,1.468656,1.279281,1.365809,0.230000,0.900000,0.418900,-7.063200,0.419,1
1777392019186323549,143.908,0,13,0.150932848,0.084703445,0,-0.018142,-0.403759,1.210873,0.137568,1.476641,1.279281,1.365809,0.230000,0.900000,0.418900,-7.063200,0.419,1
1777392019191353446,173.637,0,16,0.150892377,0.090897560,0,-0.019838,-0.400885,1.197743,0.137233,1.476908,1.279281,1.365809,0.230000,0.900000,0.418900,-7.063200,0.419,1
1777392019192998835,24.993,0,1,0.149503827,0.094977379,0,-0.021648,-0.393707,1.197743,0.137233,1.476908,1.279281,1.365809,0.230000,0.900000,0.418900,-7.063200,0.419,1
1777392019197069409,808.630,0,80,0.151239038,0.070725203,0,-0.022602,-0.434705,1.185971,0.136828,1.466823,1.278453,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019201214962,33.857,0,2,0.124967992,0.647462368,0,-0.024804,-0.393619,1.174879,0.136451,1.448082,1.279281,1.365809,0.230000,0.900000,0.418900,-7.063200,0.419,1
1777392019206784810,289.160,0,27,0.150995791,0.069863319,0,-0.026211,-0.420338,1.164013,0.136166,1.424616,1.278453,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019211486602,184.485,0,17,0.151265383,0.073740005,0,-0.027958,-0.417182,1.154958,0.136009,1.402091,1.278453,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019216506483,302.824,0,29,0.151119888,0.069185257,0,-0.029572,-0.416950,1.141829,0.135921,1.379429,1.278453,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019221524956,391.339,0,38,0.151014328,0.074285746,0,-0.031161,-0.416769,1.129378,0.135886,1.356664,1.278453,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019223035621,22.785,0,1,0.146394432,0.391965866,0,-0.029107,-0.412380,1.129378,0.135886,1.356664,1.278453,1.365809,0.230000,0.920000,0.418900,-7.063200,0.419,1
1777392019227224535,1015.900,1,100,0.153100967,0.066862106,0,-0.029883,-0.455220,1.114890,0.135871,1.332991,1.277624,1.365809,0.230000,0.910000,0.418900,-7.063200,0.419,1
1777392019232205055,1005.500,1,100,0.151733100,0.067857742,0,-0.031665,-0.448672,1.093611,0.135790,1.306000,1.277624,1.365809,0.230000,0.910000,0.418900,-7.063200,0.419,1
1777392019237251208,1005.467,1,100,0.153383017,0.064702034,0,-0.033378,-0.442272,1.078218,0.135734,1.277816,1.277624,1.365809,0.230000,0.910000,0.418900,-7.063200,0.419,1
1777392019242107757,1005.340,1,100,0.164690614,0.065395832,0,-0.035011,-0.436071,1.061240,0.135678,1.247738,1.277624,1.365809,0.230000,0.910000,0.418900,-7.063200,0.419,1
1777392019243630198,633.297,0,59,0.151129365,0.055277824,0,-0.034950,-0.433497,1.061240,0.135678,1.247738,1.277624,1.365809,0.230000,0.910000,0.418900,-7.063200,0.419,1
1777392019247255225,1033.148,1,100,0.203318179,0.065134048,0,-0.035434,-0.471934,1.035886,0.135500,1.214810,1.276796,1.365809,0.230000,0.940000,0.418900,-7.063200,0.419,1
1777392019252136062,1011.036,1,100,0.176635742,0.045979500,0,-0.037973,-0.422756,1.014380,0.135270,1.182877,1.277624,1.365809,0.230000,0.910000,0.418900,-7.063200,0.419,1
1777392019257218120,1006.267,1,100,0.170763433,0.038612366,0,-0.039390,-0.422574,1.001703,0.135111,1.153384,1.277624,1.365809,0.230000,0.910000,0.418900,-7.063200,0.419,1
1777392019262249042,1006.332,1,100,0.170768499,0.041141510,0,-0.040347,-0.454613,0.990837,0.133929,1.125654,1.276796,1.365809,0.230000,0.940000,0.418900,-7.063200,0.419,1
1777392019267323548,1016.732,1,100,0.158792913,0.034429550,0,-0.041892,-0.449060,0.964578,0.129608,1.094294,1.276796,1.365809,0.230000,0.940000,0.418900,-7.063200,0.419,1
1777392019271460781,223.207,0,21,0.151210070,0.111776590,0,-0.043348,-0.443843,0.944431,0.123595,1.061918,1.276796,1.365809,0.230000,0.940000,0.418900,-7.063200,0.419,1
1777392019272998006,26.112,0,1,0.148703873,0.243493080,0,-0.040965,-0.453182,0.944431,0.123595,1.061918,1.276796,1.365809,0.230000,0.940000,0.418900,-7.063200,0.419,1
1777392019276308913,70.018,0,2,0.148582578,1.284353256,0,-0.042458,-0.448061,0.929490,0.117086,1.026589,1.276796,1.365809,0.230000,0.940000,0.418900,-7.063200,0.419,1
1777392019281358010,26.080,0,1,0.150742114,1.210867882,0,-0.043958,-0.443105,0.928132,0.111993,0.987963,1.276796,1.365809,0.230000,0.940000,0.418900,-7.063200,0.419,1
1777392019286288033,35.137,0,2,0.151199818,2.363245010,0,-0.045410,-0.438975,0.904815,0.105473,0.944205,1.276796,1.365809,0.230000,0.940000,0.418900,-7.063200,0.419,1
1777392019291888505,562.671,0,55,0.151164353,0.037485123,0,-0.046136,-0.478526,0.882631,0.098252,0.902345,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019293003928,25.665,0,1,0.150681615,0.062168598,0,-0.045866,-0.476583,0.882631,0.098252,0.902345,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019296271953,44.258,0,3,0.152071297,1.155853271,0,-0.047426,-0.472235,0.858182,0.090471,0.868294,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019301653347,273.351,0,26,0.150555342,0.086952209,0,-0.049492,-0.433802,0.849807,0.084157,0.849856,1.276796,1.365809,0.230000,0.940000,0.418900,-7.063200,0.419,1
1777392019306427013,45.409,0,3,0.147992313,0.771062136,0,-0.050539,-0.463693,0.844826,0.079216,0.847589,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019311466255,363.306,0,35,0.150990993,0.026584625,0,-0.052003,-0.459561,0.822189,0.073347,0.848158,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019316861634,670.995,0,66,0.151243240,0.027040243,0,-0.053481,-0.455252,0.798873,0.067548,0.851898,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019321726342,610.960,0,60,0.150816709,0.031649709,0,-0.054903,-0.453990,0.779404,0.061858,0.851754,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019323449013,217.190,0,20,0.150741011,0.030796766,0,-0.051504,-0.455569,0.779404,0.061858,0.851754,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019326962869,618.769,0,59,0.150906652,0.030589342,0,-0.052936,-0.451247,0.759936,0.056795,0.850589,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019331606355,79.394,0,6,0.151141047,0.029624462,0,-0.054358,-0.446967,0.757446,0.053291,0.845259,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019336326964,137.988,0,12,0.151135981,0.054502487,0,-0.055711,-0.446412,0.751108,0.050211,0.826512,1.278973,1.365809,0.230000,0.930000,0.418900,-7.063200,0.419,1
1777392019342276566,1011.579,1,100,0.157009125,0.022151828,0,-0.056416,-0.482759,0.727791,0.047106,0.802149,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019343699005,535.055,0,52,0.151251793,0.016532779,0,-0.055051,-0.484787,0.727791,0.047106,0.802149,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019346724111,58.113,0,4,0.148060441,0.613667965,0,-0.056611,-0.480607,0.706512,0.044834,0.772196,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019352377321,970.554,0,96,0.151233196,0.039982796,0,-0.057935,-0.477163,0.687723,0.040984,0.729808,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019357478420,1010.555,1,100,0.157384306,0.037695408,0,-0.059313,-0.473609,0.667802,0.038546,0.699910,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019362191573,969.467,0,96,0.150909215,0.025225639,0,-0.060587,-0.470399,0.653767,0.035898,0.668445,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019366290277,77.955,0,6,0.143382013,0.208668709,0,-0.061906,-0.467164,0.655125,0.035030,0.649101,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019371588693,216.678,0,20,0.151102036,0.031109333,0,-0.063209,-0.463995,0.647655,0.034291,0.632534,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019373264547,216.934,0,20,0.151055843,0.102295876,0,-0.058820,-0.472473,0.647655,0.034291,0.632534,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019376892165,598.192,0,58,0.150870949,0.097363472,0,-0.060101,-0.469370,0.626149,0.032867,0.617358,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019382174901,850.711,0,84,0.151098728,0.067706108,0,-0.061336,-0.466313,0.603512,0.031071,0.604681,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019386800787,581.935,0,55,0.151004136,0.070959091,0,-0.062504,-0.463407,0.588345,0.029118,0.591655,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019391865597,673.266,0,66,0.151148945,0.056651115,0,-0.063652,-0.460501,0.570462,0.027512,0.581295,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019393016189,47.841,0,3,0.151180148,0.032755852,0,-0.062557,-0.461253,0.570462,0.027512,0.581295,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019396770691,474.061,0,46,0.150912076,0.071250916,0,-0.063675,-0.458394,0.552352,0.025997,0.567500,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019401686793,346.025,0,33,0.151263535,0.076223373,0,-0.064754,-0.455621,0.536732,0.024584,0.552091,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019406935960,38.241,0,2,0.134653568,0.515317440,0,-0.065811,-0.452942,0.531978,0.023692,0.537490,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019411321776,48.130,0,3,0.120681971,0.755884409,0,-0.066866,-0.450327,0.533789,0.023405,0.525362,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019416281239,37.473,0,2,0.106060505,1.020823002,0,-0.067906,-0.447778,0.530393,0.023148,0.512925,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019421260702,57.921,0,4,0.140822679,0.752883911,0,-0.068911,-0.446107,0.510246,0.022300,0.499682,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019423056015,28.640,0,1,0.144765645,0.501914978,0,-0.066136,-0.452627,0.510246,0.022300,0.499682,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019426274055,38.785,0,2,0.139500111,0.433510780,0,-0.067113,-0.450190,0.491004,0.021124,0.486841,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019431484757,48.801,0,3,0.131239533,0.328313828,0,-0.068065,-0.447790,0.476743,0.020139,0.476072,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019436717828,524.303,0,51,0.151045352,0.055359364,0,-0.068966,-0.445820,0.462481,0.018975,0.460236,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019441812014,564.527,0,55,0.151085496,0.062667847,0,-0.069852,-0.445342,0.446862,0.018133,0.445871,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019443170132,176.613,0,16,0.151213527,0.073253632,0,-0.068012,-0.444212,0.446862,0.018133,0.445871,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019447267299,1018.780,1,100,0.169106826,0.054473877,0,-0.068799,-0.442119,0.403851,0.015989,0.422173,1.286272,1.365809,0.220000,0.980000,0.333430,-7.063200,0.419,1
1777392019451465558,87.267,0,7,0.111693382,1.984136581,0,-0.069490,-0.440585,0.347936,0.011353,0.378046,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.333,1
1777392019456230391,35.937,0,2,0.119627386,1.572885275,0,-0.070153,-0.440022,0.336391,0.011566,0.376750,1.286272,1.365809,0.220000,0.980000,0.382212,-7.063200,0.419,1
1777392019461354755,47.201,0,3,0.146528184,2.667363167,0,-0.070577,-0.439178,0.212565,0.006913,0.333571,1.286272,1.365809,0.220000,0.980000,0.403953,-7.063200,0.382,1
1777392019467254628,1025.308,1,100,0.284000337,0.091841698,0,-0.070577,-0.437795,0.000000,0.000000,0.278004,1.286272,1.365809,0.220000,0.980000,0.296742,-7.063200,0.404,1
1777392019472180138,1010.172,1,100,0.222660169,0.063088417,0,-0.070577,-0.436457,0.000000,0.000000,0.269651,1.286272,1.365809,0.220000,0.980000,0.318483,-7.063200,0.297,1
1777392019474082942,1034.332,1,100,0.203261390,0.062850952,0,-0.068914,-0.438368,0.000000,0.000000,0.269651,1.286272,1.365809,0.220000,0.980000,0.249449,-7.063200,0.318,1
1777392019477086064,889.753,0,85,0.151160657,0.039773941,0,-0.068914,-0.437046,0.000000,0.000000,0.263383,1.286272,1.365809,0.220000,0.980000,0.303014,-7.063200,0.249,1
1777392019482317502,1007.899,1,100,0.152063936,0.036226988,0,-0.068914,-0.435751,0.000000,0.000000,0.257563,1.286272,1.365809,0.220000,0.980000,0.286262,-7.063200,0.303,1
1777392019486191112,44.225,0,3,0.117019981,0.792972565,0,-0.068914,-0.434513,0.000000,0.000000,0.250924,1.286272,1.365809,0.220000,0.980000,0.338565,-7.063200,0.286,1
1777392019491321044,24.609,0,1,0.131481826,1.138805151,0,-0.068914,-0.433261,0.000000,0.000000,0.245311,1.286272,1.365809,0.220000,0.980000,0.327507,-7.063200,0.339,1
1777392019492962112,35.553,0,2,0.100418568,0.874391556,0,-0.068797,-0.433719,0.000000,0.000000,0.245311,1.286272,1.365809,0.220000,0.980000,0.376162,-7.063200,0.328,1
1777392019496322172,25.473,0,1,0.104357749,0.660279751,0,-0.068797,-0.432507,0.000000,0.000000,0.241067,1.286272,1.365809,0.220000,0.980000,0.367895,-7.063200,0.376,1
1777392019501410887,35.905,0,2,0.099008560,1.018203735,0,-0.068797,-0.431316,0.000000,0.000000,0.237482,1.286272,1.365809,0.220000,0.980000,0.413715,-7.063200,0.368,1
1777392019506901436,28.385,0,1,0.079059243,0.801149368,0,-0.068797,-0.430163,0.000000,0.000000,0.231440,1.286272,1.365809,0.220000,0.980000,0.408568,-7.063200,0.414,1
1777392019511389846,37.185,0,2,0.088291645,1.030294418,0,-0.068797,-0.429066,0.000000,0.000000,0.223787,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.409,1
1777392019516193849,25.248,0,1,0.058115184,0.766894341,0,-0.068797,-0.428008,0.000000,0.000000,0.211167,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019518815137,27.393,0,1,0.064894199,0.691609383,0,-0.068671,-0.428371,0.000000,0.000000,0.211167,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019521535403,80.098,0,1,0.071064085,0.599020958,0,-0.068671,-0.427358,0.000000,0.000000,0.194917,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019526193770,26.145,0,1,0.081908047,0.545595646,0,-0.068671,-0.426509,0.000000,0.000000,0.177322,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019531199058,26.240,0,1,0.094057977,0.608694077,0,-0.068671,-0.425705,0.000000,0.000000,0.161425,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019536178394,24.641,0,1,0.114848614,0.705496788,0,-0.068671,-0.424999,0.000000,0.000000,0.140905,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019541229028,24.353,0,1,0.129758358,0.834799290,0,-0.068671,-0.424402,0.000000,0.000000,0.119334,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019542981075,25.408,0,1,0.136240065,0.550264835,0,-0.069002,-0.424983,0.000000,0.000000,0.119334,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019546245836,26.624,0,1,0.145470381,0.630975723,0,-0.069002,-0.424462,0.000000,0.000000,0.102875,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019551205523,46.977,0,3,0.149108350,0.349263310,0,-0.069002,-0.424008,0.000000,0.000000,0.092081,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019556190363,26.656,0,1,0.149529576,0.383626342,0,-0.069002,-0.423593,0.000000,0.000000,0.082842,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019561175555,25.889,0,1,0.150161386,0.388009787,0,-0.069002,-0.423212,0.000000,0.000000,0.076369,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019566379665,37.633,0,1,0.147652149,0.313848138,0,-0.069002,-0.422825,0.000000,0.000000,0.076189,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019571822053,25.953,0,1,0.141953647,0.200834155,0,-0.069002,-0.422432,0.000000,0.000000,0.079926,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019573558965,132.228,0,1,0.137260139,0.155934334,0,-0.069289,-0.423671,0.000000,0.000000,0.079926,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019576752780,107.683,0,1,0.132567406,0.128931999,0,-0.069289,-0.423247,0.000000,0.000000,0.081991,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019581599920,26.177,0,1,0.130467474,0.183445930,0,-0.069289,-0.422865,0.000000,0.000000,0.079082,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019586253870,27.264,0,1,0.131678224,0.279182911,0,-0.069289,-0.422506,0.000000,0.000000,0.071354,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019591196981,25.985,0,1,0.133944154,0.395550728,0,-0.069289,-0.422208,0.000000,0.000000,0.059804,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019592922372,27.809,0,1,0.132499456,0.299867034,0,-0.069404,-0.423287,0.000000,0.000000,0.059804,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019596312065,27.425,0,1,0.131377161,0.654510856,0,-0.069404,-0.423050,0.000000,0.000000,0.046446,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019601224294,26.145,0,1,0.129406273,0.963429093,0,-0.069404,-0.422897,0.000000,0.000000,0.031230,1.286272,1.365809,0.220000,0.980000,0.418900,-7.063200,0.419,1
1777392019606513206,27.904,0,1,0.126221657,1.180469513,0,-0.069404,-0.422820,0.000000,0.000000,0.015347,1.286272,1.365809,0.220000,0.980000,0.415311,-7.063200,0.419,1
1777392019611293529,28.449,0,1,0.121810615,1.258573294,0,-0.069404,-0.422814,0.000000,0.000000,0.001331,1.286272,1.365809,0.220000,0.980000,0.409019,-7.063200,0.415,1
1777392019616210047,28.321,0,1,0.114906251,1.057422996,0,-0.069404,-0.422849,0.000000,0.000000,-0.007078,1.286272,1.365809,0.220000,0.980000,0.400143,-7.063200,0.409,1
1777392019621252104,28.033,0,1,0.108099878,0.672108293,0,-0.069404,-0.422900,0.000000,0.000000,-0.010214,1.286272,1.365809,0.220000,0.980000,0.390489,-7.063200,0.400,1
1777392019622952086,26.304,0,1,0.102078378,0.324276924,0,-0.069496,-0.423600,0.000000,0.000000,-0.010214,1.286272,1.365809,0.220000,0.980000,0.380363,-7.063200,0.390,1
1777392019626302578,28.001,0,1,0.106316030,0.312884331,0,-0.069496,-0.423644,0.000000,0.000000,-0.008665,1.286272,1.365809,0.220000,0.980000,0.371213,-7.063200,0.380,1
1777392019631218936,26.561,0,1,0.112753451,0.413353443,0,-0.069496,-0.423667,0.000000,0.000000,-0.004610,1.286272,1.365809,0.220000,0.980000,0.363153,-7.063200,0.371,1
1777392019636185855,27.553,0,1,0.117447853,0.570195079,0,-0.069496,-0.423672,0.000000,0.000000,-0.001128,1.286272,1.365809,0.220000,0.980000,0.356854,-7.063200,0.363,1
1777392019641217352,27.233,0,1,0.121635228,0.592117310,0,-0.069496,-0.423684,0.000000,0.000000,-0.002351,1.286272,1.365809,0.220000,0.980000,0.351159,-7.063200,0.357,1
1777392019642868085,27.297,0,1,0.124600172,0.606891632,0,-0.069644,-0.423840,0.000000,0.000000,-0.002351,1.286272,1.365809,0.220000,0.980000,0.346925,-7.063200,0.351,1
