t_s,lidar_vx,icp_rmse_m,converged,yaw_rate,erpm,imu_ax,motor_current
108.599453952,2.887369244469938,0.007092411941714064,True,-2.549401176647522,15332.886459337426,-1.8091910427873754,44.4344325503526
108.62446822400001,3.512828735993163,0.005677524065789701,True,-2.6186896145968968,15897.480733756918,-2.8614614735161146,44.22129073580652
108.64950451200001,2.1737601056634124,0.00643248912733674,True,-2.5581995247314175,16427.76629213483,-4.333928815846283,43.9562431052094
108.679517696,2.328149012263809,0.006794537566480784,False,-2.5233807389019876,16966.71008424815,-3.067343388024089,43.19263364820016
108.70448281600001,4.032855254905751,0.00663850337829327,False,-2.3076146937331,17437.639949367087,-3.714056804039176,43.675431898734175
108.72949120000001,2.5604730114847127,0.006446842945471688,True,-2.430122786844265,17885.56517903477,-3.099042492190172,41.47921172807473
108.754551296,4.317855014073599,0.007088472071997023,True,-2.0186323754092816,18242.75266442631,-5.674873267545447,44.03432357177149
108.77954176,2.8494274256130363,0.006294687331318194,True,-1.9602785510077894,18542.940188425302,-3.34419424308941,45.43620080753701
108.80448768000001,4.147926180618563,0.006226917581130995,True,-1.880083118342887,18937.499413375048,-4.253925737093548,42.54081345326554
108.829463808,3.0937441598894444,0.006572995314549901,True,-1.5707822665854227,19198.158060193775,-5.280830442117697,44.30776283240569
108.854559488,4.601669439852689,0.006977220591160683,True,-1.868782947646246,19472.89467263115,-3.073208992728172,44.321720211468076
108.87957632000001,3.261590750923806,0.006467180749390718,True,-1.3160427207232097,19772.120346498916,-6.268152115170098,46.25900897184697
108.90448844800001,4.493089334429966,0.006530965700243922,True,-1.2020355080235943,19980.48914129463,-2.6418647268430533,44.87938528684861
108.92949990400001,3.333537438491536,0.007149810039720206,False,-1.2904079627033977,20365.753992628994,-3.400877991059854,45.849330466830466
108.95451264,5.155252019719348,0.007555185242887954,False,-0.8020603952545988,20609.788491761723,-6.930371316512875,45.73903878326996
108.979516672,3.231757344574405,0.006889307405318636,True,-0.5572875261499849,20836.81882087331,-3.394841703039518,47.36364821181179
109.00451584000001,5.516505820527574,0.007481119256945279,True,-0.41226788952008553,21165.91861706861,-4.251191149381182,46.51049301414968
109.0295104,3.8348722703935447,0.007052675563984965,False,-0.08881114434908027,21348.563304168812,-7.2551696468227025,49.23352290272774
109.05452032000001,5.139551586778553,0.007042054994757113,False,0.10946717684184896,21567.629434954008,-2.6847023040339417,50.2751142221773
109.079516416,3.998136688581302,0.005726169740353559,True,0.1727580374230306,21928.456451048078,-3.704270962663132,50.55279103506929
109.1044992,5.893855435231757,0.005946146074918863,False,0.27853261280423125,22298.755944931163,-4.925629473753342,50.496232790988735
109.12949990400001,4.158359378530137,0.0061815790552642086,True,0.34666076817223007,22685.157477900975,-3.8822071613120106,49.91834142353482
109.15450368,6.209811500646775,0.006026068343016534,True,0.3419738857054985,23083.043413710133,-5.31133733166196,50.15042389801874
109.17951257600001,4.285095702269501,0.005520470584260637,True,0.38750566846046364,23505.424545221624,-3.8746574073194857,48.59751473225724
109.204524288,6.436720147511577,0.006207032355213874,True,0.35431484834333116,23955.025198463507,-3.9978468628915773,44.91465352112676
109.22951936000001,4.4591381645057675,0.006359184857832873,True,0.30474649320914166,24293.377718642852,-3.7563706243581367,41.58632260375621
109.25453798400001,7.006480918382379,0.005798953750832642,True,0.33526267740663684,24605.200084691933,-2.961459608927098,37.93638365445692
109.27958912000001,4.539786946853411,0.006235088796003174,True,0.22523361631701233,24873.648478921088,-4.0261669783895675,33.67357595099603
109.30459571200001,6.86656804179376,0.006113557731213642,True,0.07145514356324865,25080.886584741424,-1.8780991697715472,28.377383512544803
109.32954240000001,4.735560209040258,0.006031319856809931,True,-0.05190938825975759,25252.34614003591,-1.5953272838295325,22.667156193895874
109.35450956800001,6.9806010643042695,0.00654028037585391,True,-0.2029728558353697,25370.49197177337,0.4775504436188897,17.49228216404173
109.37950336,4.795780099542482,0.005664518517614622,True,-0.4567714878899636,25411.346858908342,1.0561183121308273,12.383752832131822
109.40449408,7.119435662134104,0.00584619684425241,True,-0.7332855389247934,25028.098814837616,1.9761995255588276,0.0
