label,phase,raceline,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,Q_N,Q_CONTOURING,Q_LAG,Q_ALPHA,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_N_TERM,Q_CONTOURING_TERM,Q_LAG_TERM,Q_ALPHA_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
QC100_QL100_QA5_QP0.5_H15_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.972,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,32.3,583.0,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.08,3.0
QC100_QL100_QA5_QP0.5_H15_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1039100.0,5,1,20.3677,8.2859,3.1399,1.3725,4.2,1.8801,3.5998,1537.5,1810.7,10386,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.03,3.5
QC100_QL100_QA5_QP0.5_H15_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,936900.0,3,3,12.3962,4.0527,1.5533,1.0024,0.35,2.5147,3.5604,1553.3,2579.3,9364,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.04,3.5
QC100_QL100_QA5_QP0.5_H15_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.28,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,1540.4,2415.9,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.05,3.5
QC100_QL100_QA5_QP0.5_H15_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,953900.0,6,0,19.6766,4.8716,3.141,1.2542,6.51,2.7818,4.4593,1572.5,1945.0,9534,2.8,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.06,3.5
QC100_QL100_QA5_QP0.5_H15_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.972,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,32.2,708.2,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.08,3.5
QC100_QL100_QA5_QP0.5_H15_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1151300.0,6,0,16.3749,6.8351,3.1415,1.7708,5.26,1.2268,3.5174,1530.6,1788.7,11508,0.1,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.03,5.0
QC100_QL100_QA5_QP0.5_H15_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,936000.0,3,3,12.3962,4.0508,1.5611,1.0081,0.35,2.5154,3.5604,1555.4,2073.6,9355,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.04,5.0
QC100_QL100_QA5_QP0.5_H15_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.308,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,1568.1,2442.4,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.05,5.0
QC100_QL100_QA5_QP0.5_H15_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,314300.0,4,2,3.3589,0.5983,3.1407,1.0489,3.67,2.3963,4.4811,1598.1,2375.9,3138,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.06,5.0
QC100_QL100_QA5_QP0.5_H15_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.973,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,32.9,736.4,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,15,0.08,5.0
QC100_QL100_QA5_QP0.5_H20_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,790600.0,5,1,10.2356,1.7102,3.1404,0.9855,4.17,2.2013,3.8267,2042.4,2564.9,7901,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.03,1.5
QC100_QL100_QA5_QP0.5_H20_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,931000.0,3,3,12.3088,3.9993,1.5611,1.0016,0.35,2.5142,3.5604,2043.3,2883.0,9305,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.04,1.5
QC100_QL100_QA5_QP0.5_H20_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.784,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,2043.7,2522.4,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.05,1.5
QC100_QL100_QA5_QP0.5_H20_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1104500.0,6,0,16.6351,6.0723,3.1414,1.3783,5.06,1.8906,3.855,2054.1,2822.8,11040,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,1.5
QC100_QL100_QA5_QP0.5_H20_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.983,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,42.6,757.6,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,1.5
QC100_QL100_QA5_QP0.5_H20_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1120600.0,5,1,15.7531,6.3406,3.1415,1.5478,4.13,0.7914,3.1062,2015.9,3049.7,11201,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.03,2.0
QC100_QL100_QA5_QP0.5_H20_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,931000.0,3,3,12.3088,3.9993,1.5611,1.0016,0.35,2.5142,3.5604,2039.9,2814.3,9305,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.04,2.0
QC100_QL100_QA5_QP0.5_H20_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.808,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,2067.6,2363.0,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.05,2.0
QC100_QL100_QA5_QP0.5_H20_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,642500.0,4,2,4.1944,1.0335,3.1415,1.1807,4.11,2.2592,3.4843,2071.7,3075.3,6420,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,2.0
QC100_QL100_QA5_QP0.5_H20_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.983,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,42.6,761.2,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,2.0
QC100_QL100_QA5_QP0.5_H20_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1160300.0,6,0,31.3553,15.4343,3.1415,1.9495,5.12,1.4057,3.344,1996.8,2512.6,11598,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.03,3.0
QC100_QL100_QA5_QP0.5_H20_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,931000.0,3,3,12.3088,3.9993,1.5611,1.0016,0.35,2.5142,3.5604,2047.5,3024.5,9305,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.04,3.0
QC100_QL100_QA5_QP0.5_H20_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.792,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,2052.1,2413.4,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.05,3.0
QC100_QL100_QA5_QP0.5_H20_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,827400.0,4,2,5.542,1.5474,3.1415,1.2032,3.63,2.0693,3.5902,2070.8,3076.3,8269,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,3.0
QC100_QL100_QA5_QP0.5_H20_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.983,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,42.7,765.9,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,3.0
QC100_QL100_QA5_QP0.5_H20_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1121200.0,5,1,24.1873,12.6499,3.1415,1.6238,3.9,1.5944,3.0994,2013.8,3193.8,11207,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.03,3.5
QC100_QL100_QA5_QP0.5_H20_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,931000.0,3,3,12.3088,3.9993,1.5611,1.0016,0.35,2.5142,3.5604,2049.8,2558.7,9305,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.04,3.5
QC100_QL100_QA5_QP0.5_H20_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.776,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,2035.8,2222.2,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.05,3.5
QC100_QL100_QA5_QP0.5_H20_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,912900.0,4,2,13.6409,2.8365,3.1413,1.3221,3.4,2.1135,3.3167,2057.4,3115.7,9124,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,3.5
QC100_QL100_QA5_QP0.5_H20_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.983,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,43.3,773.6,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,3.5
QC100_QL100_QA5_QP0.5_H20_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1165700.0,5,1,25.9617,11.6489,3.1414,1.9802,4.58,0.7593,2.7063,2080.7,3117.4,11652,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.03,5.0
QC100_QL100_QA5_QP0.5_H20_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,931800.0,3,3,12.3088,4.0009,1.5533,0.9945,0.35,2.5141,3.5604,2069.0,2191.5,9313,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.04,5.0
QC100_QL100_QA5_QP0.5_H20_VT5.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,97.777,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,2037.3,2646.7,0,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.05,5.0
QC100_QL100_QA5_QP0.5_H20_VT5.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,378500.0,4,2,3.782,0.5421,3.1415,0.7612,3.97,2.398,4.3151,2038.4,2118.7,3780,0.0,100.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.06,5.0
QC100_QL100_QA5_QP0.5_H20_VT5.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.982,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,41.9,759.0,0,0.0,1.0,OK,0.0,100,100,5,0.5,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,20,0.08,5.0
QC100_QL100_QA5_QP1.0_H6_VT1.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1105600.0,4,2,15.4676,6.8716,2.9006,1.8937,4.63,2.9918,3.5818,604.6,653.2,11051,0.0,99.8,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,1.5
QC100_QL100_QA5_QP1.0_H6_VT1.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,92.996,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,613.2,638.3,0,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,1.5
QC100_QL100_QA5_QP1.0_H6_VT1.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1084300.0,4,2,41.3515,17.7582,2.349,1.5651,2.61,2.9295,4.2305,649.5,1256.3,10838,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,1.5
QC100_QL100_QA5_QP1.0_H6_VT1.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,494900.0,5,1,3.8245,0.7555,3.1414,0.9413,4.93,2.0228,4.3491,627.7,680.5,4944,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,1.5
QC100_QL100_QA5_QP1.0_H6_VT1.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.954,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,14.1,235.5,0,0.0,1.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,1.5
QC100_QL100_QA5_QP1.0_H6_VT2.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1003600.0,6,0,58.812,14.4549,3.1412,1.8476,6.14,1.6719,3.9791,603.6,911.8,10031,4.9,99.2,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,2.0
QC100_QL100_QA5_QP1.0_H6_VT2.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,93.007,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,624.5,836.6,0,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,2.0
QC100_QL100_QA5_QP1.0_H6_VT2.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1155700.0,6,0,43.1599,9.7302,3.1412,2.102,5.84,3.7134,8.7247,632.5,934.2,11552,1.1,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,2.0
QC100_QL100_QA5_QP1.0_H6_VT2.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1098500.0,5,1,15.0396,7.6951,3.1409,1.365,4.81,1.8183,4.885,658.5,775.4,10980,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,2.0
QC100_QL100_QA5_QP1.0_H6_VT2.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.0,244.4,0,0.0,1.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,2.0
QC100_QL100_QA5_QP1.0_H6_VT3.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1177700.0,4,2,2.7432,2.1474,2.6648,2.3406,4.44,2.1879,3.7844,621.7,786.2,11772,0.0,99.8,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,3.0
QC100_QL100_QA5_QP1.0_H6_VT3.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,93.0,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,617.5,802.5,0,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,3.0
QC100_QL100_QA5_QP1.0_H6_VT3.0_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1096200.0,5,1,12.428,6.4027,3.141,1.1795,5.0,2.5888,9.5281,629.3,842.3,10957,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,3.0
QC100_QL100_QA5_QP1.0_H6_VT3.0_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,362900.0,5,1,7.0064,1.1837,3.1412,1.3168,4.66,2.6785,4.0124,624.8,883.1,3624,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,3.0
QC100_QL100_QA5_QP1.0_H6_VT3.0_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.1,232.0,0,0.0,1.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,3.0
QC100_QL100_QA5_QP1.0_H6_VT3.5_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1124400.0,5,1,12.8329,4.738,3.1412,1.7844,4.56,2.1486,3.5038,613.3,878.7,11239,0.0,99.8,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,3.5
QC100_QL100_QA5_QP1.0_H6_VT3.5_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,93.019,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,636.6,808.0,0,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,3.5
QC100_QL100_QA5_QP1.0_H6_VT3.5_DT0.05,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,87800.0,5,1,3.9817,0.5372,3.141,1.4547,4.49,3.5567,4.0601,627.3,776.0,873,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.05,3.5
QC100_QL100_QA5_QP1.0_H6_VT3.5_DT0.06,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,789900.0,6,0,3.4568,1.0618,3.1411,1.472,5.14,2.8612,4.8712,622.4,1551.2,7894,0.1,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.06,3.5
QC100_QL100_QA5_QP1.0_H6_VT3.5_DT0.08,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,75.953,3,3,0.0,0.0,0.0,0.0,0.0,2.287,2.287,13.0,233.4,0,0.0,1.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.08,3.5
QC100_QL100_QA5_QP1.0_H6_VT5.0_DT0.03,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,1035800.0,6,0,8.3782,2.5033,3.1397,1.4756,6.16,1.8963,3.7826,607.1,649.0,10353,1.6,99.4,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.03,5.0
QC100_QL100_QA5_QP1.0_H6_VT5.0_DT0.04,Phase 2: Primary grid (QC*QL*QA*QP*HORIZON*V_THETA_MAX),my_track,93.01,3,3,0.001,0.001,0.0059,0.0059,0.35,2.2867,2.287,627.6,1387.3,0,0.0,100.0,OK,0.0,100,100,5,1.0,15.0,2.0,1.0,0.5,0.5,0.01,1.0,0.1,0.1,0.1,0.0,500.0,1000.0,50.0,5.0,1.0,100,0.01,6,0.04,5.0
