label,phase,raceline,score,tracker_score,racer_score,passed,failed,max_contouring_err,avg_contouring_err,max_heading_err,avg_heading_err,max_vx,avg_vel,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,avg_rho,avg_rho_u,avg_adapt_updates,avg_clip_events,status,return_code,Q_CONTOURING,Q_LAG,Q_PROGRESS,Q_VX,VX_REF,Q_VY,Q_OMEGA,R_DELTA,R_AX,R_VTHETA,W_DELTA_RATE,W_AX_RATE,W_VTHETA_RATE,Q_CONTOURING_TERM,Q_LAG_TERM,Q_PROGRESS_TERM,ADMM_RHO,ADMM_MAX_ITER,ADMM_TOL,HORIZON,DT,V_THETA_MAX
QC=200+QL=700+QP=0.5+N=20+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,9800.0,9800.0,9800.0,4,2,0.9159,0.6524,1.4302,1.4058,3.76,3.0712,4.457,56.9,822.5,78,0.0,2.4,97.513,97.513,0.03,0.0,OK,1,200,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.04,10.0
QC=200+QL=700+QP=0.5+N=20+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.3241,20.225,-4.3241,4,2,0.0054,0.0044,0.0493,0.0338,1.37,4.3241,4.457,47.0,818.8,0,0.0,1.7,49.415,49.415,0.02,0.0,OK,1,200,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.05,10.0
QC=200+QL=700+QP=0.5+N=20+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.3978,22.555,-4.3978,4,2,0.0176,0.0175,0.0732,0.0616,1.09,4.3978,4.457,41.6,821.1,0,0.0,1.4,39.777,39.777,0.01,0.0,OK,1,200,700,0.5,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.06,10.0
QC=200+QL=700+QP=1.0+N=5+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1180600.0,1180600.0,1180600.0,6,0,3.3729,1.5949,2.0942,1.8012,6.99,3.6195,4.457,196.0,278.7,11786,2.2,47.7,2.298,2.298,0.08,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.02,10.0
QC=200+QL=700+QP=1.0+N=5+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,33400.0,33400.0,33400.0,5,1,1.6993,0.2956,2.3571,2.2608,7.33,3.2819,4.457,199.7,281.5,314,0.9,48.6,2.343,2.343,3.9,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.025,10.0
QC=200+QL=700+QP=1.0+N=5+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,70900.0,70900.0,70900.0,6,0,1.8127,0.6623,1.5715,1.4091,7.71,3.8319,4.457,194.3,366.7,689,1.5,45.3,2.233,2.233,0.18,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.03,10.0
QC=200+QL=700+QP=1.0+N=5+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,11600.0,11600.0,11600.0,5,1,0.9406,0.1486,1.5699,1.5259,6.01,3.0597,4.457,200.5,280.8,96,0.7,48.7,1.669,1.669,2.44,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.035,10.0
QC=200+QL=700+QP=1.0+N=5+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,10000.0,10000.0,10000.0,5,1,0.9373,0.4003,1.7313,1.6735,5.93,4.0445,4.457,201.1,253.3,80,0.9,48.9,2.051,2.051,2.93,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.04,10.0
QC=200+QL=700+QP=1.0+N=5+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,367000.0,367000.0,367000.0,5,1,3.5455,0.6682,3.1409,2.197,5.36,3.6257,4.7731,198.8,1534.2,3650,0.2,48.3,2.158,2.158,0.47,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.05,10.0
QC=200+QL=700+QP=1.0+N=5+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,973300.0,973300.0,973300.0,6,0,1.4217,1.0204,3.1414,2.1853,6.08,3.8079,4.5721,197.6,263.0,9713,0.6,48.0,2.006,2.006,0.6,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.06,10.0
QC=200+QL=700+QP=1.0+N=7+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,30200.0,30200.0,30200.0,5,1,1.7766,0.3171,2.2442,2.1473,7.29,3.282,4.457,275.6,344.1,282,0.8,48.7,2.362,2.362,3.9,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.02,10.0
QC=200+QL=700+QP=1.0+N=7+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,845500.0,845500.0,845500.0,6,0,3.9856,1.0675,2.4512,0.8868,10.07,2.6709,6.4423,208.3,318.5,8435,13.8,36.4,5.805,5.805,1.03,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.025,10.0
QC=200+QL=700+QP=1.0+N=7+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,30100.0,30100.0,30100.0,5,1,1.1021,0.3437,1.5698,1.2012,6.84,1.9709,4.457,272.5,322.5,281,0.6,48.1,1.31,1.31,1.92,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.03,10.0
QC=200+QL=700+QP=1.0+N=7+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1123900.0,1123900.0,1123900.0,4,2,1.3855,1.2194,3.1353,2.3418,5.0,3.9485,4.457,271.7,440.4,11219,0.0,47.6,2.112,2.112,0.16,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.035,10.0
QC=200+QL=700+QP=1.0+N=7+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1117700.0,1117700.0,1117700.0,6,0,3.1651,0.974,1.5699,1.3033,5.54,2.7777,4.457,223.6,333.0,11157,0.3,39.0,1.574,1.574,0.28,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.04,10.0
QC=200+QL=700+QP=1.0+N=7+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,91600.0,91600.0,91600.0,6,0,1.5436,0.273,1.5699,1.4531,5.56,2.6874,4.457,244.9,376.9,896,0.2,42.9,1.654,1.654,0.24,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.05,10.0
QC=200+QL=700+QP=1.0+N=7+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,17500.0,17500.0,17500.0,4,2,0.9992,0.0837,2.3059,2.1894,4.88,3.59,4.457,282.9,346.7,155,0.0,49.7,2.293,2.293,0.08,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,7,0.06,10.0
QC=200+QL=700+QP=1.0+N=8+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1114000.0,1114000.0,1114000.0,6,0,3.2434,2.4359,3.1414,1.9329,8.66,3.89,5.6608,301.8,380.9,11120,5.9,44.5,12.665,12.665,7.0,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.02,10.0
QC=200+QL=700+QP=1.0+N=8+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1160200.0,1160200.0,1160200.0,5,1,3.3463,2.415,1.5721,0.5236,6.26,4.3679,4.9013,329.1,362.3,11582,1.3,48.7,1.461,1.461,0.27,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.025,10.0
QC=200+QL=700+QP=1.0+N=8+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1140800.0,1140800.0,1140800.0,6,0,0.933,0.6553,1.5698,1.2224,6.59,3.8314,4.457,311.1,401.5,11388,1.2,48.1,2.644,2.644,0.08,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.03,10.0
QC=200+QL=700+QP=1.0+N=8+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1170200.0,1170200.0,1170200.0,5,1,3.0248,2.9314,1.504,0.3008,5.15,1.9832,4.457,317.6,452.0,11682,0.1,49.3,1.336,1.336,0.03,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.035,10.0
QC=200+QL=700+QP=1.0+N=8+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,21200.0,21200.0,21200.0,5,1,0.9151,0.4638,1.2802,1.1121,5.54,2.0199,4.457,330.9,449.5,192,0.2,49.1,2.576,2.576,0.06,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.04,10.0
QC=200+QL=700+QP=1.0+N=8+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,576200.0,576200.0,576200.0,5,1,2.979,1.0336,3.1415,1.4536,4.86,2.3463,4.7627,287.0,545.5,5742,0.0,44.3,2.939,2.939,0.5,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.05,10.0
QC=200+QL=700+QP=1.0+N=8+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1134700.0,1134700.0,1134700.0,5,1,1.8607,0.4655,2.3921,2.2245,5.16,3.2926,4.457,336.7,409.6,11327,0.0,49.8,2.78,2.78,0.12,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,8,0.06,10.0
QC=200+QL=700+QP=1.0+N=10+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,747400.0,747400.0,747400.0,6,0,2.9182,0.6818,1.8656,0.9829,9.19,2.9722,5.0209,313.5,473.3,7454,6.3,36.8,3.206,3.206,0.67,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.02,10.0
QC=200+QL=700+QP=1.0+N=10+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1151800.0,1151800.0,1151800.0,5,1,0.6763,0.5865,1.1456,0.0564,5.63,3.3578,4.457,262.5,417.6,11498,0.2,32.0,1.119,1.119,0.1,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.025,10.0
QC=200+QL=700+QP=1.0+N=10+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,982400.0,982400.0,982400.0,6,0,2.1104,1.1075,3.1386,1.8051,6.04,2.9508,4.457,364.4,438.6,9804,3.0,45.0,3.964,3.964,0.87,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.03,10.0
QC=200+QL=700+QP=1.0+N=10+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1168000.0,1168000.0,1168000.0,6,0,1.6145,1.5243,3.1403,2.6913,5.55,1.9294,4.457,397.7,417.1,11660,0.1,49.3,2.146,2.146,0.22,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.035,10.0
QC=200+QL=700+QP=1.0+N=10+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,805900.0,805900.0,805900.0,6,0,1.7638,0.795,3.1365,2.3048,5.08,2.4441,4.457,397.8,431.7,8039,0.1,49.3,3.047,3.047,0.35,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.04,10.0
QC=200+QL=700+QP=1.0+N=10+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1167700.0,1167700.0,1167700.0,5,1,2.6847,2.4701,1.3523,0.1013,6.25,3.6138,4.457,402.9,444.2,11657,0.4,49.9,4.091,4.091,0.08,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.05,10.0
QC=200+QL=700+QP=1.0+N=10+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1184000.0,1184000.0,1184000.0,5,1,3.1836,3.0432,1.5667,0.2353,5.29,3.0796,4.457,404.0,448.4,11820,0.2,50.0,2.723,2.723,0.05,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.06,10.0
QC=200+QL=700+QP=1.0+N=12+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,25300.0,25300.0,25300.0,5,1,0.6689,0.6107,1.3763,1.2357,5.04,3.0927,4.457,494.8,639.3,233,0.0,49.1,1.707,1.707,0.04,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.02,10.0
QC=200+QL=700+QP=1.0+N=12+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,806600.0,806600.0,806600.0,6,0,1.982,1.1807,2.9947,1.8799,6.11,2.8645,4.8731,443.0,593.9,8046,1.5,46.1,2.72,2.72,0.65,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.025,10.0
QC=200+QL=700+QP=1.0+N=12+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1090400.0,1090400.0,1090400.0,6,0,1.8694,1.5872,3.1308,2.6414,6.63,4.4004,4.9141,468.6,521.9,10884,0.6,48.8,2.516,2.516,0.36,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.03,10.0
QC=200+QL=700+QP=1.0+N=12+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1178200.0,1178200.0,1178200.0,4,2,3.3044,2.8785,2.8878,1.6198,4.99,4.7431,4.8575,482.2,1336.2,11762,0.0,49.9,2.104,2.104,0.06,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.035,10.0
QC=200+QL=700+QP=1.0+N=12+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1062400.0,1062400.0,1062400.0,5,1,2.2111,1.2444,3.1412,2.718,4.88,2.9579,4.457,470.5,628.2,10604,0.0,49.1,3.652,3.652,0.27,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.04,10.0
QC=200+QL=700+QP=1.0+N=12+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1171700.0,1171700.0,1171700.0,4,2,3.3934,3.0815,1.5695,0.3532,4.67,4.4273,4.9763,478.2,522.9,11697,0.0,49.9,2.845,2.845,0.11,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,12,0.05,10.0
QC=200+QL=500+QP=3.0+N=10+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,200,500,3.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,10,0.06,10.0
QC=200+QL=700+QP=1.0+N=15+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,964000.0,964000.0,964000.0,6,0,1.5379,1.0741,3.1411,2.3352,6.02,3.2536,4.7627,580.4,670.8,9620,0.5,46.1,2.613,2.613,0.46,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.02,10.0
QC=200+QL=700+QP=1.0+N=15+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,208500.0,208500.0,208500.0,6,0,2.6282,0.2744,1.7854,0.7281,5.25,3.0453,4.457,497.4,670.7,2065,0.1,39.3,1.973,1.973,0.94,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.025,10.0
QC=200+QL=700+QP=1.0+N=15+dt=0.03,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,514400.0,514400.0,514400.0,5,1,2.6152,0.5688,3.1413,1.3345,4.89,2.8044,4.457,570.8,736.3,5124,0.0,47.4,3.241,3.241,0.94,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.03,10.0
QC=200+QL=700+QP=1.0+N=15+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1147700.0,1147700.0,1147700.0,6,0,1.8457,1.5373,3.1207,2.665,5.46,2.9361,4.457,598.4,641.2,11457,0.2,49.8,3.596,3.596,0.19,0.0,OK,0,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.035,10.0
QC=200+QL=700+QP=1.0+N=15+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1120200.0,1120200.0,1120200.0,5,1,1.875,1.3165,2.5465,2.2186,4.66,2.8713,4.457,594.1,630.2,11182,0.0,49.7,3.534,3.534,0.19,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.04,10.0
QC=200+QL=700+QP=1.0+N=15+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.2316,54.991,-4.2316,4,2,0.1906,0.1891,0.4394,0.4361,2.13,4.2316,4.457,37.0,642.0,0,0.0,1.8,98.681,98.681,0.03,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.05,10.0
QC=200+QL=700+QP=1.0+N=15+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.4128,21.053,-4.4128,3,3,0.0136,0.0135,0.0468,0.0346,0.79,4.4128,4.457,35.2,687.0,0,0.0,1.6,99.081,99.081,0.02,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,15,0.06,10.0
QC=200+QL=700+QP=1.0+N=20+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,1148800.0,1148800.0,1148800.0,5,1,3.1243,1.9231,2.744,1.9805,5.12,3.1182,4.457,786.1,1235.7,11468,0.0,49.2,2.492,2.492,0.15,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.02,10.0
QC=200+QL=700+QP=1.0+N=20+dt=0.025,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,94100.0,94100.0,94100.0,4,2,2.3486,0.3814,3.1404,0.3559,4.99,3.9747,4.457,107.0,856.8,921,0.0,5.6,23.148,23.148,0.1,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.025,10.0
QC=200+QL=500+QP=3.0+N=20+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,200,500,3.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.035,10.0
QC=200+QL=700+QP=1.0+N=20+dt=0.035,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,69300.0,69300.0,69300.0,4,2,2.7574,0.2758,3.0368,0.5409,3.28,4.5505,4.8715,100.9,871.4,673,0.0,5.2,92.116,92.116,0.1,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.035,10.0
QC=200+QL=700+QP=1.0+N=20+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.3232,40.147,-4.3232,4,2,0.09,0.0894,0.3138,0.312,1.79,4.3232,4.457,46.7,883.3,0,0.0,1.7,79.052,79.052,0.02,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.04,10.0
QC=200+QL=700+QP=1.0+N=20+dt=0.05,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.294,43.209,-4.294,4,2,0.1059,0.1046,0.3522,0.3479,1.69,4.294,4.457,50.6,883.6,0,0.0,1.9,78.862,78.862,0.05,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.05,10.0
QC=200+QL=700+QP=1.0+N=20+dt=0.06,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,-4.3977,22.783,-4.3977,4,2,0.018,0.0179,0.072,0.0673,1.12,4.3977,4.457,41.6,871.9,0,0.0,1.4,99.398,99.398,0.02,0.0,OK,1,200,700,1.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.06,10.0
QC=200+QL=700+QP=3.0+N=5+dt=0.02,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,37300.0,37300.0,37300.0,5,1,1.9168,0.4519,2.2229,2.1045,7.03,3.5024,4.457,198.3,223.8,353,1.2,48.5,2.176,2.176,1.36,0.0,OK,1,200,700,3.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,5,0.02,10.0
QC=200+QL=500+QP=3.0+N=20+dt=0.04,Phase 2: Primary grid (Q_CONTOURING x Q_LAG x Q_PROGRESS x HORIZON x DT),my_track,5000.0,5000.0,5000.0,0,6,,,,,,,,,,,,,,,,,TIMEOUT,,200,500,3.0,0.0,5.0,3.5,0.7,6.5,0.014149,1.0,2.0,0.1,0.1,450.0,950.0,5.0,17.0,50,0.05,20,0.04,10.0
