wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1779177359675580612,1779177359670376581,0.249,2000,2.296,0.841,3.137,1.633,0.178,4.948
1779177359695594544,1779177359690358671,0.489,2000,2.313,1.054,3.367,1.228,0.145,4.740
1779177359726365571,1779177359720411089,0.201,2000,2.487,0.929,3.415,1.501,0.830,5.746
1779177359745616955,1779177359740368283,0.396,2000,2.055,1.166,3.221,1.399,0.226,4.846
1779177359780512276,1779177359770361019,0.221,2000,2.295,5.733,8.028,1.656,0.240,9.924
1779177359796539389,1779177359790359302,0.695,2000,2.164,0.687,2.851,1.475,1.151,5.477
1779177359825968335,1779177359820359846,0.203,2000,2.385,1.308,3.692,1.533,0.173,5.399
1779177359845559760,1779177359840342288,0.653,2000,1.791,1.187,2.979,1.478,0.101,4.557
1779177359876175936,1779177359870345297,0.797,2000,1.765,1.046,2.811,1.379,0.836,5.026
1779177359896197227,1779177359890337787,0.777,2000,1.846,0.920,2.766,1.640,0.669,5.075
1779177359925625309,1779177359920331419,0.539,2000,2.402,0.918,3.320,1.406,0.023,4.749
1779177359945672745,1779177359940340327,0.429,2000,2.333,1.088,3.421,1.293,0.183,4.897
1779177359975433540,1779177359970333735,0.351,2000,2.269,0.995,3.264,1.273,0.204,4.741
1779177359995610003,1779177359990381235,0.601,2000,2.141,0.964,3.105,1.395,0.121,4.620
1779177360021075267,1779177360016325711,0.297,2000,2.508,0.600,3.108,1.209,0.128,4.445
1779177360045824289,1779177360040330426,0.219,2000,2.226,1.487,3.713,1.387,0.168,5.268
1779177360079297013,1779177360067812283,0.982,2000,2.226,3.482,5.709,4.762,0.027,10.497
1779177360095815945,1779177360090336099,0.408,2000,3.030,0.536,3.566,1.363,0.136,5.065
1779177360120775052,1779177360113878883,0.241,2000,2.541,2.531,5.073,1.420,0.155,6.648
1779177360145840466,1779177360140356524,0.315,2000,2.587,0.886,3.473,1.669,0.022,5.164
1779177360175603051,1779177360170365482,0.164,2000,2.298,1.134,3.432,1.483,0.152,5.066
1779177360195408784,1779177360190325139,0.175,2000,2.589,0.763,3.353,1.426,0.123,4.901
1779177360225608243,1779177360220354386,0.278,2000,2.439,0.944,3.383,1.332,0.254,4.969
1779177360245730816,1779177360240330300,0.178,2000,2.415,1.279,3.694,1.401,0.121,5.216
1779177360275455352,1779177360270355835,0.403,2000,2.121,1.051,3.172,1.474,0.045,4.691
1779177360295526947,1779177360290323108,0.279,2000,2.426,0.946,3.372,1.437,0.109,4.918
1779177360325488033,1779177360320328162,0.375,2000,2.475,0.702,3.176,1.512,0.090,4.779
1779177360376156025,1779177360370341707,0.633,2000,2.265,1.042,3.307,1.673,0.194,5.175
1779177360406112727,1779177360400336009,0.248,2000,2.455,0.880,3.334,1.362,0.824,5.520
1779177360455946843,1779177360450484661,0.535,2000,2.192,0.972,3.164,1.323,0.432,4.919
1779177360495500675,1779177360490349861,0.453,2000,2.198,0.872,3.070,1.510,0.112,4.692
1779177360525580868,1779177360520451782,0.570,2000,2.202,0.883,3.084,1.448,0.022,4.554
1779177360546032601,1779177360540340173,0.259,2000,2.447,1.273,3.720,1.581,0.126,5.427
1779177360575528715,1779177360570354220,0.244,2000,2.807,0.580,3.387,1.378,0.159,4.924
1779177360626653039,1779177360614685802,0.240,2000,2.555,5.825,8.380,3.134,0.207,11.721
1779177360645357113,1779177360640348734,0.236,2000,2.658,0.589,3.247,1.304,0.215,4.766
1779177360675321782,1779177360670336092,0.639,2000,2.086,0.924,3.010,1.281,0.050,4.341
1779177360725985295,1779177360720366853,0.866,2000,2.300,0.805,3.106,1.469,0.171,4.745
1779177360745583183,1779177360740340014,0.193,2000,2.449,1.022,3.472,1.446,0.126,5.043
1779177360775422825,1779177360770328493,0.225,2000,2.833,0.559,3.393,1.325,0.144,4.862
1779177360795404211,1779177360790332663,0.195,2000,2.638,0.676,3.314,1.407,0.148,4.870
1779177360846658842,1779177360840332511,0.208,2000,2.962,0.910,3.872,1.121,1.117,6.111
1779177360850562937,1779177360820318165,0.251,2000,2.686,0.489,3.175,-1.000,-1.000,-1.000
1779177360875686368,1779177360870341726,0.599,2000,2.235,1.047,3.282,1.379,0.079,4.739
1779177360895668138,1779177360890474571,0.166,2000,2.554,0.874,3.428,1.384,0.209,5.021
1779177360925356705,1779177360920332294,0.399,2000,2.504,0.759,3.263,1.229,0.126,4.618
1779177360946946641,1779177360940346992,0.630,2000,2.555,1.851,4.406,1.443,0.114,5.964
1779177360975665936,1779177360970355726,0.593,2000,2.068,1.000,3.068,1.620,0.024,4.712
1779177360995910144,1779177360990376153,0.412,2000,2.510,0.762,3.272,1.471,0.370,5.114
1779177361025586133,1779177361020342133,0.489,2000,2.406,0.864,3.271,1.264,0.213,4.748
1779177361048489989,1779177361040332638,0.216,2000,2.719,1.826,4.545,3.361,0.031,7.936
1779177361075570650,1779177361070322522,0.657,2000,1.993,0.990,2.984,1.580,0.023,4.586
1779177361095499457,1779177361090361860,0.790,2000,1.786,1.066,2.852,1.364,0.125,4.341
1779177361126288753,1779177361120347616,0.822,2000,1.912,0.954,2.865,1.610,0.636,5.112
1779177361145873264,1779177361140408074,0.801,2000,2.035,0.918,2.953,1.682,0.024,4.659
1779177361176088498,1779177361170321637,0.264,2000,2.486,0.906,3.393,1.192,0.911,5.495
1779177361195561966,1779177361190343150,0.276,2000,2.390,0.991,3.381,1.410,0.146,4.936
1779177361225657741,1779177361220356587,0.306,2000,2.701,0.743,3.445,1.369,0.175,4.989
1779177361245671542,1779177361240325651,0.214,2000,2.424,1.178,3.603,1.349,0.174,5.125
1779177361275520655,1779177361270434514,0.222,2000,2.786,0.581,3.367,1.405,0.085,4.857
1779177361305491531,1779177361300402767,0.231,2000,2.647,0.630,3.277,1.445,0.129,4.851
1779177361325541365,1779177361320500665,0.957,2000,1.738,0.834,2.573,1.343,0.161,4.077
1779177361355770135,1779177361350329586,0.509,2000,2.595,0.962,3.557,1.200,0.167,4.925
1779177361376047430,1779177361370331195,0.295,2000,2.664,0.624,3.287,1.238,0.889,5.414
1779177361406230280,1779177361400372953,0.258,2000,2.602,0.802,3.404,1.414,0.774,5.592
1779177361425962282,1779177361420349729,2.432,2000,0.381,1.084,1.466,1.532,0.176,3.174
1779177361456305167,1779177361450359134,0.209,2000,2.502,0.883,3.385,1.423,0.921,5.729
1779177361475840108,1779177361470549515,0.212,2000,2.732,0.669,3.400,1.468,0.203,5.072
1779177361505608579,1779177361500329154,0.322,2000,2.618,0.812,3.430,1.428,0.093,4.952
1779177361526474177,1779177361520372812,0.354,2000,2.229,1.124,3.353,1.532,0.856,5.740
1779177361555936305,1779177361550339400,0.200,2000,2.358,1.415,3.773,1.467,0.151,5.390
1779177361576687019,1779177361570366449,0.249,2000,2.717,0.937,3.654,2.204,0.207,6.065
1779177361605396937,1779177361600515473,0.251,2000,2.378,0.778,3.156,1.407,0.062,4.625
1779177361625688472,1779177361620331862,0.525,2000,2.468,0.721,3.189,1.427,0.209,4.825
1779177361656628268,1779177361650326962,0.237,2000,2.721,0.924,3.645,1.543,0.868,6.057
1779177361675194290,1779177361670326235,0.245,2000,2.454,0.978,3.432,1.018,0.165,4.616
1779177361705599128,1779177361700374265,0.941,2000,1.847,0.911,2.759,1.410,0.108,4.277
1779177361725744517,1779177361720323424,0.802,2000,2.195,0.666,2.862,1.731,0.022,4.614
1779177361746834600,1779177361740341417,0.333,2000,2.814,0.858,3.672,1.169,1.312,6.153
1779177361775640007,1779177361770330726,0.258,2000,2.303,1.092,3.395,1.526,0.124,5.045
1779177361795735314,1779177361790351183,0.232,2000,2.941,0.590,3.530,1.428,0.186,5.145
1779177361826211387,1779177361820342379,0.512,2000,3.621,0.043,3.664,1.551,0.136,5.351
1779177361845526930,1779177361840342132,0.234,2000,2.661,0.846,3.507,1.362,0.076,4.944
1779177361875936633,1779177361870389938,0.473,2000,2.439,0.913,3.352,1.663,0.054,5.068
1779177361895602074,1779177361890357210,0.607,2000,2.389,0.915,3.305,1.227,0.099,4.631
1779177361925625943,1779177361920353174,0.804,2000,2.345,0.842,3.187,1.183,0.093,4.463
1779177361945690849,1779177361940333054,0.202,2000,3.259,0.232,3.491,1.537,0.122,5.149
1779177361976628437,1779177361970337851,0.749,2000,1.915,0.917,2.832,1.601,1.101,5.534
1779177362000855941,1779177361990312355,1.420,2000,1.476,2.651,4.127,4.864,0.126,9.117
1779177362026462805,1779177362020348864,0.708,2000,2.305,0.879,3.184,1.360,0.854,5.398
1779177362045401506,1779177362040328167,0.624,2000,1.989,1.146,3.136,1.265,0.044,4.444
1779177362075817256,1779177362070334114,0.281,2000,2.403,1.394,3.797,1.353,0.047,5.197
1779177362095487463,1779177362090353546,0.715,2000,2.207,0.969,3.176,1.215,0.022,4.414
1779177362125540547,1779177362120487848,1.025,2000,2.175,0.359,2.534,1.345,0.143,4.022
1779177362145665774,1779177362140461295,0.270,2000,2.927,0.399,3.326,1.524,0.077,4.928
1779177362175775756,1779177362170322919,0.517,2000,2.317,1.148,3.465,1.308,0.156,4.930
1779177362225704908,1779177362220355370,0.586,2000,2.162,0.865,3.027,1.379,0.349,4.756
1779177362276061496,1779177362270338060,0.230,2000,2.465,0.988,3.453,1.319,0.714,5.486
1779177362306568255,1779177362300319495,0.217,2000,2.277,1.463,3.740,2.237,0.049,6.026
1779177362355545833,1779177362350323369,0.458,2000,2.481,0.861,3.342,1.247,0.168,4.758
1779177362405703887,1779177362400346028,0.372,2000,2.592,0.765,3.357,1.441,0.180,4.979
1779177362456377250,1779177362450339375,0.209,2000,2.534,0.976,3.510,2.289,0.025,5.825
1779177362506172607,1779177362500444948,0.508,2000,2.091,1.047,3.138,2.054,0.022,5.214
1779177362555420719,1779177362550373460,0.602,2000,2.596,0.434,3.030,1.242,0.167,4.439
1779177362606189509,1779177362600532443,0.469,2000,2.165,0.795,2.960,2.200,0.022,5.183
1779177362655985218,1779177362650505789,0.299,2000,2.256,1.003,3.259,1.712,0.202,5.174
1779177362705463352,1779177362700346555,1.012,2000,2.012,0.659,2.671,1.297,0.129,4.098
1779177362756421330,1779177362750401535,0.392,2000,2.631,0.697,3.328,1.608,0.684,5.620
1779177362805908648,1779177362800388385,1.190,2000,1.721,0.959,2.680,1.385,0.258,4.323
1779177362826294009,1779177362820367528,1.052,2000,1.942,0.727,2.669,1.484,0.714,4.867
1779177362855899754,1779177362848043467,0.254,2000,2.324,3.771,6.095,1.349,0.151,7.595
1779177362875676908,1779177362870323050,0.371,2000,2.601,0.839,3.440,1.470,0.066,4.976
1779177362905510307,1779177362900341349,0.255,2000,2.518,0.798,3.316,1.570,0.024,4.909
1779177362925613229,1779177362920299275,0.173,2000,2.315,1.268,3.583,1.440,0.105,5.128
1779177362955805837,1779177362950370312,0.335,2000,2.336,1.262,3.598,1.475,0.022,5.095
1779177362975660209,1779177362970323503,0.270,2000,2.318,1.112,3.430,1.457,0.172,5.060
1779177363005740589,1779177363000419372,0.667,2000,1.844,1.230,3.073,1.556,0.020,4.649
1779177363056964459,1779177363048600672,0.232,2000,6.232,0.548,6.780,1.178,0.167,8.125
1779177363075538254,1779177363067649519,0.233,2000,2.289,3.833,6.122,1.372,0.155,7.650
1779177363106302362,1779177363100338729,0.218,2000,2.359,1.499,3.858,1.814,0.069,5.740
1779177363125696658,1779177363120311599,0.432,2000,2.446,0.974,3.420,1.331,0.196,4.947
1779177363155498790,1779177363150332105,0.300,2000,2.210,1.121,3.331,1.371,0.158,4.860
1779177363175445707,1779177363170318319,0.217,2000,2.261,1.145,3.406,1.383,0.115,4.904
1779177363205464901,1779177363200337897,0.554,2000,2.471,0.638,3.109,1.435,0.025,4.568
1779177363225684049,1779177363220329231,0.216,2000,2.847,0.787,3.634,1.400,0.099,5.133
1779177363255599400,1779177363250311592,0.221,2000,2.305,1.351,3.655,1.289,0.116,5.060
1779177363275483756,1779177363270322990,0.466,2000,2.799,0.485,3.284,1.273,0.132,4.689
1779177363306137813,1779177363300348456,0.354,2000,2.216,1.067,3.283,1.401,0.743,5.427
1779177363325317287,1779177363320314382,0.206,2000,2.678,0.783,3.461,1.192,0.137,4.790
1779177363355387426,1779177363350341992,0.250,2000,2.445,0.946,3.391,1.377,0.023,4.790
1779177363376501060,1779177363370322925,0.226,2000,2.367,1.865,4.232,1.541,0.173,5.946
1779177363405816972,1779177363400352743,0.354,2000,2.105,1.383,3.488,1.595,0.022,5.105
1779177363425561068,1779177363420351214,0.195,2000,2.246,1.247,3.493,1.384,0.131,5.008
1779177363455455523,1779177363450325542,0.195,2000,2.552,0.939,3.491,1.386,0.052,4.929
1779177363479444810,1779177363470464112,0.197,2000,2.801,1.532,4.333,0.350,4.094,8.777
1779177363505721705,1779177363500582412,0.244,2000,2.558,0.623,3.181,1.606,0.102,4.889
1779177363525833778,1779177363520311692,0.293,2000,2.376,1.170,3.546,1.357,0.319,5.222
1779177363555774474,1779177363550350758,0.342,2000,2.139,1.313,3.452,1.597,0.027,5.075
1779177363575415016,1779177363570349292,0.280,2000,2.187,1.117,3.304,1.364,0.112,4.780
1779177363606193684,1779177363600452424,0.338,2000,2.450,1.337,3.787,1.422,0.187,5.396
1779177363626796649,1779177363620306571,0.241,2000,2.571,1.892,4.463,1.558,0.221,6.242
1779177363655539044,1779177363650402567,0.627,2000,2.159,0.772,2.931,1.554,0.020,4.505
1779177363676407135,1779177363670316523,0.316,2000,2.483,1.016,3.499,1.646,0.623,5.768
1779177363705875531,1779177363700334725,0.232,2000,2.292,1.334,3.626,1.582,0.094,5.302
1779177363725754607,1779177363720342251,0.277,2000,2.218,1.240,3.458,1.464,0.207,5.129
1779177363755705895,1779177363750304452,0.348,2000,2.755,0.695,3.450,1.352,0.244,5.046
1779177363776145656,1779177363770325642,0.896,2000,1.620,1.637,3.256,1.431,0.230,4.917
1779177363806045039,1779177363800353508,0.218,2000,2.398,1.563,3.961,1.372,0.133,5.467
1779177363825520264,1779177363820328458,0.327,2000,2.301,0.692,2.993,1.693,0.172,4.858
1779177363855880586,1779177363850361700,0.388,2000,2.783,0.718,3.501,1.453,0.163,5.116
1779177363875841456,1779177363870307369,0.231,2000,2.535,1.096,3.631,1.644,0.024,5.298
1779177363904144960,1779177363900348931,0.670,2000,2.111,0.046,2.157,0.711,0.252,3.119
1779177363925788302,1779177363920339081,0.195,2000,2.402,1.336,3.738,1.342,0.167,5.247
1779177363956204369,1779177363950307202,0.505,2000,2.146,1.697,3.843,1.389,0.153,5.385
1779177363975819854,1779177363970325705,0.200,2000,2.971,0.798,3.770,1.474,0.045,5.289
1779177364009234330,1779177364000393988,0.210,2000,2.374,4.646,7.020,1.376,0.228,8.624
1779177364026179093,1779177364020386121,0.254,2000,2.686,0.790,3.476,1.295,0.759,5.531
1779177364056265711,1779177364050320927,0.200,2000,2.528,0.917,3.445,1.383,0.909,5.737
1779177364076293493,1779177364070323620,0.276,2000,2.433,1.534,3.967,1.549,0.171,5.687
1779177364105458104,1779177364100467231,0.186,2000,2.364,0.970,3.335,1.363,0.100,4.798
1779177364136242211,1779177364130801663,0.250,2000,2.313,0.932,3.245,1.705,0.233,5.183
1779177364156633234,1779177364150334873,0.984,2000,1.940,0.750,2.690,1.654,0.963,5.307
1779177364185836310,1779177364180321840,0.221,2000,2.394,1.110,3.504,1.761,0.023,5.288
1779177364205883708,1779177364200327637,0.741,2000,1.787,1.303,3.090,1.698,0.021,4.809
1779177364235584845,1779177364230354286,0.229,2000,2.291,1.074,3.365,1.526,0.105,4.995
1779177364255660627,1779177364250364435,0.314,2000,2.263,1.022,3.285,1.411,0.280,4.976
1779177364286019380,1779177364280321738,0.687,2000,1.964,1.656,3.620,1.363,0.022,5.005
1779177364305577166,1779177364300361520,0.233,2000,2.238,1.370,3.608,1.347,0.022,4.978
1779177364335580678,1779177364330406376,0.293,2000,2.616,0.743,3.359,1.405,0.110,4.874
1779177364355405159,1779177364350325580,0.320,2000,2.448,1.000,3.448,1.161,0.144,4.753
1779177364386242995,1779177364380333955,0.219,2000,3.177,1.042,4.219,1.303,0.162,5.683
1779177364405750764,1779177364400332040,0.251,2000,2.489,1.087,3.576,1.286,0.298,5.160
1779177364436585240,1779177364430370465,1.860,2000,1.392,1.228,2.620,1.673,0.056,4.349
1779177364457026760,1779177364450434344,0.189,2000,2.661,2.274,4.935,1.241,0.221,6.396
1779177364485867203,1779177364480316316,0.312,2000,2.651,0.839,3.491,1.560,0.182,5.232
1779177364505576321,1779177364500371587,0.716,2000,1.985,1.150,3.135,1.254,0.093,4.482
1779177364537876497,1779177364530300729,0.222,2000,2.386,2.894,5.280,1.644,0.422,7.346
1779177364557777011,1779177364550342463,0.219,2000,2.598,2.542,5.141,1.954,0.114,7.208
1779177364585573686,1779177364580317398,0.712,2000,2.112,0.939,3.051,1.380,0.107,4.538
1779177364605809312,1779177364600373437,0.287,2000,2.213,1.417,3.630,1.338,0.174,5.142
1779177364636001149,1779177364630338355,0.455,2000,3.082,0.225,3.307,1.682,0.212,5.201
1779177364655484437,1779177364650332952,0.230,2000,2.472,0.997,3.469,1.342,0.105,4.915
1779177364685551887,1779177364680326320,0.193,2000,2.708,0.993,3.701,1.132,0.193,5.026
1779177364705518195,1779177364700327637,0.199,2000,2.756,0.725,3.481,1.416,0.087,4.985
1779177364735804241,1779177364730354541,0.268,2000,2.506,1.066,3.573,1.505,0.097,5.175
1779177364755651347,1779177364750337714,0.746,2000,2.102,0.898,3.000,1.459,0.101,4.561
1779177364785492551,1779177364780348458,0.175,2000,2.527,0.986,3.513,1.302,0.147,4.963
1779177364805960695,1779177364800467186,0.197,2000,2.580,0.862,3.443,1.387,0.459,5.289
1779177364835774922,1779177364830335846,0.303,2000,2.767,0.671,3.438,1.612,0.080,5.130
1779177364856614564,1779177364850343724,2.721,2000,0.141,1.883,2.025,1.459,0.061,3.545
1779177364885564866,1779177364880317731,0.271,2000,2.980,0.528,3.508,1.307,0.155,4.969
1779177364905532294,1779177364900350664,0.231,2000,2.928,0.746,3.674,1.067,0.202,4.943
1779177364935467516,1779177364930319967,0.185,2000,2.458,1.023,3.481,1.450,0.025,4.956
1779177364957400752,1779177364950333573,0.176,2000,2.481,1.057,3.538,3.207,0.141,6.885
1779177364988112793,1779177364980328860,1.041,2000,2.184,2.978,5.162,1.388,0.186,6.736
1779177365006844159,1779177365000356354,0.222,2000,2.975,0.606,3.581,1.272,1.405,6.258
1779177365035638552,1779177365030356760,0.206,2000,2.494,1.009,3.504,1.345,0.221,5.070
1779177365056126440,1779177365050306907,0.269,2000,2.615,1.044,3.658,1.635,0.251,5.544
1779177365085560080,1779177365080332210,0.257,2000,2.695,0.821,3.516,1.279,0.169,4.964
1779177365105503891,1779177365100330293,0.336,2000,2.611,0.828,3.438,1.192,0.201,4.831
1779177365135803344,1779177365130316011,0.705,2000,2.071,1.119,3.190,1.519,0.067,4.776
1779177365156614087,1779177365150315599,0.289,2000,2.650,0.878,3.528,2.416,0.059,6.004
1779177365185646918,1779177365180347110,1.164,2000,1.774,0.919,2.692,1.230,0.206,4.129
1779177365205754444,1779177365200330889,0.879,2000,1.619,1.528,3.146,1.179,0.211,4.537
1779177365235959079,1779177365230318239,0.633,2000,1.979,1.254,3.233,1.613,0.154,5.001
1779177365255877833,1779177365250347588,0.334,2000,2.249,1.267,3.517,1.553,0.120,5.190
1779177365286500654,1779177365280312505,0.593,2000,1.939,1.375,3.314,1.409,0.863,5.586
1779177365306291405,1779177365300326589,0.239,2000,2.419,1.316,3.736,1.962,0.023,5.721
1779177365335517200,1779177365330327795,0.199,2000,2.828,0.570,3.398,1.450,0.135,4.983
1779177365356105635,1779177365350377144,0.555,2000,1.969,1.160,3.129,1.172,0.866,5.167
1779177365386401888,1779177365380326573,0.562,2000,2.563,1.253,3.816,1.518,0.173,5.507
1779177365406498086,1779177365400328593,0.247,2000,2.472,1.848,4.321,1.359,0.236,5.915
1779177365436065170,1779177365430322119,0.852,2000,2.213,0.999,3.212,1.546,0.126,4.884
1779177365455604010,1779177365450320747,0.217,2000,2.733,0.745,3.478,1.376,0.206,5.060
1779177365488494118,1779177365480317952,0.269,2000,2.849,3.367,6.216,1.631,0.055,7.901
1779177365505989294,1779177365500332965,0.384,2000,2.158,1.408,3.566,1.628,0.072,5.267
1779177365535555417,1779177365530311098,0.325,2000,2.291,1.095,3.386,1.473,0.054,4.913
1779177365555952295,1779177365550334431,0.304,2000,2.591,1.067,3.658,1.628,0.023,5.309
1779177365585839866,1779177365580318452,0.217,2000,2.550,1.047,3.597,1.602,0.100,5.298
1779177365605893823,1779177365600348025,0.461,2000,2.782,0.658,3.440,1.483,0.154,5.078
1779177365635526924,1779177365630316558,0.246,2000,2.331,1.208,3.539,1.323,0.095,4.957
1779177365655776374,1779177365650358707,0.236,2000,2.421,1.112,3.533,1.447,0.196,5.175
1779177365685304833,1779177365680309000,0.160,2000,2.580,1.119,3.699,0.977,0.153,4.829
1779177365705815793,1779177365700319116,0.294,2000,2.213,1.495,3.708,1.304,0.183,5.196
1779177365735388701,1779177365730313410,0.213,2000,2.573,1.022,3.594,1.061,0.199,4.855
1779177365755468611,1779177365750315878,0.196,2000,2.278,1.427,3.705,1.228,0.019,4.952
1779177365785341589,1779177365780365661,0.320,2000,2.274,1.103,3.378,1.130,0.141,4.649
1779177365805882950,1779177365800320416,0.225,2000,2.585,1.106,3.691,1.620,0.022,5.333
1779177365835833275,1779177365830350263,0.285,2000,2.580,0.898,3.478,1.405,0.309,5.192
1779177365855336147,1779177365850381915,0.179,2000,2.303,1.159,3.462,1.096,0.211,4.768
1779177365885711858,1779177365880347952,0.270,2000,2.499,1.078,3.576,1.407,0.104,5.088
