label,score,passed,failed,max_lat_err,avg_lat_err,max_hdg_err,avg_hdg_err,max_vx,avg_vel_err,max_vel_err,avg_solve_us,max_solve_us,wall_collisions,time_above_5ms,avg_iters,status,ADMM_ALPHA,ADMM_RHO,ADMM_RHO_U,ADMM_TOL,MAX_ADMM_ITER,MIN_LIN_VEL,N,Q_HDG,Q_LAT,Q_LAT_VEL,Q_VEL,Q_YAW,R_ACCEL,R_STEER,STABILITY_LIMIT,WALL_END,WALL_MARGIN,WALL_START,WALL_STRIDE,WP_ADVANCE_MAX,W_ACCEL_RATE,W_DELTA_ACT,W_JERK,dt
dt=0.07+N=11+WE=10+WM=0.15,600.0,4,2,0.3406,0.0217,0.4848,0.0157,5.03,0.1632,3.2617,24.4,3662.7,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,11,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.15,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=11+WE=10+WM=0.1,600.0,4,2,0.3403,0.0216,0.4708,0.0157,5.04,0.1632,3.2792,18.2,1019.0,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,11,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.1,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=11+WE=10+WM=0.3,600.0,4,2,0.3439,0.0215,0.4769,0.0158,5.03,0.1644,3.3815,16.8,388.0,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,11,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.3,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.02,600.0,4,2,0.3468,0.0216,0.4551,0.0156,5.03,0.1622,3.0986,22.4,3795.5,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.02,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.0,600.0,4,2,0.3468,0.0216,0.4551,0.0156,5.03,0.1622,3.0986,39.8,6307.2,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.0,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=11+WE=10+WM=0.2,600.0,4,2,0.3409,0.0215,0.4752,0.0157,5.04,0.1631,3.2952,32.3,6087.7,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,11,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.2,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.04,600.0,4,2,0.3468,0.0216,0.4551,0.0156,5.03,0.1622,3.0986,36.5,3114.5,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.04,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.01,600.0,4,2,0.3468,0.0216,0.4551,0.0156,5.03,0.1622,3.0986,21.0,1311.6,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.01,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.05,600.0,4,2,0.3468,0.0216,0.4551,0.0156,5.03,0.1622,3.0986,19.1,628.8,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.05,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.03,600.0,4,2,0.3468,0.0216,0.4551,0.0156,5.03,0.1622,3.0986,17.4,223.2,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.03,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.08,600.0,4,2,0.3468,0.0216,0.4551,0.0156,5.03,0.1622,3.0986,19.4,261.0,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.08,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.1,600.0,4,2,0.3468,0.0216,0.4551,0.0156,5.03,0.1622,3.0986,23.4,1421.5,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.1,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.15,600.0,4,2,0.3468,0.0216,0.4551,0.0156,5.03,0.1622,3.0986,21.5,3723.7,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.15,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.2,600.0,4,2,0.3472,0.0215,0.4551,0.0156,5.04,0.1621,3.1394,22.8,2934.8,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.2,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.0,600.0,4,2,0.3478,0.0215,0.4682,0.0155,5.04,0.1614,3.1357,20.2,797.4,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.0,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=4+WM=0.3,600.0,4,2,0.3461,0.0215,0.4551,0.0155,5.07,0.161,3.0716,20.0,361.9,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.3,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.01,600.0,4,2,0.3507,0.0217,0.4682,0.0156,5.08,0.1611,3.0794,31.5,6045.4,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.01,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.03,600.0,4,2,0.346,0.0215,0.4682,0.0155,5.04,0.1615,3.089,18.6,1873.8,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.03,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.02,600.0,4,2,0.3482,0.0215,0.4682,0.0155,5.05,0.1618,3.3103,21.0,3039.0,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.02,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.04,600.0,4,2,0.3501,0.0216,0.4682,0.0155,5.08,0.1613,3.0466,19.8,3268.9,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.04,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.05,600.0,4,2,0.3476,0.0216,0.4682,0.0156,5.04,0.1612,3.0294,18.9,1109.1,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.05,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.1,600.0,4,2,0.3481,0.0216,0.4682,0.0156,5.04,0.1615,3.1686,20.9,3070.5,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.1,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.08,600.0,4,2,0.3506,0.0215,0.4682,0.0155,5.05,0.1614,3.1625,33.6,5549.1,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.08,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.15,600.0,4,2,0.3476,0.0216,0.4604,0.0155,5.05,0.1614,3.1827,17.1,1517.3,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.15,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.2,600.0,4,2,0.3482,0.0216,0.4596,0.0156,5.04,0.1609,2.9729,29.5,3170.6,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.2,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=6+WM=0.3,600.0,4,2,0.3494,0.0215,0.4588,0.0155,5.07,0.1611,3.0723,20.2,724.3,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,6,0.3,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.0,600.0,4,2,0.3478,0.0215,0.4682,0.0155,5.04,0.1614,3.1357,20.6,615.2,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.0,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.03,600.0,4,2,0.346,0.0215,0.4682,0.0155,5.04,0.1615,3.089,18.8,777.2,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.03,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.02,600.0,4,2,0.3482,0.0215,0.4682,0.0155,5.05,0.1618,3.3103,36.2,6054.6,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.02,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.01,600.0,4,2,0.3507,0.0217,0.4682,0.0156,5.08,0.1611,3.0794,19.4,1028.0,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.01,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.04,600.0,4,2,0.3501,0.0216,0.4682,0.0155,5.08,0.1613,3.0466,19.3,4396.2,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.04,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.1,600.0,4,2,0.3481,0.0216,0.4682,0.0156,5.04,0.1615,3.1686,19.4,246.0,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.1,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.05,600.0,4,2,0.3476,0.0216,0.4682,0.0156,5.04,0.1612,3.0294,25.9,3185.1,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.05,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.08,600.0,4,2,0.3506,0.0215,0.4682,0.0155,5.05,0.1614,3.1625,26.6,3783.1,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.08,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.0,600.0,4,2,0.3496,0.0215,0.4639,0.0155,5.08,0.1613,3.111,19.6,785.2,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.0,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.3,600.0,4,2,0.3494,0.0215,0.4588,0.0155,5.07,0.1611,3.0723,22.2,3605.7,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.3,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.01,600.0,4,2,0.3491,0.0215,0.4636,0.0155,5.07,0.1609,3.0642,30.9,4986.2,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.01,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.02,600.0,4,2,0.349,0.0213,0.4636,0.0156,5.05,0.1619,3.352,21.5,3653.4,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.02,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.2,600.0,4,2,0.3482,0.0216,0.4596,0.0156,5.04,0.1609,2.9729,22.0,674.3,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.2,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=8+WM=0.15,600.0,4,2,0.3476,0.0216,0.4604,0.0155,5.05,0.1614,3.1827,35.7,3882.5,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,8,0.15,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.03,600.0,4,2,0.3493,0.0215,0.4636,0.0156,5.05,0.1613,3.1989,18.9,3065.2,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.03,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.04,600.0,4,2,0.349,0.0214,0.4636,0.0155,5.03,0.1611,3.0326,18.6,250.2,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.04,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.1,600.0,4,2,0.3503,0.0216,0.4636,0.0155,5.04,0.1613,3.0306,19.6,258.1,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.1,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.05,600.0,4,2,0.3503,0.0214,0.4685,0.0156,5.08,0.1615,3.3313,18.8,355.3,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.05,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.15,600.0,4,2,0.3515,0.0217,0.4604,0.0155,5.08,0.1615,3.1298,37.9,4291.0,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.15,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.08,600.0,4,2,0.3503,0.0214,0.4636,0.0155,5.07,0.1614,3.1231,26.9,5050.7,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.08,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.0,600.0,4,2,0.3496,0.0215,0.4639,0.0155,5.08,0.1613,3.111,31.6,6076.9,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.0,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.3,600.0,4,2,0.35,0.0215,0.4625,0.0154,5.08,0.161,3.0667,27.1,3173.1,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.3,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=9+WM=0.2,600.0,4,2,0.3527,0.0216,0.4672,0.0155,5.08,0.1614,3.1085,26.0,4077.6,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,9,0.2,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.01,600.0,4,2,0.3491,0.0215,0.4636,0.0155,5.07,0.1609,3.0642,19.8,3734.8,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.01,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.02,600.0,4,2,0.349,0.0213,0.4636,0.0156,5.05,0.1619,3.352,19.0,1350.1,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.02,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.04,600.0,4,2,0.349,0.0214,0.4636,0.0155,5.03,0.1611,3.0326,19.8,1160.2,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.04,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.08,600.0,4,2,0.3503,0.0214,0.4636,0.0155,5.07,0.1614,3.1231,39.5,8527.6,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.08,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.05,600.0,4,2,0.3503,0.0214,0.4685,0.0156,5.08,0.1615,3.3313,34.6,4267.0,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.05,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.03,600.0,4,2,0.3493,0.0215,0.4636,0.0156,5.05,0.1613,3.1989,39.0,7046.5,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.03,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.1,600.0,4,2,0.3503,0.0216,0.4636,0.0155,5.04,0.1613,3.0306,20.7,3044.6,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.1,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.3,600.0,4,2,0.35,0.0215,0.4625,0.0154,5.08,0.161,3.0667,25.4,5066.7,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.3,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.15,600.0,4,2,0.3515,0.0217,0.4604,0.0155,5.08,0.1615,3.1298,28.5,4337.2,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.15,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=10+WM=0.2,600.0,4,2,0.3527,0.0216,0.4672,0.0155,5.08,0.1614,3.1085,18.6,246.4,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,10,0.2,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.01,600.0,4,2,0.3491,0.0215,0.4636,0.0155,5.07,0.1609,3.0642,18.7,2157.5,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.01,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.03,600.0,4,2,0.3493,0.0215,0.4636,0.0156,5.05,0.1613,3.1989,19.6,279.2,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.03,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.0,600.0,4,2,0.3496,0.0215,0.4639,0.0155,5.08,0.1613,3.111,32.3,3915.8,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.0,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.02,600.0,4,2,0.349,0.0213,0.4636,0.0156,5.05,0.1619,3.352,19.6,1012.1,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.02,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.05,600.0,4,2,0.3503,0.0214,0.4685,0.0156,5.08,0.1615,3.3313,28.4,4987.4,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.05,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.08,600.0,4,2,0.3503,0.0214,0.4636,0.0155,5.07,0.1614,3.1231,16.5,949.0,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.08,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.04,600.0,4,2,0.349,0.0214,0.4636,0.0155,5.03,0.1611,3.0326,19.9,789.6,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.04,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.3,600.0,4,2,0.35,0.0215,0.4625,0.0154,5.08,0.161,3.0667,18.7,445.0,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.3,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.1,600.0,4,2,0.3503,0.0216,0.4636,0.0155,5.04,0.1613,3.0306,16.9,235.6,1,0.0,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.1,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.15,600.0,4,2,0.3515,0.0217,0.4604,0.0155,5.08,0.1615,3.1298,17.5,2215.2,1,0.1,1.4,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.15,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=12+WE=11+WM=0.2,600.0,4,2,0.3527,0.0216,0.4672,0.0155,5.08,0.1614,3.1085,29.8,3254.1,1,0.1,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,12,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,11,0.2,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=15+WE=4+WM=0.0,600.0,4,2,0.3342,0.0202,0.4811,0.0152,5.05,0.1573,2.8598,23.9,453.5,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.0,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=15+WE=4+WM=0.01,600.0,4,2,0.3342,0.0202,0.4811,0.0152,5.05,0.1573,2.8598,27.2,5069.5,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.01,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=15+WE=4+WM=0.03,600.0,4,2,0.3342,0.0202,0.4811,0.0152,5.05,0.1573,2.8598,23.3,441.3,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.03,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=15+WE=4+WM=0.02,600.0,4,2,0.3342,0.0202,0.4811,0.0152,5.05,0.1573,2.8598,38.7,4617.7,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.02,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=15+WE=4+WM=0.1,600.0,4,2,0.3299,0.0202,0.4811,0.0152,5.05,0.157,2.8611,23.8,1040.6,1,0.0,1.6,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.1,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=15+WE=4+WM=0.04,600.0,4,2,0.3342,0.0202,0.4811,0.0152,5.05,0.1573,2.8598,25.0,1029.1,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.04,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=15+WE=4+WM=0.05,600.0,4,2,0.3342,0.0202,0.4811,0.0152,5.05,0.1573,2.8598,27.2,3336.1,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.05,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=15+WE=4+WM=0.15,600.0,4,2,0.3342,0.0202,0.4811,0.0152,5.05,0.1573,2.8598,29.3,2604.4,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.15,1,4,10,0.1,0.53,0.3,0.07
dt=0.07+N=15+WE=4+WM=0.08,600.0,4,2,0.3342,0.0202,0.4811,0.0152,5.05,0.1573,2.8598,35.1,5254.6,1,0.0,1.5,OK,0.93,32.0,20.0,5.0,20,2.0,15,1000.0,5000.0,69.0,100.0,22.0,0.01,0.15,0.95,4,0.08,1,4,10,0.1,0.53,0.3,0.07
