wall_time_ns,scan_stamp_ns,scan_stamp_to_scan_ms,amcl_particle_count,amcl_processing_ms,amcl_pose_compute_ms,cpu_to_gpu_scan_ms,gpu_to_cpu_particles_ms,gpu_to_cpu_weights_ms,cpu_gpu_transfer_total_ms,cpu_to_gpu_scan_bytes,gpu_to_cpu_particles_bytes,gpu_to_cpu_weights_bytes,amcl_predict_ms,amcl_sensor_model_ms,amcl_normalize_ms,amcl_scan_confidence_ms,amcl_update_weights_total_ms,amcl_cluster_estimate_ms,amcl_resample_ms,amcl_kld_target_ms,amcl_full_compute_ms,amcl_callback_to_pose_publish_ms,amcl_pose_published,amcl_cluster_weight,scan_to_amcl_ms,amcl_to_ekf_ms,scan_to_ekf_ms,ekf_to_drive_ms,drive_to_ackermann_ms,scan_to_ackermann_ms
1781364897242498232,1781364897230408063,0.241,1000,4.658,3.966,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.395,0.362,0.058,0.034,0.496,0.335,0.660,0.420,4.658,4.774,1.000,0.998,4.930,3.404,8.333,3.454,0.057,11.844
1781364897259422651,1781364897250399938,0.237,1118,4.672,4.002,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.402,0.359,0.054,0.036,0.500,0.314,0.691,0.425,4.727,4.835,1.000,0.998,4.916,3.702,8.618,0.106,0.058,8.782
1781364897289511716,1781364897280410600,0.245,1000,4.672,3.935,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.389,0.364,0.052,0.036,0.502,0.339,0.703,0.468,4.672,4.784,1.000,0.998,4.920,3.612,8.532,0.074,0.244,8.850
1781364897309467461,1781364897300434572,0.193,1129,4.416,3.880,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.398,0.359,0.056,0.037,0.494,0.309,0.716,0.409,4.626,4.736,1.000,0.998,4.648,3.743,8.391,0.228,0.216,8.835
1781364897339465642,1781364897330408624,0.204,1002,4.420,3.732,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.390,0.357,0.054,0.035,0.494,0.362,0.650,0.416,4.416,4.530,1.000,0.999,4.668,3.724,8.391,0.409,0.048,8.849
1781364897360046790,1781364897350403123,0.215,1002,4.420,4.381,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.404,0.360,0.058,0.036,0.498,0.887,0.037,nan,4.420,4.545,1.000,0.999,4.354,4.630,8.984,0.197,0.244,9.424
1781364897389418929,1781364897380407353,0.198,1000,4.127,3.501,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.397,0.351,0.051,0.033,0.476,0.336,0.597,0.369,4.127,4.228,1.000,1.000,3.749,4.666,8.415,0.211,0.182,8.808
1781364897412215593,1781364897400409948,0.207,1000,4.161,3.534,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.393,0.353,0.054,0.035,0.483,0.405,0.031,nan,3.567,3.710,1.000,0.999,4.518,3.865,8.382,2.972,0.238,11.592
1781364897442965198,1781364897430407649,0.199,1000,4.161,3.557,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.406,0.350,0.061,0.038,0.500,0.373,0.574,0.351,4.161,4.414,1.000,1.000,4.309,4.315,8.623,2.429,1.300,12.352
1781364897459936114,1781364897450408101,0.205,1000,3.802,3.770,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.404,0.358,0.057,0.036,0.496,0.305,0.030,nan,3.802,3.916,1.000,0.998,4.356,3.988,8.344,0.220,0.753,9.317
1781364897489222650,1781364897480405065,0.208,1000,4.106,3.449,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.399,0.349,0.058,0.037,0.491,0.336,0.622,0.373,4.106,4.314,1.000,0.997,4.589,3.714,8.303,0.177,0.125,8.604
1781364897509378084,1781364897500373036,0.253,1365,4.179,3.498,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.351,0.053,0.036,0.481,0.332,0.651,0.386,4.179,4.286,1.000,0.993,5.431,3.040,8.471,0.071,0.205,8.746
1781364897539325863,1781364897530413490,0.191,1151,5.055,4.522,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.465,0.364,0.057,0.036,0.500,0.429,0.701,0.453,5.255,5.416,1.000,0.995,5.270,3.149,8.419,0.069,0.229,8.716
1781364897559146146,1781364897550414326,0.207,1381,5.055,4.352,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.400,0.368,0.058,0.037,0.508,0.422,0.672,0.407,5.055,5.190,1.000,0.988,5.276,0.416,5.692,2.778,0.051,8.521
1781364897588009784,1781364897580416539,0.190,1381,4.989,4.957,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.381,0.356,0.054,0.032,0.488,0.402,0.030,nan,4.989,5.254,1.000,0.995,5.398,0.102,5.500,0.441,1.456,7.397
1781364897612346129,1781364897600405854,0.201,1085,4.876,4.167,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.357,0.059,0.035,0.496,0.377,0.680,0.444,4.876,4.985,1.000,0.996,4.414,3.935,8.349,2.705,0.680,11.734
1781364897641690138,1781364897630414211,0.199,1085,4.159,4.124,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.387,0.356,0.052,0.033,0.488,0.474,0.034,nan,4.159,4.272,1.000,0.996,5.230,3.137,8.367,2.542,0.162,11.071
1781364897659378685,1781364897650405798,0.169,1002,3.465,4.367,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.397,0.358,0.056,0.036,0.495,0.367,0.610,0.378,5.013,5.120,1.000,0.996,3.724,4.668,8.393,0.295,0.111,8.798
1781364897689345153,1781364897680409356,0.214,1002,4.141,3.431,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.385,0.346,0.053,0.033,0.480,0.316,0.032,nan,3.465,3.580,1.000,0.998,4.397,3.913,8.310,0.275,0.132,8.716
1781364897709229535,1781364897700431056,0.411,1000,4.141,3.535,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.399,0.350,0.060,0.037,0.491,0.308,0.575,0.340,4.141,4.294,1.000,0.997,3.670,4.577,8.247,0.037,0.099,8.382
1781364897739249317,1781364897730413204,0.183,1000,3.644,3.610,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.388,0.352,0.052,0.039,0.484,0.341,0.032,nan,3.644,3.762,1.000,0.996,4.841,3.562,8.403,0.150,0.096,8.649
1781364897755671283,1781364897750418808,0.450,1000,3.508,3.541,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.401,0.347,0.057,0.039,0.494,0.310,0.641,0.398,4.214,4.311,1.000,0.991,3.592,0.384,3.976,0.066,0.756,4.798
1781364897789259534,1781364897780423101,0.211,1000,3.508,3.476,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.375,0.358,0.067,0.036,0.506,0.354,0.031,nan,3.508,3.899,1.000,0.993,4.749,3.690,8.440,0.064,0.118,8.621
1781364897810505158,1781364897800414560,0.204,1000,3.409,3.909,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.387,0.362,0.073,0.039,0.522,0.294,0.559,0.344,4.496,4.591,1.000,0.990,4.129,5.575,9.704,0.035,0.143,9.882
1781364897840358949,1781364897830414981,0.451,1000,4.229,3.379,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.378,0.354,0.053,0.032,0.479,0.285,0.029,nan,3.409,3.520,1.000,0.994,4.438,4.196,8.634,0.072,0.782,9.488
1781364897862464288,1781364897850412873,0.417,1000,4.027,3.623,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.397,0.352,0.059,0.037,0.503,0.361,0.578,0.340,4.229,4.327,1.000,0.986,4.199,4.024,8.222,2.461,0.942,11.626
1781364897892294910,1781364897880414382,0.188,1000,4.027,3.988,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.379,0.353,0.067,0.034,0.500,0.711,0.037,nan,4.027,4.396,1.000,0.993,4.604,3.918,8.522,2.520,0.643,11.685
1781364897909420745,1781364897900408241,0.183,1000,4.401,3.680,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.410,0.351,0.057,0.040,0.498,0.310,0.687,0.433,4.401,4.501,1.000,0.990,4.459,4.064,8.523,0.186,0.115,8.824
1781364897939352236,1781364897929415853,0.247,1000,4.064,3.834,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.408,0.360,0.057,0.037,0.499,0.306,0.030,nan,3.866,3.970,1.000,0.987,4.897,4.486,9.382,0.138,0.163,9.683
1781364897959335950,1781364897950422202,0.229,1000,3.666,3.446,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.408,0.355,0.064,0.037,0.506,0.296,0.587,0.344,4.064,4.345,1.000,0.978,4.107,4.209,8.316,0.246,0.119,8.680
1781364897989232239,1781364897980431615,0.214,1000,4.414,3.634,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.389,0.354,0.057,0.035,0.487,0.305,0.030,nan,3.666,3.772,1.000,0.983,4.643,3.784,8.427,0.041,0.113,8.582
1781364898009342391,1781364898000424803,0.463,1029,4.414,3.810,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.401,0.347,0.054,0.037,0.485,0.304,0.572,0.355,4.414,4.527,1.000,0.985,6.964,1.248,8.212,0.069,0.168,8.449
1781364898039647656,1781364898030433703,0.705,1029,6.364,6.329,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.388,0.351,0.054,0.034,0.488,0.648,0.034,nan,6.364,6.784,1.000,0.984,4.667,3.303,7.971,0.519,0.015,8.506
1781364898062960693,1781364898050375688,0.216,1107,4.464,3.855,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.396,0.355,0.058,0.036,0.502,0.324,0.583,0.349,4.464,4.562,1.000,0.986,4.596,4.142,8.738,3.604,0.022,12.365
1781364898091648931,1781364898080412558,0.219,1107,3.829,3.798,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.397,0.356,0.055,0.039,0.495,0.339,0.030,nan,3.829,3.932,1.000,0.992,5.034,4.389,9.424,1.400,0.187,11.011
1781364898110287245,1781364898100389040,0.322,1195,4.588,3.963,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.408,0.355,0.066,0.041,0.510,0.344,0.595,0.363,4.588,4.692,1.000,0.985,4.577,3.962,8.539,0.211,0.820,9.570
1781364898139350634,1781364898130411893,0.223,1195,4.339,4.306,0.044,nan,nan,0.044,1084.000,0.000,0.000,0.422,0.385,0.099,0.044,0.604,0.398,0.031,nan,4.339,4.575,1.000,0.986,4.825,3.532,8.357,0.221,0.132,8.710
1781364898159446737,1781364898150414744,0.192,1343,4.633,3.932,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.408,0.353,0.055,0.037,0.487,0.344,0.668,0.402,4.633,4.740,1.000,0.976,5.631,2.940,8.571,0.127,0.137,8.835
1781364898189472246,1781364898180414908,0.196,1343,4.660,4.626,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.390,0.354,0.060,0.036,0.500,0.377,0.031,nan,4.660,4.790,1.000,0.981,5.503,2.983,8.486,0.121,0.249,8.856
1781364898209386837,1781364898200425247,0.211,1266,5.286,4.559,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.407,0.362,0.057,0.036,0.499,0.377,0.681,0.417,5.286,5.400,1.000,0.972,4.313,4.045,8.358,0.176,0.212,8.746
1781364898239331191,1781364898228388335,0.214,1266,4.057,4.026,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.381,0.360,0.067,0.035,0.502,0.441,0.030,nan,4.057,4.163,1.000,0.987,5.614,4.852,10.466,0.131,0.127,10.725
1781364898260549485,1781364898250426631,0.207,1123,5.279,4.587,0.035,nan,nan,0.035,1084.000,0.000,0.000,0.405,0.366,0.073,0.040,0.540,0.357,0.658,0.398,5.279,5.390,1.000,0.993,5.241,3.830,9.071,0.066,0.774,9.911
1781364898289588969,1781364898280427307,0.188,1354,4.984,4.340,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.383,0.360,0.051,0.032,0.489,0.342,0.614,0.359,4.984,5.087,1.000,0.981,5.033,3.580,8.614,0.195,0.161,8.969
1781364898311764775,1781364898300423566,0.177,1266,4.816,4.146,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.390,0.354,0.054,0.034,0.484,0.358,0.639,0.401,4.816,4.919,1.000,0.975,4.931,3.692,8.623,2.443,0.093,11.160
1781364898340032131,1781364898330414225,0.214,1266,4.720,4.686,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.392,0.355,0.056,0.035,0.489,0.374,0.032,nan,4.720,4.841,1.000,0.990,5.603,3.493,9.095,0.176,0.126,9.398
1781364898359220548,1781364898350416180,0.696,1178,4.137,4.610,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.409,0.353,0.062,0.042,0.506,0.346,0.656,0.404,5.298,5.430,1.000,0.990,4.093,3.875,7.969,0.043,0.091,8.103
1781364898391846006,1781364898380421049,0.197,1178,4.615,4.101,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.392,0.355,0.059,0.034,0.496,0.455,0.034,nan,4.137,4.261,1.000,0.993,4.886,6.234,11.120,0.052,0.051,11.223
1781364898409547193,1781364898400398363,0.191,1057,4.396,3.974,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.398,0.352,0.058,0.036,0.492,0.354,0.605,0.364,4.615,4.722,1.000,0.991,4.680,4.033,8.713,0.134,0.106,8.954
1781364898439355637,1781364898430415904,0.434,1145,4.396,3.749,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.397,0.355,0.057,0.038,0.497,0.353,0.615,0.353,4.396,4.539,1.000,0.988,4.760,3.357,8.117,0.362,0.021,8.500
1781364898459261012,1781364898450388194,0.218,1550,4.812,4.056,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.408,0.361,0.055,0.036,0.496,0.401,0.724,0.388,4.812,4.917,1.000,0.974,5.976,2.425,8.400,0.183,0.067,8.650
1781364898489750413,1781364898480466089,0.174,1261,5.311,4.583,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.393,0.352,0.053,0.036,0.484,0.382,0.695,0.442,5.311,5.416,1.000,0.991,5.104,3.192,8.296,0.138,0.670,9.105
1781364898509357855,1781364898500387913,0.196,1484,4.908,4.192,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.399,0.353,0.055,0.037,0.492,0.381,0.684,0.402,4.908,5.011,1.000,0.984,5.682,2.942,8.624,0.040,0.105,8.769
1781364898539314210,1781364898530426447,0.226,1266,7.461,4.692,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.389,0.357,0.055,0.037,0.492,0.367,0.706,0.428,5.433,5.539,1.000,0.994,8.176,0.129,8.305,0.115,0.237,8.657
1781364898559398728,1781364898550432082,0.224,1474,7.461,6.728,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.399,0.968,0.081,0.052,1.146,0.351,0.698,0.406,7.461,8.490,1.000,0.992,5.698,2.574,8.272,0.219,0.246,8.737
1781364898586864034,1781364898574970290,0.610,1189,4.930,4.792,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.386,0.364,0.053,0.034,0.490,0.375,0.664,0.421,5.485,5.581,1.000,0.996,5.086,3.323,8.409,2.573,0.296,11.278
1781364898611819924,1781364898600434809,0.200,1217,4.930,4.188,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.410,0.364,0.055,0.038,0.505,0.347,0.708,0.442,4.930,5.036,1.000,0.997,4.857,3.587,8.444,2.545,0.190,11.180
1781364898641860314,1781364898630424829,0.208,1167,4.662,4.034,0.032,nan,nan,0.032,1084.000,0.000,0.000,0.396,0.355,0.053,0.036,0.495,0.337,0.599,0.370,4.662,4.764,1.000,0.998,4.948,3.379,8.327,2.077,0.817,11.222
1781364898659339284,1781364898650490178,0.234,1408,4.893,3.890,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.390,0.357,0.060,0.035,0.494,0.348,0.670,0.392,4.590,4.691,1.000,0.996,5.171,3.106,8.278,0.161,0.171,8.610
1781364898689918160,1781364898680431172,0.211,1156,4.893,4.213,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.398,0.361,0.055,0.037,0.497,0.425,0.648,0.414,4.893,5.000,1.000,0.998,5.420,2.878,8.298,0.241,0.731,9.270
1781364898709234775,1781364898700438823,0.219,1408,5.203,4.512,0.029,nan,nan,0.029,1084.000,0.000,0.000,0.406,0.370,0.057,0.036,0.513,0.343,0.659,0.392,5.203,5.325,1.000,0.997,5.776,2.606,8.382,0.070,0.121,8.573
1781364898739332671,1781364898730425451,0.214,1029,5.544,4.834,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.391,0.373,0.066,0.036,0.515,0.377,0.678,0.435,5.544,5.652,1.000,1.000,4.873,3.593,8.466,0.160,0.062,8.688
1781364898759374084,1781364898750440047,0.212,1365,4.673,3.948,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.406,0.366,0.060,0.039,0.508,0.347,0.693,0.422,4.673,4.785,1.000,0.998,5.519,2.882,8.401,0.145,0.170,8.717
1781364898789464076,1781364898780572728,0.212,1052,5.328,4.496,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.384,0.377,0.069,0.038,0.524,0.330,0.801,0.398,5.328,5.432,1.000,0.999,5.700,2.499,8.200,0.235,0.240,8.674
1781364898810009573,1781364898800443414,0.207,1354,4.758,4.830,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.393,0.355,0.062,0.037,0.495,0.328,0.644,0.380,5.506,5.615,1.000,0.998,4.990,3.391,8.380,0.163,0.811,9.354
1781364898839419217,1781364898830436186,0.212,1096,6.012,4.089,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.380,0.358,0.050,0.033,0.483,0.366,0.640,0.404,4.758,4.866,1.000,0.999,6.324,2.040,8.364,0.324,0.078,8.766
1781364898860237910,1781364898850440445,0.195,1326,6.012,5.349,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.394,0.654,0.096,0.045,0.850,0.339,0.628,0.372,6.012,6.146,1.000,0.999,5.117,3.486,8.603,0.232,0.762,9.597
1781364898889493563,1781364898880445505,0.214,1024,4.899,4.254,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.395,0.364,0.056,0.033,0.493,0.367,0.615,0.398,4.899,5.000,1.000,1.000,4.867,3.664,8.531,0.161,0.137,8.829
1781364898919495936,1781364898910440934,0.267,1173,4.455,3.858,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.397,0.364,0.055,0.036,0.498,0.306,0.569,0.335,4.455,4.551,1.000,0.998,4.754,3.684,8.439,0.241,0.103,8.783
1781364898941829956,1781364898930435528,0.259,1304,4.619,3.974,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.401,0.369,0.057,0.035,0.503,0.345,0.616,0.366,4.619,4.713,1.000,0.999,5.024,3.412,8.436,2.487,0.207,11.130
1781364898971685730,1781364898960440045,0.209,1000,4.842,4.192,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.364,0.055,0.035,0.499,0.371,0.620,0.394,4.842,4.949,1.000,1.000,4.549,4.795,9.345,1.387,0.299,11.031
1781364898989344803,1781364898980432911,0.206,1145,4.953,3.763,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.394,0.367,0.064,0.037,0.514,0.314,0.566,0.331,4.359,4.462,1.000,0.999,5.196,3.400,8.596,0.031,0.074,8.702
1781364899019484173,1781364899010445460,0.212,1000,4.953,4.325,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.401,0.369,0.056,0.036,0.510,0.431,0.597,0.364,4.953,5.062,1.000,1.000,4.633,3.758,8.391,0.310,0.120,8.821
1781364899039527217,1781364899030445782,0.217,1107,4.612,3.731,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.399,0.364,0.054,0.036,0.495,0.321,0.635,0.339,4.401,4.511,1.000,0.999,4.838,3.604,8.442,0.296,0.122,8.859
1781364899069438769,1781364899060437369,0.212,1000,4.612,4.002,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.387,0.649,0.081,0.039,0.816,0.396,0.578,0.346,4.612,4.720,1.000,1.000,4.490,3.951,8.441,0.197,0.145,8.783
1781364899088913405,1781364899080441884,0.265,1107,4.259,3.669,0.028,nan,nan,0.028,1084.000,0.000,0.000,0.399,0.360,0.057,0.038,0.509,0.478,0.561,0.335,4.259,4.374,1.000,0.999,4.419,3.453,7.871,0.176,0.153,8.201
1781364899119926219,1781364899110463200,0.260,1000,5.318,3.663,0.021,nan,nan,0.021,1084.000,0.000,0.000,0.382,0.361,0.051,0.032,0.482,0.351,0.577,0.346,4.267,4.372,1.000,0.999,5.623,2.828,8.451,0.519,0.228,9.198
1781364899146093935,1781364899130430209,0.228,1057,4.333,4.721,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.403,0.359,0.064,0.041,0.513,0.319,0.563,0.337,5.318,5.436,1.000,0.998,4.651,3.906,8.557,5.922,0.952,15.430
1781364899173867445,1781364899160436197,0.231,1000,4.333,3.748,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.395,0.364,0.058,0.043,0.508,0.374,0.554,0.323,4.333,4.435,1.000,1.000,4.182,4.451,8.633,4.194,0.367,13.194
1781364899189352251,1781364899180430087,0.245,1000,3.996,3.436,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.393,0.359,0.060,0.035,0.495,0.304,0.534,0.322,3.996,4.090,1.000,0.999,4.677,3.679,8.356,0.204,0.113,8.673
1781364899219465411,1781364899210414826,0.212,1000,4.797,3.859,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.399,0.359,0.056,0.037,0.497,0.431,0.548,0.325,4.436,4.534,1.000,0.999,5.298,3.221,8.519,0.221,0.093,8.834
1781364899239502503,1781364899230454254,0.244,1000,4.543,4.205,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.400,0.362,0.055,0.037,0.493,0.321,0.557,0.337,4.797,4.912,1.000,0.998,4.945,3.525,8.470,0.151,0.180,8.800
1781364899269582702,1781364899260425552,0.211,1000,4.543,3.822,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.391,0.366,0.054,0.032,0.501,0.347,0.686,0.420,4.543,4.655,1.000,0.999,4.628,4.032,8.660,0.104,0.176,8.940
1781364899290866726,1781364899280425266,0.232,1000,4.379,3.854,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.398,0.357,0.056,0.037,0.498,0.404,0.559,0.343,4.443,4.621,1.000,0.998,4.613,3.881,8.494,1.578,0.133,10.204
1781364899320358068,1781364899310441143,0.199,1000,4.330,3.806,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.387,0.358,0.055,0.034,0.490,0.436,0.547,0.324,4.379,4.638,1.000,0.999,4.631,4.779,9.410,0.101,0.201,9.712
1781364899339669370,1781364899330415608,0.234,1024,4.330,3.741,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.395,0.358,0.056,0.037,0.496,0.341,0.562,0.338,4.330,4.622,1.000,0.998,4.785,3.857,8.641,0.080,0.293,9.014
1781364899372376238,1781364899360434076,0.199,1000,4.616,4.023,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.402,0.357,0.055,0.038,0.499,0.580,0.566,0.329,4.616,4.838,1.000,0.998,4.823,3.575,8.398,3.139,0.200,11.737
1781364899389330322,1781364899380423582,0.200,1000,4.673,4.069,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.400,0.360,0.056,0.037,0.502,0.316,0.577,0.350,4.673,4.765,1.000,0.998,4.516,3.891,8.407,0.242,0.054,8.702
1781364899419399448,1781364899410441186,0.282,1000,4.312,3.548,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.392,0.357,0.054,0.034,0.487,0.358,0.736,0.488,4.312,4.437,1.000,0.998,4.116,4.273,8.390,0.041,0.240,8.671
1781364899439475677,1781364899430443909,0.205,1000,4.009,3.403,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.394,0.354,0.054,0.037,0.486,0.324,0.572,0.346,4.009,4.112,1.000,0.998,4.411,4.077,8.488,0.078,0.255,8.820
1781364899469441280,1781364899460440200,0.186,1000,4.081,3.432,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.384,0.354,0.052,0.033,0.486,0.323,0.577,0.339,4.042,4.150,1.000,0.998,4.337,4.050,8.387,0.239,0.184,8.810
1781364899489677996,1781364899480432650,0.214,1000,4.081,3.494,0.022,nan,nan,0.022,1084.000,0.000,0.000,0.388,0.349,0.052,0.034,0.473,0.292,0.556,0.341,4.081,4.217,1.000,0.999,4.813,3.955,8.768,0.169,0.089,9.026
1781364899522266203,1781364899510439662,0.237,1000,4.568,3.969,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.352,0.053,0.034,0.483,0.336,0.567,0.345,4.568,4.670,1.000,1.000,4.509,3.972,8.481,2.935,0.168,11.584
1781364899544314803,1781364899530431792,0.215,1000,3.997,3.407,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.349,0.054,0.034,0.480,0.323,0.557,0.341,3.997,4.101,1.000,1.000,4.752,3.867,8.619,4.480,0.565,13.664
1781364899572551917,1781364899560435667,0.226,1000,4.515,3.407,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.394,0.349,0.054,0.034,0.480,0.323,0.557,0.341,3.997,4.101,1.000,1.000,4.731,3.612,8.343,3.524,0.020,11.887
1781364899589438221,1781364899580454103,0.222,1000,4.219,3.773,0.025,nan,nan,0.025,1084.000,0.000,0.000,0.397,0.350,0.056,0.036,0.486,0.517,0.711,0.408,4.515,4.627,1.000,0.999,4.821,3.701,8.522,0.133,0.102,8.758
1781364899609395086,1781364899600440568,0.208,1000,4.219,3.614,0.031,nan,nan,0.031,1084.000,0.000,0.000,0.405,0.345,0.061,0.039,0.500,0.307,0.571,0.342,4.219,4.334,1.000,1.000,4.579,3.843,8.422,0.199,0.120,8.741
1781364899639329167,1781364899630439580,0.212,1000,4.451,3.826,0.027,nan,nan,0.027,1084.000,0.000,0.000,0.399,0.346,0.057,0.039,0.489,0.318,0.553,0.326,4.407,4.505,1.000,1.000,4.721,3.666,8.387,0.238,0.047,8.673
1781364899659712609,1781364899650407293,0.230,1000,4.546,3.759,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.404,0.353,0.064,0.038,0.497,0.322,0.657,0.373,4.451,4.564,1.000,0.999,4.790,3.955,8.745,0.137,0.187,9.069
1781364899689457050,1781364899680444898,0.204,1000,4.546,3.916,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.412,0.349,0.062,0.037,0.502,0.389,0.594,0.356,4.546,4.762,1.000,1.000,4.655,3.729,8.384,0.181,0.237,8.803
1781364899719841037,1781364899700436900,0.203,1000,4.084,3.834,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.401,0.345,0.056,0.039,0.484,0.492,0.613,0.383,4.480,4.580,1.000,1.000,4.312,4.497,8.809,10.301,0.086,19.196
1781364899744385933,1781364899730429639,0.212,1000,4.084,3.468,0.030,nan,nan,0.030,1084.000,0.000,0.000,0.384,0.352,0.068,0.039,0.507,0.307,0.586,0.363,4.084,4.192,1.000,1.000,4.604,3.902,8.507,5.213,0.020,13.741
1781364899760103101,1781364899750432169,0.210,1000,4.409,3.759,0.023,nan,nan,0.023,1084.000,0.000,0.000,0.397,0.348,0.054,0.034,0.477,0.338,0.618,0.392,4.409,4.511,1.000,0.999,4.647,3.964,8.611,0.774,0.070,9.456
1781364899789306463,1781364899780449262,0.244,1000,4.472,3.850,0.024,nan,nan,0.024,1084.000,0.000,0.000,0.398,0.350,0.063,0.035,0.490,0.419,0.589,0.355,4.472,4.582,1.000,0.999,4.493,3.815,8.308,0.065,0.234,8.607
1781364899809341059,1781364899800429295,0.253,1000,4.569,3.472,0.026,nan,nan,0.026,1084.000,0.000,0.000,0.393,0.343,0.056,0.036,0.480,0.340,0.603,0.372,4.105,4.208,1.000,0.999,4.961,3.418,8.379,0.228,0.047,8.654
