# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
8.054917,0.158375,0.139922,0.002729,1.469671,2.039062,0.000000,1.179999,1.182530
8.084673,0.188130,0.140160,0.086207,6.715076,1.720975,0.000000,1.179988,1.183393
8.112962,0.216019,0.144904,0.392504,3.336206,1.592017,0.000000,1.179919,1.183756
8.141248,0.239097,0.161259,0.274954,-7.051991,1.669716,0.000000,1.179637,1.183682
8.171656,0.269479,0.159985,-0.021411,-4.556196,1.898026,0.000000,1.178875,1.183153
8.201516,0.299338,0.159969,0.000363,0.454368,2.120579,0.000000,1.177453,1.182062
8.231354,0.329176,0.160006,0.005714,-0.118016,2.144120,0.000000,1.175558,1.180499
8.261083,0.358904,0.160310,-0.006667,6.053246,1.950966,0.000000,1.173766,1.178752
8.291236,0.389048,0.159607,0.368193,6.338479,1.750220,0.000000,1.172574,1.177151
8.320868,0.410384,0.180170,0.372276,-6.215959,1.767850,0.000000,1.171823,1.175930
8.350930,0.440442,0.179676,-0.002864,-6.134198,2.050781,0.000000,1.170677,1.175024
8.380651,0.470162,0.179999,0.005553,0.048409,2.455078,0.000000,1.168252,1.174088
8.410501,0.500012,0.180006,0.000020,-0.094825,2.783203,0.000000,1.164624,1.172695
8.440357,0.529868,0.180000,-0.000109,-0.000323,2.947266,0.000000,1.161002,1.170496
8.470211,0.559721,0.180000,0.000000,0.001853,2.994141,0.000000,1.158260,1.167556
8.500064,0.589574,0.180000,0.000002,-0.000006,3.000000,0.000000,1.156099,1.164483
8.529917,0.619428,0.180000,-0.000000,-0.000036,3.000000,0.000000,1.154181,1.162060
8.559771,0.649281,0.180000,-0.000000,0.000000,3.000000,0.000000,1.152823,1.160686
8.589624,0.679134,0.180000,0.000000,0.000001,3.000000,0.000000,1.152194,1.160155
8.619477,0.708988,0.180000,0.000000,-0.000000,3.000000,0.000000,1.151964,1.160023
8.649330,0.738841,0.180000,-0.000000,-0.000000,3.000000,0.000000,1.151730,1.160002
