# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
41.012995,-8.169670,1.417743,0.419650,-0.219694,4.080054,5.914690,2.400000,1.175000
41.032992,-8.151349,1.425868,0.415252,-0.218884,4.108940,6.124092,2.325000,1.125000
41.052988,-8.133048,1.433890,0.410901,-0.216731,4.138636,6.335671,2.275000,1.150000
41.072985,-8.114699,1.441837,0.406586,-0.214848,4.169136,6.536587,2.250000,1.150000
41.092982,-8.096308,1.449709,0.402305,-0.213232,4.200371,6.732514,2.175000,1.150000
41.112978,-8.077883,1.457504,0.398053,-0.211877,4.232301,6.910474,2.175000,1.150000
41.132975,-8.059414,1.465224,0.393831,-0.209690,4.264826,7.067246,2.100000,1.175000
41.152971,-8.040918,1.472864,0.389658,-0.207391,4.297835,7.204382,2.100000,1.175000
41.172968,-8.022402,1.480423,0.385532,-0.205280,4.331225,7.337156,2.075000,1.175000
41.192965,-8.003872,1.487899,0.381450,-0.203354,4.364968,7.466125,2.075000,1.175000
41.212961,-7.985296,1.495306,0.377402,-0.201292,4.399038,7.447737,2.000000,1.200000
41.232958,-7.966651,1.502654,0.373393,-0.198821,4.432764,7.437197,1.950000,1.200000
41.252954,-7.948006,1.509916,0.369438,-0.196470,4.466188,7.425914,1.925000,1.200000
41.272951,-7.929364,1.517093,0.365536,-0.194235,4.499313,7.413829,1.875000,1.200000
41.292947,-7.910729,1.524184,0.361685,-0.192116,4.532143,7.400883,1.850000,1.175000
41.312944,-7.891943,1.531250,0.357854,-0.189620,4.564680,7.395809,1.850000,1.175000
41.332941,-7.873168,1.538230,0.354080,-0.187177,4.596965,7.391071,1.775000,1.175000
41.352937,-7.854411,1.545124,0.350364,-0.184795,4.629004,7.386495,1.775000,1.175000
41.372934,-7.835675,1.551932,0.346703,-0.182470,4.660804,7.382061,1.775000,1.175000
41.392930,-7.816828,1.558703,0.343073,-0.180092,4.692369,7.379866,1.750000,1.200000
41.412927,-7.797931,1.565415,0.339485,-0.177674,4.723713,7.379679,1.750000,1.200000
41.432924,-7.779062,1.572041,0.335956,-0.175270,4.754851,7.380430,1.725000,1.200000
