idx,iterations,status,solve_time_us,total_call_us,opencl_overhead_us,input_pack_us,input_migrate_enq_us,kernel_enq_us,output_migrate_enq_us,wait_us,output_unpack_us,input_migrate_us,kernel_us,output_migrate_us,in_mig_submit_us,in_mig_sched_us,gap_in_to_kernel_us,kernel_submit_us,kernel_sched_us,gap_kernel_to_out_us,out_mig_submit_us,out_mig_sched_us,udp_recv_us,crc_us
147,1,0,195.870,227.393,133.704,4.830,14.381,79.938,6.911,102.900,0.271,11.581,93.689,10.271,0.781,21.882,23.312,0.720,0.830,22.613,52.266,20.812,6.771,92.589
148,1,0,204.850,237.604,143.445,4.841,14.752,82.378,7.221,109.021,0.250,10.021,94.159,12.052,1.070,22.512,26.333,0.720,0.841,25.462,52.145,23.552,7.071,92.519
149,1,0,198.870,230.563,135.724,4.830,14.561,79.917,7.030,105.790,0.270,10.001,94.839,10.491,0.900,22.793,23.582,0.700,0.820,24.033,52.986,22.222,9.521,92.629
150,1,0,765.736,856.885,346.395,6.431,55.816,247.144,10.141,493.609,0.360,45.735,510.490,21.072,2.690,55.685,98.450,0.690,1.370,37.154,413.601,34.553,16.181,120.361
151,1,0,366.556,438.263,297.129,5.820,40.234,212.391,8.871,133.003,0.320,36.714,141.134,14.172,1.640,50.905,84.128,0.730,1.400,33.393,64.066,31.183,11.981,92.879
152,1,0,377.037,456.036,301.341,6.191,45.264,222.412,7.851,133.543,0.311,42.614,154.695,14.291,3.130,50.745,83.129,0.700,1.471,30.273,71.197,28.233,11.361,92.819
153,1,0,235.103,273.477,170.257,5.180,18.482,109.941,7.241,111.441,0.250,13.742,103.220,11.071,0.800,28.503,40.804,0.710,1.040,29.723,54.455,28.023,8.041,92.579
154,1,0,192.659,225.462,135.883,4.891,14.942,85.238,7.110,94.010,0.240,10.531,89.579,9.821,0.810,23.762,27.093,0.710,0.950,21.562,46.635,19.862,36.454,92.699
155,1,0,196.060,229.292,139.993,4.830,15.571,84.908,7.171,97.850,0.230,10.931,89.299,10.111,1.040,22.713,26.882,0.680,0.960,23.623,46.224,21.933,7.410,92.519
156,1,0,192.190,224.822,134.433,4.860,15.031,84.208,7.061,94.720,0.240,10.061,90.389,11.011,0.850,22.872,26.322,0.690,0.910,21.283,46.745,19.522,6.931,92.579
157,1,0,186.189,218.331,132.612,4.860,14.691,81.229,7.121,91.659,0.230,10.001,85.719,9.591,0.750,21.863,26.322,0.700,0.840,21.852,44.045,20.062,7.220,92.519
158,1,0,230.153,272.067,176.387,4.840,20.282,115.862,7.721,98.700,0.251,30.503,95.680,12.872,1.240,26.712,27.393,0.720,0.940,27.332,42.364,25.232,8.931,92.659
159,2,0,223.362,259.145,154.364,4.940,16.791,96.899,7.011,112.781,0.230,12.661,104.781,11.111,0.890,23.033,35.683,0.710,0.830,25.972,59.716,24.162,7.491,92.499
160,1,0,229.742,268.816,162.236,4.910,19.512,102.720,7.351,113.041,0.280,12.781,106.580,11.131,1.390,27.503,34.824,0.680,0.930,24.573,56.856,22.662,8.081,92.609
161,1,0,199.520,232.533,139.594,4.840,15.611,87.048,7.110,99.120,0.230,10.411,92.939,11.591,0.790,23.023,28.593,0.690,0.821,22.822,48.505,21.002,9.211,92.549
162,1,0,286.329,328.452,220.421,5.230,21.192,108.580,7.540,163.197,0.290,16.912,108.031,13.372,1.320,29.393,35.653,0.720,0.960,74.057,59.126,72.187,8.661,92.509
163,1,0,437.963,474.137,247.885,4.840,17.052,53.535,6.291,371.857,0.240,12.811,226.252,11.941,1.331,73.907,5.071,26.243,0.860,96.880,245.774,94.890,7.800,92.579
164,1,0,252.645,298.730,190.689,4.851,24.022,121.282,7.711,115.851,0.290,20.412,108.041,14.581,1.250,32.353,40.424,0.690,0.940,29.573,55.596,27.593,10.951,92.889
165,1,0,268.337,302.249,151.874,4.840,15.591,93.110,7.251,161.366,0.240,11.341,150.375,12.351,0.910,23.923,31.073,0.730,0.970,28.253,104.250,26.423,8.291,92.509
166,1,0,260.976,295.169,169.427,4.901,15.922,48.945,6.451,199.680,0.230,11.991,125.742,10.521,0.990,72.947,5.001,29.743,0.850,24.123,148.874,22.093,10.471,92.529
167,1,0,261.036,311.701,199.120,5.031,28.032,128.342,7.671,116.811,0.290,20.052,112.581,11.771,1.630,29.983,51.715,0.690,0.970,28.393,59.746,26.553,9.891,92.809
168,2,0,245.214,279.838,177.558,4.831,15.911,56.476,6.211,176.217,0.240,12.541,102.280,11.202,0.890,80.198,4.981,29.313,0.830,23.992,124.702,22.262,8.191,92.589
169,2,0,310.161,345.164,193.009,4.881,16.472,84.039,7.341,212.161,0.240,10.071,152.155,11.552,0.980,23.682,27.203,0.730,0.930,75.507,108.101,73.847,7.101,92.589
170,2,0,366.526,399.760,227.583,4.831,14.992,47.295,6.351,307.200,0.230,11.601,172.177,11.751,0.900,71.477,4.941,29.273,0.790,82.368,194.869,80.718,6.881,92.509
171,1,0,303.310,336.573,195.719,4.910,15.261,85.708,7.171,204.070,0.240,10.531,140.854,11.461,0.930,23.543,26.372,0.690,0.930,78.348,97.110,76.637,7.351,115.932
172,2,0,322.192,379.328,246.735,5.391,29.073,155.066,8.051,148.865,0.340,26.592,132.593,29.103,2.360,33.164,59.906,0.740,0.900,28.713,69.187,26.752,6.601,93.449
173,2,0,234.354,269.818,163.127,5.030,16.912,98.820,7.000,122.303,0.280,12.871,106.691,13.881,0.750,28.553,30.643,0.720,0.980,31.574,59.526,29.724,7.631,92.490
174,2,0,202.321,236.815,139.935,4.830,17.002,82.499,7.091,106.691,0.240,10.741,96.880,9.931,0.770,23.032,27.113,0.710,0.940,26.063,54.815,24.253,7.000,92.620
175,2,0,199.881,233.575,133.844,4.831,16.072,82.089,7.161,104.241,0.231,9.812,99.731,8.991,0.820,25.002,25.152,0.710,0.770,21.662,57.276,19.962,6.810,92.589
176,2,0,200.371,232.404,134.374,4.830,14.571,81.088,7.061,105.991,0.240,10.191,98.030,8.871,0.840,22.153,25.943,0.700,0.811,23.842,56.576,22.142,8.671,92.510
177,1,0,182.039,213.802,129.794,4.871,14.582,79.738,7.081,89.100,0.240,10.971,84.008,8.810,0.910,22.542,23.563,0.691,0.820,21.043,43.025,19.292,6.670,92.550
178,1,0,180.829,213.362,135.024,4.820,15.031,81.029,7.151,86.499,0.240,10.451,78.338,8.951,0.960,23.903,24.222,0.730,0.820,23.423,37.304,21.712,6.411,92.519
179,1,0,186.140,217.723,128.573,4.830,14.381,78.048,7.101,94.930,0.241,9.741,89.150,8.631,0.861,20.322,26.002,0.720,0.820,21.162,49.075,19.282,7.011,92.510
180,1,0,187.789,222.983,135.174,4.831,16.982,82.279,7.151,92.049,0.230,10.431,87.809,8.831,0.890,22.272,28.323,0.700,0.840,21.432,45.734,19.692,7.401,92.520
181,2,0,329.834,363.038,137.024,4.841,15.432,82.139,7.081,234.464,0.420,9.781,226.014,8.951,0.890,21.432,27.723,0.690,0.780,23.482,184.179,21.622,7.621,92.529
182,2,0,321.723,355.777,135.684,4.871,15.852,81.799,6.921,226.873,0.250,10.121,220.093,8.631,1.030,23.902,25.283,0.670,0.840,23.382,179.049,21.572,7.211,104.131
183,1,0,277.299,311.152,219.092,4.841,15.722,48.005,6.231,217.183,0.250,12.162,92.060,13.541,0.940,72.117,4.970,30.103,0.750,70.947,115.622,69.137,6.990,92.530
184,2,0,423.574,457.767,220.353,4.820,15.691,48.105,6.361,363.157,0.260,11.741,237.414,11.381,0.900,73.468,4.911,30.923,0.710,73.068,261.577,71.087,7.181,92.550
185,1,0,257.537,291.301,167.738,4.891,15.502,48.845,6.340,196.311,0.270,12.131,123.563,10.061,0.860,70.858,5.000,28.403,0.850,24.313,145.505,22.223,7.631,92.529
186,1,0,323.643,373.949,270.888,5.071,25.943,145.355,8.370,160.006,0.630,21.562,103.061,13.801,1.820,31.034,61.546,0.720,1.100,83.449,45.365,81.719,6.481,92.679
187,2,0,210.992,243.436,142.306,4.971,14.541,89.950,7.051,107.891,0.240,11.981,101.130,9.141,0.730,23.573,29.593,0.740,0.900,25.123,57.596,23.392,7.811,108.891
188,2,0,195.140,228.034,133.705,4.841,15.562,76.038,7.100,106.011,0.260,10.302,94.329,10.841,0.720,22.972,20.762,0.690,0.910,25.593,52.486,23.842,8.131,92.569
189,2,0,198.150,229.934,133.994,4.831,14.772,77.358,6.961,107.731,0.260,10.031,95.940,10.341,0.780,22.532,21.682,0.730,0.820,26.263,54.186,24.392,6.530,92.480
190,2,0,212.092,245.276,145.995,4.891,15.721,82.119,7.211,116.412,0.250,10.871,99.281,10.132,0.880,22.413,26.922,0.690,0.840,26.222,58.106,24.502,6.461,92.549
191,2,0,203.491,236.364,138.714,4.850,14.711,79.419,7.061,110.961,0.250,10.431,97.650,10.311,0.880,25.783,20.312,0.730,0.780,24.573,56.416,22.912,6.751,92.549
192,2,0,207.731,241.665,144.775,4.851,16.592,79.568,7.080,114.902,0.250,10.041,96.890,12.141,0.790,23.792,25.523,0.710,0.810,25.173,56.366,23.453,6.640,92.600
193,2,0,202.431,234.275,135.795,4.851,14.352,81.878,7.121,107.091,0.251,10.642,98.480,10.462,0.750,24.852,21.952,0.720,0.930,23.162,55.616,21.482,6.820,92.690
194,2,0,202.771,235.895,138.875,4.891,15.252,79.228,7.000,109.822,0.250,10.301,97.020,10.481,1.000,22.062,25.183,0.670,0.880,25.863,55.916,24.063,6.370,92.510
195,2,0,203.451,236.255,138.325,4.861,14.632,83.459,7.191,106.691,0.280,11.012,97.930,10.411,0.780,22.862,25.112,0.740,0.850,23.243,54.936,21.502,8.991,92.539
196,2,0,200.561,234.354,137.253,4.890,15.961,80.558,7.151,106.641,0.300,9.891,97.101,10.251,0.910,22.383,25.612,0.700,0.860,23.602,55.326,21.882,10.601,92.540
197,2,0,201.321,233.725,138.135,4.851,14.622,80.269,7.131,107.651,0.260,10.791,95.590,10.631,0.980,23.733,22.902,0.710,0.950,24.993,54.415,23.343,7.001,92.509
198,1,0,193.270,239.455,151.906,4.830,15.352,80.559,7.161,99.230,0.280,9.951,87.549,10.472,0.880,21.462,26.463,0.710,0.950,22.612,45.874,20.932,6.641,92.530
199,1,0,197.281,229.754,137.094,4.860,14.751,79.868,7.201,104.101,0.260,10.681,92.660,10.312,0.890,22.393,24.282,0.680,0.820,22.842,51.795,21.162,7.011,92.530
200,2,0,203.561,236.175,134.695,4.881,15.232,79.678,7.121,110.691,0.270,9.961,101.480,10.221,0.800,24.022,22.743,0.730,0.850,23.263,59.687,21.412,6.951,92.559
201,2,0,208.752,241.875,141.235,4.850,14.891,85.309,7.281,109.861,0.290,11.051,100.640,10.241,0.880,23.003,26.383,0.720,0.890,23.413,56.726,21.633,7.401,92.730
202,2,0,218.963,254.207,147.036,4.831,16.522,89.300,7.311,115.912,0.260,10.801,107.171,10.251,1.520,24.093,30.123,0.710,0.960,23.933,63.516,22.123,8.001,92.489
203,2,0,218.523,252.466,143.355,4.840,15.771,86.759,7.031,118.102,0.250,11.441,109.111,10.381,0.930,24.223,27.043,0.700,0.800,24.283,65.697,22.362,7.271,92.600
204,1,0,197.391,230.664,138.494,4.851,15.422,82.539,7.181,101.471,0.250,10.751,92.170,10.441,1.020,25.523,22.802,0.690,0.810,23.262,49.765,21.542,6.951,92.589
205,1,0,242.425,276.789,145.486,4.841,16.371,85.209,7.000,143.965,0.250,11.021,131.303,10.731,0.910,23.303,26.953,0.671,0.930,26.823,88.649,24.793,7.501,92.529
206,1,0,242.445,276.518,174.078,4.820,15.251,49.035,6.281,181.238,0.260,11.971,102.440,10.871,0.940,73.248,5.071,29.983,0.840,25.463,126.024,23.562,6.901,92.519
207,1,0,245.025,278.649,142.185,4.821,15.602,84.629,6.981,147.105,0.290,10.921,136.464,10.781,0.810,23.332,26.343,0.720,0.950,24.703,94.270,22.602,7.740,92.490
208,1,0,374.499,408.812,172.358,4.820,15.621,48.365,6.521,313.812,0.260,11.981,236.454,10.571,0.900,72.678,5.041,29.983,0.820,26.313,259.847,24.512,7.051,92.510
209,1,0,328.304,361.918,141.925,4.831,15.502,84.829,7.201,230.114,0.270,10.701,219.993,10.261,0.780,25.123,23.952,0.700,0.930,24.423,176.618,22.433,9.311,92.540
210,1,0,423.804,475.769,217.892,5.120,28.273,141.974,7.230,265.748,0.350,23.473,257.877,13.761,2.371,34.903,50.365,0.690,1.160,28.013,199.581,25.823,9.461,111.251
211,1,0,267.657,303.041,157.176,4.960,16.562,101.210,7.070,153.176,0.250,11.421,145.865,11.131,0.881,25.932,35.764,0.670,0.840,26.223,98.000,24.513,7.941,92.520
212,1,0,245.206,278.779,139.725,4.840,15.311,83.258,7.010,148.815,0.280,10.361,139.054,10.431,0.761,25.032,24.483,0.680,0.820,23.763,96.690,22.033,12.771,92.530
213,2,0,335.965,369.559,149.067,4.831,15.932,86.099,7.160,236.535,0.250,11.271,220.492,10.561,1.040,25.403,25.833,0.720,0.921,27.493,178.029,25.522,7.681,92.609
214,2,0,291.481,325.204,158.196,4.830,15.281,100.680,7.230,177.159,0.390,11.531,167.008,10.891,0.840,34.454,30.443,0.720,0.970,24.612,123.413,22.872,6.691,92.500
215,1,0,243.845,276.629,138.965,4.841,14.622,83.389,7.071,146.815,0.280,11.111,137.664,10.591,0.780,22.892,25.463,0.740,0.880,23.883,94.829,22.213,6.510,92.620
216,1,0,191.560,224.404,137.225,4.861,14.792,81.009,7.121,97.360,0.250,9.991,87.179,10.952,0.910,24.193,23.432,0.720,0.840,23.382,45.104,21.672,6.831,92.499
217,1,0,239.675,272.228,185.759,4.831,14.612,80.988,7.431,145.245,0.270,10.811,86.469,10.291,0.780,23.182,23.473,0.730,1.000,23.082,44.215,21.382,6.730,92.510
218,2,0,203.151,236.105,137.955,4.821,15.422,82.669,7.051,107.251,0.270,10.361,98.150,10.421,0.930,22.812,26.533,0.710,0.960,23.123,56.306,21.382,7.411,92.479
219,1,0,246.065,278.739,188.830,4.841,14.772,82.019,7.051,150.905,0.270,12.521,89.909,10.581,0.850,22.902,23.643,0.720,0.840,24.843,48.405,23.093,7.050,92.600
220,2,0,211.052,243.675,138.584,4.881,14.722,80.348,7.310,117.373,0.270,9.771,105.091,10.551,0.820,23.182,24.153,0.691,0.870,23.942,63.607,22.052,7.391,92.600
221,1,0,204.442,238.744,143.894,4.850,16.211,88.079,7.331,102.881,0.250,11.871,94.850,10.371,1.100,23.513,28.053,0.710,0.830,23.602,51.145,21.792,6.601,92.709
222,2,0,200.600,233.134,136.834,4.900,14.752,80.008,7.181,107.121,0.300,10.011,96.300,10.411,0.770,23.342,24.583,0.711,0.800,23.412,55.126,21.722,7.151,92.590
223,2,0,202.781,235.175,136.975,4.831,14.962,81.659,7.321,107.781,0.280,10.622,98.200,12.081,0.750,22.582,24.312,0.710,0.940,22.823,55.375,21.133,6.991,92.589
224,1,0,193.241,226.123,137.664,4.830,15.271,80.448,7.081,99.631,0.250,10.221,88.459,12.001,0.811,25.612,21.993,0.720,0.981,23.332,46.955,21.592,6.871,92.540
225,2,0,198.250,230.554,135.554,4.841,14.702,80.498,7.120,104.330,0.280,11.441,95.000,10.391,0.810,22.602,23.673,0.730,0.820,22.882,53.746,21.002,6.550,92.520
226,2,0,451.067,485.821,255.347,4.831,16.442,48.205,6.331,390.771,0.291,12.021,230.474,11.161,0.900,77.478,4.791,33.973,0.711,25.242,258.137,23.242,9.341,92.550
227,1,0,232.014,265.378,140.075,4.841,15.282,84.419,6.951,134.464,0.260,11.171,125.303,10.521,0.880,22.962,25.553,0.700,0.970,24.093,82.568,22.063,6.970,92.610
228,1,0,232.674,265.918,170.798,4.831,15.302,47.145,6.381,173.488,0.260,13.441,95.120,10.661,0.910,72.118,4.910,32.103,0.800,24.983,120.773,23.162,7.021,92.589
229,1,0,195.290,227.784,137.395,4.851,14.872,82.569,7.281,99.160,0.270,10.951,90.389,10.401,0.850,22.552,25.283,0.730,0.840,23.793,47.745,22.012,7.180,92.520
230,1,0,196.051,228.614,136.454,4.850,14.741,81.348,7.151,101.161,0.290,10.561,92.160,10.582,0.770,22.743,24.502,0.700,0.910,23.122,49.765,21.332,11.071,92.620
231,2,0,205.891,238.865,138.174,4.861,15.262,84.029,7.041,108.491,0.270,10.901,100.691,10.291,0.750,24.963,24.022,0.700,0.910,23.082,57.506,21.322,7.441,92.519
232,2,0,205.922,239.395,136.714,4.841,15.491,82.129,6.991,110.722,0.250,9.801,102.681,10.241,0.870,22.342,26.603,0.710,0.970,23.062,60.166,21.282,7.271,92.589
233,2,0,205.431,237.665,137.575,4.831,14.602,80.299,7.121,111.761,0.270,10.502,100.090,10.481,0.750,23.992,23.212,0.680,0.820,24.923,58.927,23.142,7.031,92.499
234,1,0,239.245,272.919,174.129,4.831,15.422,47.505,6.391,179.639,0.270,12.711,98.790,10.811,0.860,75.188,5.001,33.993,0.761,25.723,126.503,23.673,7.310,92.500
235,2,0,238.435,271.978,144.085,4.830,15.611,85.319,6.971,139.914,0.260,10.321,127.893,10.951,0.901,25.242,24.783,0.690,0.940,26.273,84.699,24.273,7.221,92.620
236,2,0,236.655,269.628,168.518,4.840,15.301,48.145,6.231,176.428,0.260,11.751,101.110,10.251,0.870,72.858,5.061,29.953,0.870,24.543,124.742,22.753,6.861,92.580
237,1,0,330.294,363.228,228.814,4.861,15.032,49.705,6.470,267.948,0.250,13.741,134.414,11.431,0.880,71.458,5.070,29.323,0.830,83.499,156.947,81.608,7.611,92.499
238,2,0,281.800,314.682,214.961,4.840,15.161,49.375,6.291,220.253,0.280,11.981,99.721,11.382,0.760,71.578,4.940,27.452,0.810,71.787,120.933,69.907,6.861,92.490
239,2,0,227.634,260.197,164.167,4.871,14.912,49.355,6.190,166.148,0.250,12.052,96.030,10.061,0.850,70.617,4.950,27.573,0.820,23.453,117.192,21.533,7.181,92.619
240,2,0,255.596,288.220,187.369,4.831,14.902,84.799,6.991,157.216,0.240,9.711,100.851,11.531,0.830,21.622,28.543,0.710,0.840,71.757,57.146,70.027,6.680,92.600
241,2,0,237.435,269.928,167.847,4.851,14.482,47.845,6.191,177.379,0.250,11.671,102.081,10.841,0.860,70.087,4.931,27.983,0.790,24.702,123.463,23.012,7.061,92.529
242,1,0,328.784,362.427,142.235,4.840,15.261,82.948,7.010,232.424,0.270,9.801,220.192,10.721,0.980,24.483,24.903,0.710,0.901,23.933,177.959,22.062,8.421,92.520
243,2,0,325.444,358.497,138.894,4.841,15.122,83.969,6.981,228.014,0.290,10.851,219.603,10.341,0.770,22.862,26.263,0.720,0.940,23.322,176.968,21.432,9.751,92.540
244,2,0,323.524,358.277,138.064,4.820,17.131,81.368,6.981,228.954,0.250,9.821,220.213,10.241,0.780,22.993,27.152,0.710,0.950,23.013,178.499,21.192,7.131,92.539
245,2,0,323.564,356.007,136.614,4.830,14.731,83.649,7.011,226.494,0.290,10.531,219.393,10.501,0.770,22.843,24.942,0.730,0.860,23.163,175.478,21.423,6.441,92.509
246,1,0,258.817,291.821,153.747,4.831,15.252,81.689,7.111,163.927,0.270,9.741,138.074,10.291,0.750,24.012,24.583,0.710,0.840,25.113,95.689,23.433,6.960,92.529
247,2,0,380.239,414.213,144.115,4.850,15.562,84.869,7.021,282.289,0.270,11.851,270.098,11.011,0.870,23.512,26.073,0.700,0.950,24.863,228.473,22.913,7.551,92.510
248,2,0,391.051,425.374,171.238,4.820,16.341,48.405,6.271,330.424,0.260,11.651,254.136,10.581,0.920,73.208,5.071,29.613,0.830,23.883,277.418,21.903,27.533,92.670
249,1,0,376.069,409.703,142.275,4.841,15.272,83.539,7.141,279.119,0.290,12.372,267.428,10.581,0.760,22.952,23.982,0.690,0.940,26.343,224.923,24.393,6.660,92.509
250,1,0,288.970,322.154,169.038,4.851,15.451,47.835,6.420,228.924,0.260,11.651,153.116,10.991,0.820,73.108,4.970,30.633,0.830,23.753,176.959,21.932,6.861,92.579
251,2,0,243.195,276.219,140.405,4.840,15.322,87.459,7.311,142.255,0.270,10.521,135.814,10.661,0.880,22.682,27.503,0.710,0.920,24.003,90.539,21.983,7.411,92.510
252,2,0,323.484,356.967,167.898,4.880,15.451,48.004,6.270,263.178,0.250,11.991,189.069,10.591,0.770,72.798,5.041,30.363,0.861,23.343,212.512,21.613,7.341,92.599
253,2,0,244.536,277.789,140.964,4.821,15.251,84.699,7.170,146.186,0.270,12.591,136.825,10.561,0.900,22.773,24.602,0.680,0.960,24.372,93.520,22.302,6.691,92.529
254,2,0,329.084,363.198,183.829,4.831,15.882,47.885,21.642,253.406,0.250,13.401,179.369,10.561,0.770,82.199,5.150,40.994,0.870,25.793,198.960,23.913,7.641,92.509
255,1,0,234.405,267.888,141.184,4.841,15.561,85.429,7.040,135.795,0.250,10.471,126.704,10.601,1.130,24.733,23.882,0.730,0.930,23.872,82.009,21.882,6.481,92.529
256,1,0,196.250,231.284,141.154,4.861,16.882,84.789,7.191,97.980,0.650,10.681,90.130,10.481,0.910,26.213,24.422,0.710,0.910,23.152,46.365,21.442,6.740,92.510
257,1,0,249.906,282.520,187.480,4.861,14.732,83.129,7.141,153.276,0.280,10.572,95.040,10.371,0.970,23.282,24.482,0.680,0.840,23.252,51.565,21.522,6.801,92.599
258,1,0,199.951,232.964,139.774,4.850,15.411,81.828,7.171,104.721,0.260,10.091,93.190,10.201,0.950,22.583,25.812,0.710,0.950,24.003,50.905,22.293,7.231,92.510
259,2,0,252.706,285.169,187.589,4.860,14.611,81.659,7.271,157.596,0.260,10.911,97.580,10.501,0.890,22.463,24.202,0.690,0.830,24.603,54.906,22.872,8.261,92.600
260,1,0,202.321,239.505,158.027,4.841,18.322,96.530,7.321,91.709,0.280,12.431,81.478,10.821,1.760,26.223,32.774,0.740,0.931,24.533,35.454,22.783,9.631,92.770
261,2,0,206.871,239.515,140.745,4.841,15.282,83.449,7.111,110.231,0.270,12.652,98.770,10.791,0.900,23.572,23.262,0.680,0.810,25.793,56.026,24.002,7.030,92.620
262,2,0,207.532,240.635,138.674,4.841,15.122,81.299,6.981,113.062,0.260,10.431,101.961,10.421,0.820,24.623,22.262,0.720,0.830,25.552,59.326,23.722,7.831,92.579
263,2,0,205.092,237.464,137.103,4.820,14.791,83.288,6.970,108.622,0.310,10.721,100.361,10.561,0.880,22.913,24.732,0.710,0.950,23.882,56.936,22.082,7.201,92.530
264,1,0,196.151,228.833,139.063,4.820,14.861,80.059,7.211,102.591,0.240,10.201,89.770,11.571,0.990,22.313,25.232,0.730,0.920,25.742,48.685,24.022,7.361,92.509
265,1,0,189.500,221.513,137.064,4.901,14.392,79.629,6.911,96.690,0.310,10.392,84.449,10.181,0.890,23.442,23.262,0.730,1.310,23.202,43.785,21.502,6.671,92.519
266,2,0,204.041,237.005,138.045,4.831,15.141,80.509,7.211,109.871,0.270,9.991,98.960,10.251,0.880,23.963,24.082,0.720,0.850,22.843,57.286,21.172,6.981,92.529
267,1,0,236.394,269.778,141.435,4.841,15.782,81.448,7.161,141.474,0.270,10.521,128.343,10.801,0.780,23.122,25.243,0.700,0.850,24.933,87.269,22.923,7.580,92.590
268,2,0,396.372,430.014,174.407,4.880,16.351,49.325,6.371,334.875,0.250,12.231,255.607,12.651,0.750,74.498,4.771,30.473,0.750,23.732,279.649,21.772,7.301,92.530
269,2,0,378.699,411.823,141.824,4.841,15.472,84.809,7.080,280.299,0.260,10.501,269.999,11.001,0.760,23.213,27.152,0.680,0.820,24.522,227.044,22.552,8.391,92.509
270,2,0,431.205,464.669,171.398,4.841,15.592,47.665,6.290,371.219,0.250,11.711,293.271,11.102,0.850,72.858,4.940,30.113,0.860,23.852,317.133,21.922,6.921,92.649
271,2,0,380.029,413.853,144.515,4.830,15.862,87.599,7.041,279.259,0.260,10.561,269.338,10.381,0.901,23.132,28.883,0.710,0.950,26.073,225.703,24.033,6.931,92.500
272,2,0,323.244,356.377,166.808,4.880,14.951,48.035,6.200,263.147,0.260,11.671,189.569,10.471,0.780,71.948,4.801,29.393,0.701,23.483,212.322,21.673,6.991,92.530
273,2,0,246.605,280.009,143.855,4.840,15.132,84.759,7.051,148.525,0.270,11.101,136.154,12.281,0.840,22.432,26.323,0.720,0.930,23.983,93.199,21.983,6.991,92.510
274,2,0,327.434,360.867,169.377,4.830,15.342,62.816,6.490,251.977,0.260,11.501,191.490,10.911,0.861,72.587,5.031,14.962,0.790,24.352,199.401,22.612,7.541,92.560
275,2,0,232.974,265.388,142.165,4.831,14.952,82.919,7.141,136.664,0.260,10.611,123.223,10.821,1.000,22.512,25.753,0.730,0.970,27.723,80.959,25.723,6.510,92.590
276,2,0,233.435,268.307,170.777,4.860,17.061,48.225,6.421,172.968,0.260,11.571,97.530,10.772,1.000,73.448,4.901,28.763,0.790,25.682,119.743,23.812,6.961,92.579
277,1,0,208.982,243.106,140.955,4.851,16.072,85.529,7.200,109.722,0.280,10.801,102.151,10.401,1.380,25.373,24.552,0.750,0.910,23.503,58.446,21.653,11.252,92.599
278,2,0,202.401,235.154,136.234,4.831,14.702,81.838,7.130,107.312,0.260,10.381,98.920,10.351,0.960,24.162,22.963,0.721,0.970,23.112,56.206,21.312,6.640,92.610
279,2,0,252.086,284.280,186.950,4.871,14.712,81.089,7.201,157.366,0.270,10.481,97.330,10.621,0.780,23.033,24.592,0.710,0.990,23.223,55.435,21.503,6.461,92.619
280,1,0,193.250,226.104,138.765,4.871,15.321,82.429,6.951,97.570,0.260,11.531,87.339,10.651,0.920,22.703,25.212,0.700,0.940,23.733,45.415,21.982,7.071,92.509
281,2,0,198.911,230.764,135.014,4.830,14.411,80.038,7.041,105.761,0.260,10.621,95.750,10.381,0.740,22.483,24.292,0.690,0.800,22.713,54.736,20.992,6.611,92.630
